match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,stat_totalOffside
12530788,home,Samsunspor,Emre Koroglu,koroglu-emre,E. Koroglu,F,25,,2,M,1602701,EUR,1148428800,M,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Emre Koroglu,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193.0,862,M,913985,EUR,852681600,G,1,1,False,33.0,19.0,23.0,9.0,0.0,13.0,17.0,6.0,16.0,7.0,,2.0,90.0,42.0,6.4,14.0,0.00543861,0,-1.5267,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530788,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178.0,238,M,1394729,EUR,972172800,D,37,37,False,38.0,32.0,4.0,1.0,0.0,14.0,15.0,20.0,31.0,8.0,,,90.0,71.0,7.0,18.0,0.126534,1,,,8.0,4.0,5.0,,,1.0,2.0,2.0,1.0,1.0,0.1329,0.196,1.0,2.0,,1.0,,1.0,,Taha Sahin,,,4.0,2.0,1.0,2.0,,,,1.0,,,
12530788,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190.0,969,M,863600,EUR,763516800,D,3,3,False,43.0,35.0,7.0,2.0,0.0,21.0,26.0,14.0,17.0,5.0,,,90.0,57.0,6.9,9.0,0.0221842,1,,,,2.0,9.0,,,,2.0,3.0,1.0,,0.0693,,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,
12530788,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186.0,2627,M,1121174,EUR,923184000,D,2,2,False,49.0,41.0,9.0,5.0,0.0,32.0,36.0,9.0,14.0,5.0,,,90.0,62.0,6.9,9.0,0.00871537,1,,,1.0,6.0,2.0,1.0,,1.0,4.0,3.0,,2.0,0.0154,0.0401,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183.0,148,M,281233,EUR,785289600,D,5,5,False,47.0,36.0,11.0,4.0,0.0,18.0,20.0,20.0,33.0,8.0,,,90.0,67.0,6.7,17.0,0.105073,1,,True,6.0,2.0,3.0,1.0,,,4.0,1.0,2.0,,0.0268,,,1.0,,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,
12530788,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182.0,212,M,856988,EUR,911347200,M,6,6,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,3.0,,,22.0,12.0,6.8,2.0,0.0139559,0,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178.0,461,M,1008173,EUR,880934400,M,10,10,False,34.0,19.0,2.0,1.0,1.0,8.0,10.0,11.0,25.0,6.0,,,90.0,62.0,7.8,25.0,0.018357,2,,,1.0,8.0,11.0,1.0,4.0,,1.0,3.0,3.0,3.0,0.3565,,1.0,,,3.0,,5.0,3.0,,,,5.0,5.0,1.0,,,,2.0,1.0,,,
12530788,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178.0,297,M,798676,EUR,821491200,M,28,28,False,16.0,13.0,,,0.0,10.0,12.0,3.0,4.0,4.0,,,45.0,32.0,5.8,12.0,0.00817656,0,,,,7.0,1.0,,3.0,,,,,2.0,,,1.0,,,,,2.0,1.0,,,,2.0,,,,,,,,,,
12530788,away,Çaykur Rizespor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,7,7,False,14.0,11.0,2.0,1.0,0.0,4.0,6.0,7.0,8.0,2.0,,,45.0,21.0,6.2,6.0,0.0188846,0,,,,7.0,4.0,1.0,1.0,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12530788,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172.0,57,M,1016393,EUR,966297600,M,54,54,False,16.0,12.0,2.0,1.0,0.0,6.0,7.0,6.0,9.0,2.0,,,45.0,20.0,5.7,7.0,0.00195799,0,,,,3.0,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,
12530788,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,9,9,False,22.0,19.0,2.0,2.0,0.0,5.0,5.0,14.0,17.0,1.0,,,89.0,44.0,7.6,12.0,0.0363998,3,,,,8.0,12.0,,3.0,1.0,,,1.0,1.0,0.2691,0.7822,3.0,6.0,,,,2.0,2.0,,,1.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0
12530788,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180.0,202,M,1134586,EUR,1088899200,M,18,18,True,42.0,32.0,8.0,3.0,0.0,18.0,19.0,14.0,23.0,6.0,,,68.0,51.0,6.7,12.0,0.0255627,1,,,,2.0,6.0,1.0,,,,,4.0,,0.0155,,1.0,2.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185.0,141,M,991742,EUR,963878400,M,77,77,True,14.0,9.0,1.0,1.0,0.0,5.0,6.0,4.0,9.0,1.0,,,45.0,26.0,7.3,9.0,0.224572,1,,,1.0,3.0,3.0,,,1.0,,,1.0,1.0,0.0941,0.6776,,1.0,,1.0,,1.0,,,,,3.0,1.0,,,1.0,,,,,,
12530788,away,Çaykur Rizespor,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,20,20,True,22.0,18.0,3.0,1.0,0.0,5.0,6.0,13.0,16.0,2.0,,,45.0,28.0,6.7,5.0,0.0509103,0,,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,
12530788,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182.0,207,M,225850,EUR,772588800,F,15,15,True,9.0,8.0,,,1.0,,,8.0,9.0,,,,45.0,17.0,7.0,7.0,0.427668,1,,,,5.0,1.0,1.0,1.0,,,,,1.0,0.0799,,2.0,1.0,,,,5.0,,,,,,,2.0,,,2.0,1.0,,,,1.0
12530788,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188.0,454,M,889382,EUR,959558400,D,4,4,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Ayberk Karapo,ayberk-karapo,A. Karapo,D,45,186.0,180,M,1395701,EUR,1090368000,D,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ayberk Karapo,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182.0,3146,M,123228,EUR,705369600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177.0,341,M,979109,EUR,990576000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530788,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185.0,166,M,1480663,EUR,1038268800,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Emrecan Bulut,,,,,,,,,,,,,
