match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goals,stat_dispossessed,stat_bigChanceMissed,player_sofascoreId,stat_punches,stat_errorLeadToAShot
13543985,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188.0,1837,M,826064,EUR,922838400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543985,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6549,M,1116577,EUR,1095465600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Santiago Castro,,,,,,,
13543985,away,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190.0,158,M,1397725,EUR,1108598400,G,12,12,False,27.0,15.0,19.0,7.0,0.0,10.0,10.0,5.0,17.0,2.0,,2.0,3.0,,,90.0,32.0,6.6,12.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
13543985,away,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183.0,1060,M,137667,EUR,719539200,D,22,22,False,25.0,19.0,2.0,1.0,0.0,11.0,12.0,8.0,14.0,2.0,,,,,,90.0,34.0,5.9,8.0,0,True,1.0,1.0,1.0,5.0,2.0,,,3.0,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,1.0
13543985,away,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186.0,890,M,1165371,EUR,1090540800,D,35,35,False,16.0,13.0,3.0,2.0,0.0,10.0,10.0,3.0,6.0,,,,,,,45.0,31.0,7.0,3.0,0,,,1.0,1.0,2.0,3.0,,,9.0,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,
13543985,away,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188.0,82,M,1466118,EUR,1138492800,D,31,31,False,21.0,18.0,3.0,2.0,0.0,11.0,13.0,7.0,8.0,2.0,,,,,,90.0,35.0,6.4,4.0,0,,,2.0,2.0,5.0,2.0,,,6.0,,,,2.0,,,,,1.0,,,,,,Lorenzo Tosto,,,1.0,,,,
13543985,away,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187.0,664,M,580512,EUR,819072000,M,24,24,False,12.0,7.0,1.0,1.0,0.0,,1.0,7.0,13.0,2.0,,,,,,62.0,34.0,6.0,12.0,0,,2.0,1.0,2.0,7.0,2.0,4.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0
13543985,away,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,155,M,603738,EUR,842054400,M,7,7,False,27.0,21.0,2.0,2.0,0.0,4.0,4.0,17.0,25.0,4.0,,,,,,90.0,46.0,6.7,13.0,1,,2.0,1.0,2.0,7.0,5.0,2.0,,1.0,,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,3.0,,,,
13543985,away,Empoli,Jacopo Bacci,jacopo-bacci,J. Bacci,M,21,173.0,90,M,1163081,EUR,1119139200,M,36,36,False,14.0,11.0,2.0,2.0,0.0,5.0,6.0,6.0,8.0,3.0,,,,,,62.0,23.0,6.5,6.0,0,,,,1.0,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
13543985,away,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182.0,745,M,287659,EUR,824256000,M,20,20,False,18.0,12.0,3.0,,0.0,5.0,5.0,7.0,13.0,5.0,,,,,,80.0,32.0,7.0,11.0,1,,,1.0,2.0,8.0,5.0,1.0,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,1.0,3.0,,,,
13543985,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184.0,526,M,905264,EUR,970012800,M,13,13,False,20.0,15.0,5.0,1.0,0.0,9.0,11.0,7.0,13.0,6.0,,,,,,90.0,56.0,6.5,15.0,0,,4.0,,1.0,10.0,8.0,3.0,,4.0,3.0,2.0,3.0,5.0,4.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,
13543985,away,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186.0,693,M,920744,EUR,905126400,F,17,17,False,12.0,8.0,1.0,,0.0,2.0,3.0,6.0,9.0,1.0,,,,,,45.0,20.0,6.7,5.0,4,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,,,
13543985,away,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183.0,217,M,1397346,EUR,1143590400,F,90,90,False,18.0,12.0,,,0.0,4.0,5.0,8.0,13.0,1.0,,,,,,90.0,31.0,7.0,12.0,0,,,3.0,4.0,9.0,6.0,2.0,,,1.0,,4.0,4.0,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,,
13543985,away,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192.0,1614,M,1126175,EUR,1088121600,D,2,2,True,12.0,9.0,4.0,3.0,0.0,7.0,9.0,2.0,3.0,3.0,,,,,,45.0,18.0,6.6,3.0,0,,,1.0,1.0,1.0,1.0,,,5.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
13543985,away,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183.0,2468,M,930191,EUR,1015545600,F,29,29,True,4.0,1.0,,,0.0,,,1.0,5.0,2.0,,,,,,45.0,14.0,6.5,9.0,1,,1.0,2.0,,4.0,3.0,2.0,,,1.0,,4.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
13543985,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182.0,713,M,541578,EUR,758246400,F,11,11,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,,,,28.0,10.0,6.5,2.0,0,,1.0,1.0,,3.0,2.0,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
13543985,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183.0,303,M,287573,EUR,830390400,M,6,6,True,10.0,8.0,,,0.0,7.0,8.0,1.0,2.0,4.0,,,,,,28.0,12.0,6.2,3.0,0,,,,,4.0,,,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,,,,
13543985,away,Empoli,Thomas Campaniello,thomas-campaniello,T. Campaniello,F,89,185.0,381,M,1825909,EUR,1204243200,F,89,89,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,10.0,2.0,6.4,1.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13543985,away,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,323,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543985,away,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192.0,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543985,away,Empoli,Jeremy Moray,jeremy-moray,J. Moray,D,,187.0,19,M,1910485,EUR,1142294400,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Moray,,,,,,,
13543985,away,Empoli,Alessio Baralla,alessio-baralla,A. Baralla,M,38,169.0,157,M,2012314,EUR,1202169600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543985,away,Empoli,Ank Asmussen,ank-asmussen,A. Asmussen,M,41,188.0,45,M,1955539,EUR,1135900800,F,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13543985,away,Empoli,Vincenzo Di Leva,vincenzo-di-leva,V. D. Leva,M,,,35,M,1832784,EUR,1104537600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
