match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_interceptionWon,stat_accurateCross,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_punches,stat_bigChanceCreated,stat_goals,stat_lastManTackle,stat_bigChanceMissed
12499284,home,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,137155,EUR,779414400,F,20,20,False,24.0,13.0,2.0,2.0,0.0,5.0,10.0,8.0,14.0,,2.0,,,,77.0,36.0,7.2,14.0,0.177697,1,,,,,2.0,4.0,3.0,8.0,1.0,,1.0,,,3.0,,0.0184,1.0,,,,,1.0,,3.0,1.0,2.0,,,,,True,,,,,
12499284,home,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,14.0,13.0,,,0.0,7.0,7.0,6.0,7.0,,3.0,,,,27.0,20.0,6.8,2.0,0.00362318,2,,,,,,1.0,,1.0,,1.0,,,,,,0.0479,,,,,,1.0,,,,,,1.0,0.0274,,,,,,,
12499284,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,14.0,9.0,6.2,4.0,0.00131075,0,,Saad El Haddad,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,
12499284,home,Venezia,Giorgio Altare,giorgio-altare,G. Altare,D,15,190,132,M,882004,EUR,902620800,D,15,15,True,8.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,1.0,,1.0,,,,13.0,12.0,6.4,2.0,0.00024878,0,,,,,1.0,1.0,3.0,3.0,,,,,,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,
12499284,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,13.0,6.0,6.6,1.0,0.00028793,1,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,0.0939,,,,,,,,,,1.0,,,,1.0,,,,,,
12499284,home,Venezia,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,362,M,1121578,EUR,1079568000,F,45,45,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,9.0,4.0,6.7,2.0,0.124183,0,,Antonio Raimondo,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
12499284,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,986355,EUR,1014595200,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,872272,EUR,926294400,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,280,M,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,Richie Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,home,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,232096,EUR,816652800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,33.0,17.0,22.0,6.0,0.0,11.0,12.0,6.0,21.0,1.0,12.0,,1.0,4.0,90.0,43.0,7.7,16.0,0.00437348,0,0.8478,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12499284,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,False,63.0,57.0,2.0,1.0,0.0,24.0,26.0,35.0,39.0,1.0,3.0,,,,77.0,69.0,7.1,7.0,0.268337,0,,,,,1.0,,3.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,
12499284,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,57.0,54.0,3.0,3.0,0.0,31.0,33.0,23.0,24.0,4.0,5.0,,,,90.0,72.0,8.2,4.0,0.0166419,1,,,,,1.0,2.0,5.0,5.0,1.0,,,,,,3.0,0.1474,,2.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,0.8565,,,,,1.0,1.0,
12499284,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,73.0,63.0,7.0,4.0,1.0,31.0,33.0,33.0,43.0,2.0,6.0,,,,90.0,84.0,7.6,14.0,0.191676,0,,,,,3.0,5.0,6.0,7.0,,,,,,,2.0,,1.0,2.0,1.0,,3.0,,1.0,1.0,,,,,,,,,1.0,,,
12499284,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,50.0,42.0,3.0,1.0,0.0,17.0,18.0,26.0,35.0,1.0,4.0,,,,89.0,69.0,6.9,13.0,0.226159,0,,,,,,,4.0,2.0,,,,,,,2.0,,1.0,2.0,1.0,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
12499284,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,30.0,28.0,,,0.0,9.0,9.0,19.0,21.0,,3.0,,,,62.0,40.0,7.0,4.0,0.171598,2,,,,,2.0,,4.0,3.0,1.0,1.0,,,,3.0,1.0,0.0525,,,,,,,,1.0,,1.0,,1.0,0.0495,,,,,,,
12499284,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,57.0,48.0,9.0,5.0,0.0,15.0,16.0,33.0,41.0,1.0,4.0,,,,90.0,74.0,6.9,13.0,0.0614032,1,,,,,1.0,1.0,9.0,6.0,1.0,1.0,,,1.0,1.0,2.0,0.0342,2.0,4.0,2.0,,,1.0,,1.0,,1.0,3.0,,,,,,,,,
12499284,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,56.0,47.0,1.0,1.0,0.0,12.0,12.0,37.0,49.0,1.0,3.0,,,,90.0,74.0,7.5,16.0,0.16606,2,,,,,4.0,2.0,6.0,4.0,1.0,1.0,,,,1.0,,0.0838,1.0,,,,5.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0337,,,,,,,1.0
12499284,away,Torino,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3741,M,357584,EUR,885340800,M,24,24,False,23.0,21.0,,,0.0,9.0,10.0,12.0,18.0,1.0,3.0,,,,62.0,42.0,6.9,10.0,0.0105084,0,,,,BornaSosa,,,2.0,3.0,1.0,,,,,,,,,3.0,2.0,,5.0,,,,,1.0,1.0,,,,,,,,1.0,
12499284,away,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,22.0,16.0,,,0.0,3.0,3.0,13.0,19.0,,,,,,77.0,30.0,6.7,8.0,0.0261596,3,,,,,1.0,2.0,1.0,4.0,,,1.0,,1.0,2.0,2.0,0.2487,,,,,,,,,,2.0,,2.0,0.6217,2.0,,,,,,1.0
12499284,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,20.0,16.0,,,0.0,3.0,3.0,13.0,17.0,,1.0,,,,90.0,33.0,6.8,11.0,0.0702167,3,,,,duvanzapata91,6.0,1.0,13.0,3.0,2.0,1.0,1.0,,,,1.0,0.531,4.0,2.0,1.0,,,,,2.0,,,,1.0,,,True,,,,,
12499284,away,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,,,,,28.0,14.0,6.7,3.0,0.00063079,0,,,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
12499284,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,,2.0,,,,28.0,11.0,6.4,6.0,0.00136127,0,,,,,3.0,,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,1.0,,,,,13.0,11.0,6.5,3.0,0.00151763,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,13.0,8.0,6.7,1.0,0.00425336,0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12499284,away,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,1.0,,1.0,,0.0,,,,1.0,2.0,,,,,1.0,4.0,,1.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499284,away,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Marco Dalla Vecchia,marco-dalla-vecchia,M. D. Vecchia,M,27,175,51,M,1397354,EUR,1108252800,M,84,84,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499284,away,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
