match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wonTackle,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_goals
11369463,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,22.0,19.0,1.0,,7.0,8.0,12.0,16.0,,1.0,3.0,,3.0,,,,,88.0,32.0,6.7,9.0,0.00969504,1,,2.0,3.0,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,1.0,,,0.545,,1.0,,1.0,1.0,0.8783,,,,,
11369463,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,True,19.0,15.0,,,5.0,7.0,11.0,15.0,,1.0,5.0,,,,,,,45.0,33.0,6.6,8.0,0.0725064,1,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,0.0117,,,,,,,,,,,
11369463,home,Getafe,Jordi Martín,jordi-martin,J. Martín,M,8,174,159,M,1010513,EUR,978652800,M,32,32,True,15.0,14.0,1.0,1.0,4.0,4.0,10.0,11.0,,6.0,,,1.0,,,,,45.0,24.0,7.0,3.0,0.0147744,0,,,3.0,,,3.0,1.0,3.0,3.0,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,
11369463,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,9.0,7.0,,,,1.0,7.0,8.0,3.0,5.0,1.0,,,,,,,45.0,14.0,7.0,2.0,0.11548,1,,,7.0,,,,,,3.0,,,,2.0,4.0,,,,,,,,2.0,0.0518,,,,,1.0,0.1366,1.0,,,,
11369463,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,25,25,True,2.0,2.0,,,,,2.0,3.0,,,,,,,,,,2.0,3.0,,1.0,0.0041618,0,,1.0,,,,,,,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,,,,,,,,,,,,,,,,,,2.0,1.0,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,943,M,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369463,home,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369463,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,False,37.0,29.0,14.0,6.0,29.0,31.0,,6.0,,,7.0,,,2.0,2.0,,,90.0,48.0,7.5,8.0,7.161e-05,0,1.0149,,,,,,1.0,,,,,,,,,,,,,,,,,ALunin,,,,,,,2.0,1.0,,
11369463,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,66.0,58.0,8.0,4.0,36.0,38.0,24.0,32.0,,3.0,2.0,,,,,,,90.0,84.0,7.9,12.0,0.534557,0,,4.0,1.0,,,2.0,1.0,1.0,,,,,4.0,,,1.0,,2.0,1.0,,,1.0,,LucasVaz91,1.0,,,,,,,,1.0,
11369463,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,38.0,35.0,2.0,,32.0,32.0,3.0,6.0,,1.0,3.0,,,,,,,45.0,41.0,6.7,3.0,0.00044429,0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,ARüdiger,,,,,,,,,,
11369463,away,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,69404,EUR,632620800,D,6,6,False,74.0,64.0,11.0,6.0,57.0,63.0,7.0,11.0,2.0,4.0,3.0,,,,,,,90.0,80.0,7.3,10.0,0.00611312,0,,,3.0,,,,3.0,1.0,1.0,,,,1.0,2.0,,1.0,True,,1.0,,,1.0,,nachofdez90,,,,,,,,,,
11369463,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,False,55.0,50.0,5.0,2.0,35.0,38.0,15.0,17.0,,8.0,5.0,,1.0,,,,,90.0,73.0,7.6,6.0,0.0132307,0,,,3.0,,,2.0,,2.0,2.0,,,,,1.0,2.0,2.0,,,,,,4.0,,FerMendy,2.0,,,,,,,,,
11369463,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,15,15,False,57.0,50.0,4.0,2.0,21.0,22.0,30.0,37.0,1.0,2.0,5.0,,1.0,,,,,90.0,70.0,7.5,9.0,0.115791,2,,2.0,1.0,1.0,,,,1.0,,,,,2.0,,3.0,,,1.0,,,2.0,,0.0762,Fede,,,,,,,,,,
11369463,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,18,18,False,69.0,62.0,2.0,,46.0,48.0,16.0,21.0,5.0,10.0,9.0,,1.0,,,,,90.0,89.0,7.4,10.0,0.0109523,0,,,3.0,1.0,,,6.0,2.0,,,,,,2.0,3.0,2.0,,,,,,3.0,,ATchouaméni,,,,,,,,,,
11369463,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,56.0,53.0,,,40.0,41.0,13.0,15.0,2.0,6.0,8.0,,2.0,,,,,88.0,73.0,7.5,9.0,0.0423438,2,,,5.0,1.0,2.0,3.0,1.0,2.0,,,,,3.0,,2.0,2.0,,,1.0,,,1.0,0.1752,JudeBell,1.0,1.0,,1.0,0.0836,,,,,
11369463,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,71.0,62.0,6.0,5.0,31.0,33.0,32.0,43.0,1.0,2.0,6.0,,2.0,,,,,90.0,91.0,7.3,20.0,0.235662,1,,5.0,5.0,,1.0,3.0,2.0,,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,0.0181,LModric10,,,,1.0,0.0382,1.0,,,,
11369463,away,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,14,14,False,15.0,12.0,,,6.0,8.0,6.0,7.0,1.0,2.0,2.0,,,,,,,88.0,26.0,9.0,3.0,0.202285,6,,,2.0,,,,,,,,,,1.0,2.0,2.0,,,,1.0,,2.0,1.0,0.787,joselumato,,1.0,,3.0,0.6543,3.0,,,,2.0
11369463,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,False,20.0,19.0,3.0,3.0,8.0,8.0,12.0,13.0,,5.0,,,3.0,,,,,75.0,41.0,6.4,8.0,0.223483,3,,1.0,4.0,,,4.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,,3.0,,2.0,0.8342,ViniJr,1.0,,,3.0,1.1251,,,,1.0,
11369463,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,12,12,True,24.0,22.0,2.0,2.0,10.0,12.0,12.0,12.0,1.0,2.0,1.0,1.0,1.0,,,,,45.0,34.0,7.0,3.0,0.00904313,1,,,5.0,,,,1.0,,2.0,,,1.0,,3.0,2.0,,,,,,,1.0,0.019,Tacklevinga,,,,1.0,0.0281,,,,,
11369463,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,11,11,True,11.0,9.0,,,2.0,2.0,7.0,9.0,,4.0,,,,,,,,15.0,18.0,7.0,4.0,0.107995,1,,,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,,1.0,1.0,0.1116,Rodrygo,3.0,,,,,,,,,
11369463,away,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,0.00036313,0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,DaniCarvajal,,,,,,,,,,
11369463,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,2.0,,1.0,0.00155233,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,Brahim,,,,,,,,,,
11369463,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,1493226,EUR,1119571200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,_franglez1,,,,,,,,,,
11369463,away,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,KepaA,,,,,,,,,,
11369463,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,frangarci11,,,,,,,,,,
11369463,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,26502,EUR,631411200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kroos,,,,,,,,,,
11369463,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Arda Guler,,,,,,,,,,,,,,AGüler,,,,,,,,,,
11369463,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Danifuli10,,,,,,,,,,
