match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_dispossessed,stat_interceptionWon,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_goals
12441725,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,11.0,9.0,2.0,0.0,9.0,9.0,2.0,10.0,1.0,4.0,4.0,90.0,24.0,6.8,2.0,5.415e-05,0,-0.9327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441725,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,80.0,70.0,22.0,0.0,34.0,35.0,48.0,5.0,,,,90.0,95.0,7.2,15.0,0.302967,1,,,,16.0,37.0,3.0,1.0,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0106,3.0,,,,,,,,,,,,
12441725,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,77.0,64.0,7.0,0.0,40.0,45.0,32.0,3.0,,,,90.0,93.0,6.8,13.0,0.0970422,0,,Rodrigo,Guth,4.0,24.0,,,4.0,6.0,5.0,8.0,1.0,,,,11.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
12441725,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,37.0,32.0,6.0,0.0,21.0,22.0,15.0,1.0,,,,45.0,41.0,6.3,5.0,0.0068454,0,,,,2.0,11.0,,,,2.0,2.0,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,
12441725,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,M,12,12,False,33.0,24.0,8.0,0.0,8.0,9.0,28.0,3.0,,,,80.0,48.0,6.7,15.0,0.102196,0,,,,4.0,17.0,4.0,1.0,1.0,1.0,2.0,3.0,,,,,,2.0,2.0,2.0,,,,1.0,True,1.0,1.0,,,,,,,,,
12441725,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,55.0,50.0,1.0,0.0,19.0,21.0,34.0,4.0,,,,90.0,69.0,7.1,7.0,0.0954486,0,,Ryan,Fosso,,31.0,,,1.0,,1.0,3.0,,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,3.0,1.0,,,,,,,,
12441725,home,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,False,16.0,13.0,,0.0,7.0,8.0,8.0,5.0,,,,90.0,31.0,6.4,9.0,0.00687743,5,,,,,6.0,,,1.0,3.0,4.0,4.0,,1.0,,2.0,,,,4.0,1.0,3.0,0.4162,,,1.0,,,1.0,2.0,1.0,1.0,0.1101,,,
12441725,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,M,8,8,False,24.0,22.0,2.0,0.0,14.0,16.0,12.0,5.0,,,,56.0,47.0,6.6,11.0,0.0482481,0,,,,1.0,9.0,4.0,1.0,,,5.0,4.0,,4.0,2.0,,1.0,,,,2.0,1.0,,2.0,,2.0,1.0,,,,,,,,,
12441725,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,F,20,20,False,11.0,11.0,,0.0,6.0,6.0,5.0,,,,,56.0,17.0,6.5,3.0,0.00767023,0,,,,,5.0,,,,1.0,5.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,
12441725,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,8.0,7.0,,0.0,1.0,1.0,7.0,1.0,,,,56.0,15.0,6.7,4.0,0.0170222,1,,,,,6.0,,,1.0,3.0,4.0,5.0,,2.0,1.0,,,,,1.0,1.0,1.0,0.0061,,,1.0,,,,1.0,,,,,,
