match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_fouls,stat_totalContest,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_lastManTackle,stat_goals
12436886,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,1.0,2.0,,,,1.0,,,,65.0,17.0,5.9,10.0,0.0049035,2,,,,,8.0,2.0,,,,2.0,1.0,1.0,,4.0,,1.0,,0.8674,0.7887,2.0,1.0,,,,,,,2.0,,,
12436886,home,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2318,M,,1152923,EUR,1134691200,D,20,20,True,18.0,16.0,1.0,,0.0,10.0,11.0,7.0,8.0,,6.0,1.0,1.0,,,,,,74.0,33.0,6.5,5.0,0.00597435,0,,1.0,Kosta Nedeljkovic,,2.0,1.0,,5.0,3.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,
12436886,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,,2.0,,3.0,,,,,,25.0,19.0,6.8,3.0,0.0133773,1,,,,,2.0,,,,,,,,2.0,2.0,2.0,1.0,,0.0342,0.1641,1.0,,,,,,,,,,,
12436886,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,,1.0,2.0,,,,,,25.0,13.0,6.4,4.0,0.135681,1,,,,,3.0,,,,,,2.0,,,1.0,,,1.0,0.0983,,,,1.0,,,,,,,,,
12436886,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,9.0,8.0,,,0.0,2.0,3.0,7.0,7.0,,2.0,,1.0,,1.0,,,,14.0,15.0,6.4,3.0,0.0888558,0,,1.0,,,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,
12436886,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,True,12.0,10.0,1.0,,0.0,1.0,2.0,9.0,10.0,,,,,,,,,,14.0,14.0,6.5,3.0,0.00883553,1,,,,,,,,,,,,,,,,,,0.0228,,,1.0,,,,,,,,,,
12436886,home,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,365,M,,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,Joe,Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,home,Aston Villa,Jaden Philogene-Bidace,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,25.0,21.0,7.0,3.0,0.0,18.0,18.0,3.0,7.0,,,1.0,6.0,,,,3.0,3.0,90.0,34.0,7.6,4.0,0.00122782,0,1.0467,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
12436886,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,60.0,56.0,2.0,1.0,0.0,27.0,27.0,29.0,34.0,1.0,1.0,2.0,,,,,,,90.0,73.0,7.0,7.0,0.0214485,0,,1.0,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,90.0,89.0,2.0,2.0,0.0,69.0,69.0,20.0,21.0,1.0,8.0,4.0,2.0,,1.0,,,,90.0,107.0,7.5,3.0,0.00565805,0,,,,,5.0,,1.0,5.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
12436886,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,83.0,77.0,4.0,2.0,0.0,57.0,58.0,20.0,25.0,1.0,2.0,3.0,6.0,1.0,,,,,90.0,97.0,7.3,7.0,0.0209165,0,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,
12436886,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,38.0,32.0,2.0,1.0,0.0,19.0,20.0,13.0,18.0,1.0,3.0,,2.0,,,,,,79.0,47.0,6.9,9.0,0.00593444,0,,,,,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,49.0,44.0,1.0,,0.0,12.0,12.0,32.0,40.0,,4.0,,2.0,,1.0,,,,90.0,64.0,6.9,13.0,0.602147,1,,3.0,,,3.0,,1.0,2.0,1.0,2.0,,1.0,3.0,,1.0,,,0.2571,,2.0,1.0,,,,,True,,1.0,,,
12436886,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,61.0,54.0,5.0,2.0,0.0,22.0,23.0,32.0,38.0,,2.0,2.0,4.0,,,,,,90.0,70.0,7.4,8.0,0.0790681,2,,,,,7.0,3.0,1.0,2.0,1.0,,,3.0,,1.0,,1.0,,0.1017,0.2311,,1.0,,,,,,,,,,1.0
12436886,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,30.0,28.0,5.0,5.0,0.0,9.0,9.0,19.0,24.0,2.0,4.0,2.0,6.0,,,,,,90.0,44.0,7.3,8.0,0.105959,1,,3.0,,,7.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,0.0682,0.1507,1.0,,,,,1.0,,1.0,,,,
12436886,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,28.0,27.0,,,1.0,2.0,2.0,25.0,29.0,,7.0,,2.0,,4.0,,,,88.0,47.0,7.7,9.0,0.0965119,1,,3.0,,,5.0,,,3.0,2.0,2.0,2.0,,1.0,2.0,,1.0,1.0,0.0486,0.1322,2.0,,,,,,,,,,,
12436886,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,23.0,20.0,,,0.0,8.0,8.0,12.0,15.0,,2.0,,3.0,,1.0,,,,90.0,35.0,6.1,9.0,0.0308674,1,,,,,14.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,,,,0.21,,,1.0,,,,,,,1.0,,,
12436886,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,17.0,13.0,1.0,1.0,0.0,5.0,6.0,9.0,13.0,1.0,2.0,,2.0,,,,,,65.0,27.0,6.9,11.0,0.405401,0,,2.0,,,4.0,,,,,1.0,,,2.0,3.0,1.0,,,,,2.0,,,,1.0,,,1.0,,,,
12436886,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,2.0,,,,,,25.0,13.0,7.2,4.0,0.017798,3,,1.0,,,3.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,0.1833,0.3841,,1.0,1.0,,,,,,,,,1.0
12436886,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,True,5.0,4.0,1.0,1.0,0.0,4.0,4.0,,1.0,,,,1.0,,,,,,11.0,9.0,6.7,1.0,2.525e-05,0,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,0.0,,,,,,2.0,1.0,,,1.0,,,,2.0,3.0,,,,0,,,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436886,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
