match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside
10411477,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,31.0,30.0,7.0,6.0,28.0,28.0,2.0,3.0,5.0,2.0,1.0,4.0,90.0,40.0,7.1,1.0,0.0,0.0,0.00043417,60.270985095268,10.0,28.455,9.87,0,0.2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411477,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,69.0,62.0,4.0,1.0,43.0,47.0,19.0,22.0,2.0,,,,87.0,85.0,7.2,9.0,0.083,0.0,0.344559,214.18636080967,30.0,90.195,17.325,1,,,,2.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10411477,home,Juventus,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2816,M,bonuccileo,15444,EUR,546825600,D,19,19,False,71.0,63.0,5.0,3.0,56.0,60.0,7.0,11.0,3.0,,,,90.0,82.0,7.3,9.0,0.0,0.0,0.0146372,130.99492801629,22.0,49.455,16.485,0,,,,3.0,7.0,3.0,7.0,,,,,4.0,1.0,3.0,,,,1.0,True,1.0,,,,,,,,,,,,,,
10411477,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,63.0,59.0,7.0,6.0,36.0,37.0,23.0,26.0,8.0,,,,90.0,82.0,7.2,6.0,0.1816,0.0,0.0115434,122.28804753356,20.0,71.085,30.45,3,,,,1.0,4.0,2.0,7.0,,,,2.0,5.0,,1.0,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,31.883268402095,1.0,,,,,,,
10411477,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,M,2,2,False,12.0,9.0,1.0,,5.0,5.0,4.0,9.0,,,,,32.0,18.0,6.8,5.0,0.0,0.0,0.00207349,58.207226532536,6.0,54.285,24.57,0,,,,,,,2.0,,,,,2.0,,,2.0,1.0,,,,,,,,,,24.735432803976,1.0,2.0,,,,,,
10411477,home,Juventus,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,29.0,26.0,2.0,2.0,14.0,16.0,13.0,14.0,8.0,,,,90.0,43.0,6.8,9.0,0.0,0.0,0.245414,102.34858486143,14.0,58.59,15.96,0,,,,,1.0,5.0,5.0,3.0,2.0,,,1.0,,,2.0,1.0,,1.0,,3.0,,,,,,16.006866526588,1.0,1.0,1.0,2.0,,,,
10411477,home,Juventus,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,32,32,False,53.0,48.0,2.0,2.0,21.0,24.0,29.0,33.0,4.0,,,,87.0,72.0,8.0,7.0,0.1902,0.218,0.159575,134.09765594951,23.0,20.895,9.24,4,,,,1.0,1.0,4.0,2.0,1.0,,,3.0,4.0,,3.0,,,2.0,3.0,,,,,,,,,,4.0,2.0,1.0,1.0,1.0,,
10411477,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,24.0,16.0,,,9.0,12.0,7.0,12.0,2.0,,,,73.0,39.0,6.4,11.0,0.9937,0.0,0.00305682,96.010089129657,9.0,36.96,23.31,3,,,,2.0,1.0,5.0,5.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,44.758632589789,2.0,,,2.0,,,1.0,2.0
10411477,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,17,17,False,45.0,32.0,5.0,1.0,14.0,14.0,18.0,36.0,5.0,,,,90.0,69.0,7.0,21.0,0.0418,0.1356,0.0417993,106.96955061086,14.0,70.665,28.665,2,,,,1.0,1.0,4.0,2.0,1.0,,,1.0,2.0,,1.0,,,,1.0,,1.0,3.0,1.0,,,,28.715365660218,1.0,5.0,,,1.0,,,
10411477,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,22,22,False,24.0,18.0,,,7.0,9.0,13.0,20.0,2.0,,,,73.0,37.0,6.7,14.0,0.0627,0.0,0.149738,238.18704319413,17.0,193.2,55.545,1,,,,,,3.0,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,4.0,1.0,,,,131.82652333855,5.0,5.0,2.0,,,,,
10411477,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,11.0,8.0,,,3.0,4.0,5.0,8.0,3.0,,,,90.0,30.0,6.8,12.0,0.2847,0.6498,0.00236891,46.537220654909,5.0,13.86,15.96,2,,,,2.0,1.0,6.0,4.0,,3.0,,,,,,,,,,,4.0,1.0,,,,,17.429217308875,1.0,1.0,,3.0,2.0,1.0,1.0,
10411477,home,Juventus,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,M,11,11,True,23.0,20.0,1.0,,10.0,11.0,10.0,12.0,2.0,,,,58.0,35.0,6.8,4.0,0.0,0.0,0.0293804,64.094962408734,9.0,32.34,15.435,0,,,,1.0,1.0,4.0,5.0,2.0,,,,,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,,,,23.367309665428,1.0,,,1.0,,,,1.0
