match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_dispossessed,player_firstName,stat_totalCross,stat_shotOffTarget,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_bigChanceCreated,stat_accurateCross,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_punches,stat_goals
14025252,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195.0,3046,M,96531,EUR,730771200,G,23,23,False,25.0,13.0,16.0,4.0,0.0,9.0,11.0,4.0,14.0,1.0,4.0,1.0,2.0,4.0,90.0,35.0,7.7,12.0,0.00087004,14.027054359271,4.0,3.57,2.835,0.8174,0,0.3646,0.01,-0.04,-0.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025252,home,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173.0,1504,M,823085,EUR,860889600,D,2,2,False,52.0,46.0,2.0,2.0,0.0,16.0,18.0,30.0,34.0,2.0,4.0,,,,90.0,75.0,7.4,8.0,0.0811088,99.71994840219,11.0,51.03,20.58,,0,,0.34,0.1,-0.1,,2.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,11.274271595097,1.0,,,,,,,,,,,,,,,,,,,,,
14025252,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189.0,2607,M,945217,EUR,946512000,D,25,25,False,43.0,40.0,3.0,1.0,0.0,23.0,24.0,17.0,19.0,4.0,2.0,,,,90.0,54.0,7.1,4.0,0.0279736,63.484112271357,11.0,48.93,12.6,,0,,0.32,0.03,-0.09,,2.0,4.0,2.0,7.0,,,,,2.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14025252,home,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1250,M,894474,EUR,864345600,D,3,3,False,38.0,30.0,4.0,1.0,0.0,22.0,23.0,8.0,15.0,7.0,3.0,,,,90.0,58.0,7.2,12.0,0.0308764,65.094464001967,9.0,57.75,11.34,,0,,0.08,0.03,0.54,,1.0,5.0,4.0,6.0,,,,3.0,1.0,1.0,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
14025252,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180.0,573,M,1150952,EUR,1134345600,D,30,30,False,29.0,26.0,6.0,4.0,0.0,15.0,16.0,11.0,13.0,3.0,5.0,,,,90.0,60.0,6.0,16.0,0.0164652,58.500446149055,9.0,2.94,9.24,,1,,-0.16,-0.04,-0.4,,1.0,1.0,4.0,4.0,1.0,,,,,3.0,2.0,5.0,,,,,,Oliver Scarles,4.0,1.0,1.0,3.0,0.0359,-0.33,,,,,,,,,,,,
14025252,home,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188.0,1742,M,1170560,EUR,1065571200,M,27,27,False,33.0,27.0,3.0,1.0,0.0,11.0,14.0,16.0,19.0,2.0,4.0,,,,83.0,54.0,7.6,9.0,0.195094,76.341246979273,9.0,25.725,27.3,,0,,0.41,0.06,0.13,,3.0,,6.0,9.0,3.0,1.0,1.0,,2.0,5.0,4.0,1.0,3.0,27.583421397644,1.0,1.0,,Soungoutou Magassa,2.0,,,,,,,1.0,,,,,,,,,,
14025252,home,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183.0,468,M,1089582,EUR,1063324800,M,32,32,False,37.0,28.0,8.0,2.0,0.0,12.0,18.0,16.0,19.0,1.0,5.0,,,,90.0,55.0,7.0,16.0,0.0201497,51.987953267811,6.0,28.56,12.18,,0,,0.2,0.05,0.26,,,2.0,3.0,4.0,2.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,Freddie Potts,5.0,,,2.0,,,,,1.0,,,,,,,,,
14025252,home,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178.0,3830,M,1142562,EUR,1089417600,M,18,18,False,51.0,45.0,6.0,5.0,0.0,19.0,19.0,26.0,32.0,1.0,5.0,,,,90.0,72.0,7.7,11.0,0.0843305,116.97285942158,12.0,35.28,14.07,,0,,0.4,0.19,0.22,,1.0,,4.0,9.0,,4.0,3.0,,1.0,4.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,
14025252,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180.0,63569,M,839981,EUR,872640000,M,10,10,False,52.0,37.0,2.0,1.0,0.0,9.0,10.0,28.0,42.0,1.0,5.0,,,,82.0,72.0,6.8,23.0,0.0956974,113.30008944725,14.0,48.93,15.015,,3,,0.27,0.13,0.21,,4.0,2.0,11.0,8.0,,2.0,1.0,,1.0,4.0,2.0,2.0,1.0,,,1.0,5.0,,,,,1.0,0.1221,-0.06,,,,Paqueta,1.0,2.0,1.0,0.0159,,,,
14025252,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174.0,5285,M,917005,EUR,1004400000,M,7,7,False,17.0,15.0,,,0.0,3.0,4.0,12.0,13.0,2.0,1.0,,,,56.0,30.0,6.5,9.0,0.0706562,68.768578653535,10.0,-15.75,7.98,,2,,0.05,0.11,0.16,,,,3.0,1.0,,,,,,,,3.0,1.0,10.224385751721,1.0,1.0,2.0,,,,,1.0,0.2108,0.01,,,,csummerville7,,2.0,,,,,,
14025252,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174.0,9125,M,552884,EUR,851040000,F,20,20,False,18.0,15.0,2.0,2.0,0.0,3.0,3.0,12.0,15.0,1.0,1.0,,,,90.0,35.0,6.5,15.0,0.0442217,157.51915206614,9.0,72.555,38.43,,2,,0.09,0.28,0.15,,2.0,2.0,5.0,3.0,,1.0,,,,1.0,1.0,5.0,,88.217478995921,3.0,,2.0,,4.0,1.0,,,0.2342,-0.54,,,,jarrodbowen,1.0,,3.0,0.1856,True,1.0,,
