match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,captain,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle,stat_blockedScoringAttempt
14573039,home,Omonia Nicosia,Francis Uzoho,,,francis-uzoho,F. Uzoho,G,23,196,1429,M,359670,EUR,909532800,G,23,23,False,16.0,10.0,7.0,1.0,0.0,10.0,12.0,4.0,1.0,9.0,1.0,3.0,4.0,1.0,90.0,26.0,7.4,6.0,4.146e-05,15.969799442196,3.0,10.08,4.41,1.004,0,0.7761,0.01,0.0,0.2,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573039,home,Omonia Nicosia,Giannis Masouras,,,giannis-masouras,G. Masouras,D,21,181,186,M,369940,EUR,840844800,D,21,21,False,35.0,25.0,5.0,2.0,0.0,13.0,16.0,19.0,7.0,4.0,,,,,90.0,71.0,7.1,20.0,0.00669591,142.13303369276,13.0,73.92,28.56,,0,,-0.08,0.21,0.25,,10.0,3.0,1.0,3.0,2.0,8.0,10.0,1.0,5.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
14573039,home,Omonia Nicosia,Stefan Simic,,,stefan-simic,S. Simic,D,27,189,253,M,188335,EUR,790560000,D,27,27,False,40.0,38.0,5.0,3.0,0.0,24.0,26.0,14.0,3.0,4.0,,,,,90.0,48.0,6.7,2.0,0.00572943,158.47902997224,19.0,70.455,34.23,,0,,0.01,0.09,0.13,,14.0,,,1.0,,3.0,1.0,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14573039,home,Omonia Nicosia,Saad Agouzoul,,,saad-agouzoul,S. Agouzoul,D,17,191,415,M,919680,EUR,871171200,D,17,17,False,55.0,42.0,14.0,7.0,0.0,28.0,33.0,22.0,7.0,5.0,,,,,90.0,66.0,7.4,14.0,0.0103973,177.5415044579,20.0,127.89,23.205,,0,,0.18,0.12,0.34,,14.0,,,,3.0,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14573039,home,Omonia Nicosia,Fotios Kitsos,,,fotios-kitsos,F. Kitsos,D,3,174,167,M,1005998,EUR,1049068800,D,3,3,False,38.0,33.0,3.0,2.0,0.0,22.0,25.0,13.0,2.0,4.0,,,,,90.0,65.0,7.6,10.0,0.179624,232.88792035829,19.0,126.315,38.64,,1,,0.36,0.26,0.15,,11.0,1.0,1.0,,,3.0,7.0,1.0,3.0,1.0,,1.0,5.0,3.0,2.0,,1.0,1.0,1.0,0.0794,0.0412,2.0,-0.19,,,,,,,,,,,,,
14573039,home,Omonia Nicosia,Evangelos Andreou,,,evangelos-andreou,E. Andreou,M,20,176,118,M,1127213,EUR,1032825600,M,20,20,False,29.0,23.0,3.0,2.0,0.0,6.0,9.0,20.0,2.0,8.0,,,,,90.0,48.0,7.3,11.0,0.0385809,101.55204350118,12.0,34.23,26.46,,2,,-0.1,0.35,0.14,,17.0,,,1.0,,4.0,7.0,1.0,1.0,1.0,,1.0,3.0,,4.0,1.0,3.0,,,0.8856,,1.0,-0.62,1.0,1.0,2.0,1.0,,,,,,,,,
14573039,home,Omonia Nicosia,Ewandro Costa,,,ewandro-costa,Ewandro,M,11,176,206,M,551468,EUR,826848000,M,11,11,False,48.0,41.0,10.0,5.0,0.0,28.0,28.0,20.0,2.0,5.0,,,,,90.0,61.0,6.9,11.0,0.11282,96.606339518015,16.0,-23.835,8.295,,1,,0.3,0.06,0.16,,11.0,3.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,0.0505,,1.0,-0.44,,,1.0,,,,,,,,,,
14573039,home,Omonia Nicosia,Mateo Marić,,,mateo-maric,M. Marić,M,14,178,171,M,858501,EUR,890179200,M,14,14,False,48.0,44.0,5.0,4.0,0.0,24.0,26.0,22.0,1.0,6.0,,,,,83.0,60.0,7.3,5.0,0.00800285,102.74681540533,15.0,55.965,8.715,,1,,0.14,0.14,0.21,,20.0,,,,,2.0,5.0,1.0,,,,2.0,5.0,3.0,1.0,1.0,,,,0.0412,,,-0.24,,,1.0,,True,,,,,,,,
14573039,home,Omonia Nicosia,Willy Semedo,,,willy-semedo,W. Semedo,M,7,185,702,M,889052,EUR,767404800,M,7,7,False,19.0,14.0,1.0,,0.0,4.0,4.0,15.0,,6.0,,,,,72.0,37.0,7.3,12.0,0.0266733,95.568261110553,12.0,52.185,18.48,,1,,0.16,0.19,0.15,,10.0,,,,,5.0,4.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,1.0,,0.7884,0.7453,1.0,0.32,4.0,,,,,1.0,,,,,,,
14573039,home,Omonia Nicosia,Novica Eraković,,,novica-erakovic,N. Eraković,M,44,187,136,M,890634,EUR,942364800,F,44,44,False,33.0,30.0,,,0.0,12.0,13.0,20.0,2.0,,,,,,83.0,46.0,6.7,8.0,0.0230352,55.127507192192,6.0,25.83,26.565,,0,,0.1,0.08,-0.02,,18.0,,,,,6.0,3.0,3.0,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,
