match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11068554,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,32,32,False,32.0,17.0,24.0,9.0,8.0,11.0,9.0,21.0,1.0,9.0,1.0,1.0,1.0,90.0,36.0,7.2,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,17,17,False,36.0,29.0,2.0,2.0,14.0,19.0,16.0,19.0,3.0,3.0,,,,90.0,71.0,7.2,12.0,1,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,D,4,4,False,32.0,25.0,5.0,2.0,23.0,26.0,2.0,6.0,5.0,1.0,,,,90.0,43.0,7.2,7.0,0,,,1.0,2.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,Atakan Cankaya,,2.0,1.0,2.0,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,37.0,32.0,4.0,2.0,32.0,34.0,,3.0,5.0,3.0,,,,90.0,48.0,6.8,6.0,0,,,1.0,4.0,2.0,2.0,,,,,2.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,42.0,30.0,7.0,2.0,21.0,23.0,9.0,19.0,7.0,5.0,,,,90.0,65.0,7.1,17.0,1,,,2.0,3.0,4.0,,,,,,2.0,1.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,,
11068554,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,21.0,15.0,4.0,2.0,9.0,11.0,6.0,10.0,2.0,4.0,,,,70.0,32.0,6.9,8.0,1,,,,4.0,4.0,2.0,,,,1.0,,2.0,,1.0,3.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,
11068554,home,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,14,14,False,25.0,20.0,1.0,,15.0,17.0,5.0,8.0,1.0,5.0,,,,90.0,43.0,6.7,7.0,4,,,1.0,7.0,4.0,2.0,2.0,1.0,,,3.0,,,,,,,,,3.0,3.0,3.0,,1.0,1.0,,,,,,,
11068554,home,MKE Ankaragücü,Milson,milson,Milson,M,77,170,4189,M,939721,EUR,939686400,M,70,70,False,21.0,17.0,,,4.0,5.0,13.0,17.0,,10.0,,,,89.0,47.0,7.5,12.0,6,1.0,,1.0,7.0,9.0,3.0,4.0,3.0,,1.0,,1.0,,5.0,2.0,,,,,5.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,
11068554,home,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173,472,M,252121,EUR,785116800,M,19,19,False,26.0,22.0,,,2.0,3.0,24.0,29.0,,3.0,,,,89.0,37.0,7.8,9.0,1,6.0,4.0,1.0,3.0,2.0,,1.0,,2.0,,,,,1.0,5.0,,,1.0,,1.0,,1.0,1.0,,,,,True,1.0,,,
11068554,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,54,54,False,20.0,16.0,4.0,2.0,7.0,9.0,9.0,11.0,,8.0,,,,63.0,37.0,6.5,10.0,2,,,1.0,10.0,6.0,1.0,5.0,3.0,,,,,,,1.0,,,1.0,,2.0,2.0,1.0,4.0,,1.0,,,,,,,
11068554,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,21.0,14.0,,,4.0,6.0,10.0,15.0,,3.0,,,,90.0,53.0,7.2,20.0,2,,,5.0,16.0,9.0,,4.0,1.0,,1.0,,2.0,,5.0,3.0,,,4.0,,2.0,3.0,,5.0,,1.0,1.0,,,,,,
11068554,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,F,21,21,True,6.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,,1.0,,,,27.0,9.0,6.5,2.0,0,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11068554,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177,78,M,985366,EUR,983404800,M,16,16,True,6.0,5.0,1.0,,4.0,4.0,1.0,2.0,1.0,,,,,20.0,9.0,6.5,1.0,0,,,2.0,3.0,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178,23,M,904112,EUR,928454400,M,88,88,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,3.0,,2.0,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,4.0,,2.0,0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11068554,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187,127,M,904228,EUR,908409600,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068554,home,MKE Ankaragücü,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
