match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_lastManTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_goals,captain,stat_penaltyWon,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_clearanceOffLine,stat_penaltyConceded,stat_errorLeadToAShot
12450272,home,Nantes,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,16,16,False,17.0,14.0,7.0,4.0,0.0,13.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,26.0,6.9,3.0,0.00040283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450272,home,Nantes,Kelvin Amian,,,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,52.0,45.0,4.0,1.0,0.0,22.0,24.0,23.0,28.0,2.0,4.0,3.0,2.0,2.0,1.0,,,90.0,63.0,7.5,7.0,0.0228465,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0475,0.1567,,,,,,,,,,,,,,,,,,,,,,,,,,
12450272,home,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,50.0,48.0,3.0,2.0,0.0,43.0,43.0,5.0,7.0,2.0,6.0,5.0,,2.0,1.0,,,90.0,61.0,7.6,2.0,0.00119811,2,,1.0,1.0,,3.0,3.0,0.3349,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12450272,home,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,50.0,41.0,10.0,5.0,0.0,34.0,36.0,7.0,14.0,,2.0,1.0,,8.0,,,,72.0,55.0,6.8,10.0,0.00555876,0,,3.0,,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12450272,home,Nantes,Sorba Thomas,,,sorba-thomas,S. Thomas,M,7,185,586,M,911039,EUR,917222400,M,22,22,False,22.0,16.0,1.0,,0.0,11.0,11.0,10.0,21.0,1.0,5.0,2.0,2.0,6.0,1.0,,,72.0,48.0,7.7,14.0,0.401115,0,1.0,5.0,,1.0,2.0,,,,,,,,,2.0,1.0,,1.0,10.0,5.0,2.0,2.0,4.0,,,,,,,,,,,,
12450272,home,Nantes,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,13,13,False,31.0,24.0,2.0,,0.0,11.0,12.0,13.0,19.0,2.0,5.0,,1.0,1.0,,,,72.0,43.0,7.6,8.0,0.00673292,4,,3.0,1.0,,3.0,3.0,0.4037,0.5334,,1.0,1.0,,,,,,3.0,,,1.0,,,2.0,1.0,,,,,,,,,,
12450272,home,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,59.0,53.0,8.0,3.0,0.0,27.0,27.0,26.0,32.0,1.0,4.0,2.0,3.0,4.0,,,,88.0,71.0,7.6,7.0,0.0403236,1,,3.0,,1.0,3.0,1.0,0.0396,,,,1.0,,,,,1.0,3.0,,,,1.0,2.0,,,True,,,,,,,,,
12450272,home,Nantes,Douglas Augusto,,,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,60.0,53.0,10.0,9.0,0.0,25.0,28.0,28.0,32.0,1.0,5.0,1.0,1.0,5.0,1.0,,,90.0,73.0,7.1,8.0,0.0537966,3,1.0,2.0,1.0,,3.0,3.0,0.1537,0.1641,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12450272,home,Nantes,Louis Leroux,,,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,False,42.0,40.0,2.0,2.0,0.0,18.0,18.0,22.0,25.0,2.0,8.0,3.0,1.0,4.0,,,,90.0,68.0,7.4,6.0,0.0407304,1,,5.0,,,3.0,2.0,0.0434,,1.0,,,,,4.0,3.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12450272,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,23.0,18.0,3.0,3.0,0.0,7.0,7.0,11.0,16.0,4.0,7.0,2.0,1.0,4.0,1.0,,,90.0,39.0,7.5,12.0,0.0146649,2,,6.0,1.0,,,,0.5804,0.8033,,,,,,3.0,2.0,2.0,1.0,,,4.0,,1.0,1.0,1.0,,,,,,,,,,
12450272,home,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,18.0,14.0,1.0,,1.0,4.0,6.0,10.0,16.0,1.0,6.0,,,3.0,3.0,,,87.0,39.0,8.5,16.0,0.257985,3,1.0,6.0,1.0,,,,0.8517,0.8754,,,2.0,,,4.0,2.0,3.0,,4.0,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,
12450272,home,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,18,18,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,18.0,4.0,6.5,1.0,0.00265159,0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450272,home,Nantes,Nathan Zeze,Nathan Zeze,,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,True,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,18.0,4.0,6.6,1.0,0.0009559,1,,1.0,,,,,0.0543,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
