match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_bigChanceCreated,stat_interceptionWon,stat_dispossessed,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_penaltyConceded,stat_totalOffside
11408306,home,Sporting CP,Diogo Pinto,,,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,51,51,False,15.0,15.0,1.0,1.0,0.0,14.0,14.0,1.0,1.0,6.0,2.0,82.0,21.0,6.8,9.513e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Luís Neto,,,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,False,46.0,43.0,3.0,3.0,0.0,21.0,23.0,22.0,23.0,5.0,,59.0,50.0,6.9,0.0165107,1,True,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.1512,0.2445,,,,,,,,,,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Sebastián Coates,Sebastián,Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,56.0,54.0,6.0,5.0,0.0,31.0,32.0,23.0,24.0,3.0,,90.0,64.0,7.2,0.0330893,0,,1.0,3.0,5.0,4.0,1.0,,,5.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,70.0,69.0,2.0,1.0,0.0,20.0,20.0,49.0,50.0,,,90.0,79.0,7.4,0.0635642,1,,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,1.0,2.0,2.0,0.0595,,,,goncaloinacio_25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,31.0,29.0,1.0,1.0,1.0,6.0,7.0,23.0,28.0,3.0,,73.0,41.0,7.3,0.382284,0,,,1.0,4.0,1.0,3.0,,,1.0,1.0,,1.0,6.0,,,,,,,,,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,
11408306,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,6.0,,45.0,20.0,6.5,0.0188874,0,,1.0,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11408306,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,25.0,21.0,,,0.0,4.0,5.0,17.0,20.0,3.0,,73.0,35.0,7.4,0.035415,1,,1.0,1.0,4.0,5.0,,,1.0,2.0,,3.0,3.0,5.0,0.1124,0.051,,,,,,2.0,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,
11408306,home,Sporting CP,Nuno Santos,Nuno,Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,48.0,39.0,4.0,,1.0,10.0,10.0,30.0,44.0,5.0,,90.0,65.0,7.5,0.431712,3,,,,2.0,,2.0,,,1.0,1.0,,,14.0,0.0383,,,,,2.0,,,,,3.0,6.0,,1.0,,,1.0,1.0,,,,,,,,
11408306,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,37.0,35.0,,,0.0,9.0,10.0,26.0,32.0,4.0,,90.0,64.0,7.1,0.602904,3,,,,8.0,7.0,1.0,1.0,,1.0,,,1.0,15.0,0.6465,,9.0,5.0,trincao,2.0,,,,2.0,1.0,5.0,1.0,,2.0,2.0,,1.0,,,,,,,,
11408306,home,Sporting CP,Viktor Gyökeres,,,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,15.0,12.0,,,0.0,3.0,3.0,10.0,16.0,3.0,,90.0,34.0,8.7,0.166451,5,,,1.0,4.0,3.0,,,3.0,,,,2.0,11.0,1.1395,1.6501,2.0,,VGyökeres,1.0,,,,3.0,1.0,4.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,
11408306,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,31.0,27.0,1.0,,0.0,5.0,7.0,23.0,28.0,2.0,,90.0,46.0,7.1,0.154816,3,,,,4.0,3.0,2.0,,1.0,,,1.0,,12.0,0.436,0.3087,2.0,1.0,pedroogoncalves28,1.0,1.0,,,3.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,
11408306,home,Sporting CP,Paulinho,,,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,17.0,15.0,,,0.0,2.0,2.0,14.0,16.0,1.0,,45.0,22.0,7.6,0.244358,2,,,,,1.0,,,2.0,1.0,,1.0,,2.0,0.1466,0.6475,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
11408306,home,Sporting CP,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,28.0,27.0,5.0,5.0,0.0,6.0,7.0,21.0,21.0,2.0,,31.0,30.0,6.9,0.0257041,0,,1.0,,4.0,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Daniel Bragança,Daniel,Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,True,12.0,11.0,,,0.0,1.0,2.0,10.0,10.0,,,17.0,12.0,6.6,0.0178403,0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Marcus Edwards,,,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,10.0,10.0,,,0.0,,,10.0,10.0,,,17.0,12.0,6.5,0.0141846,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11408306,home,Sporting CP,Francisco Silva,Francisco Silva,,francisco-silva,F. Silva,G,99,190,250,M,1184327,EUR,1132444800,G,99,99,True,2.0,2.0,,,0.0,2.0,2.0,,,,,8.0,2.0,6.5,5.45e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408306,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,ousdiomande,,,,,,,,,,,,,,,,,,,,,
