match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded,stat_wasFouled,captain,stat_challengeLost,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12450888,away,RC Lens,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,False,74.0,67.0,11.0,7.0,0.0,38.0,39.0,29.0,35.0,4.0,,,,90.0,89.0,6.3,9.0,0.0130344,1,,5.0,5.0,,,,,2.0,3.0,2.0,,1.0,2.0,0.0705,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,
12450888,away,RC Lens,Facundo Medina,,,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,90.0,80.0,3.0,,0.0,31.0,33.0,49.0,57.0,5.0,,,,90.0,107.0,6.5,15.0,0.277677,1,,8.0,2.0,2.0,1.0,,,,,,,1.0,1.0,0.0724,,3.0,2.0,,2.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,
12450888,away,RC Lens,Neil El Aynaoui,Neil,El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,False,75.0,66.0,5.0,3.0,0.0,26.0,27.0,44.0,57.0,4.0,,,,90.0,92.0,7.1,17.0,0.180579,1,,7.0,4.0,1.0,,,1.0,,,1.0,,1.0,2.0,0.7884,0.7529,2.0,1.0,2.0,1.0,,,,,,1.0,,2.0,,1.0,,9.0,4.0,,,,,,
12450888,away,RC Lens,Andy Diouf,,,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,31.0,27.0,1.0,,0.0,12.0,13.0,15.0,18.0,2.0,,,,45.0,43.0,5.7,11.0,0.0212131,0,,6.0,3.0,2.0,2.0,,,1.0,,1.0,1.0,6.0,1.0,,,,,,1.0,,,,,,,,4.0,,,1.0,,,,,,,,1.0
12450888,away,RC Lens,Goduine Koyalipou,,,goduine-koyalipou,G. Koyalipou,F,9,183,1187,M,891505,EUR,950572800,M,19,19,False,10.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,6.0,1.0,,,,54.0,26.0,6.2,11.0,0.00150757,1,,7.0,2.0,5.0,2.0,,,1.0,,,,2.0,2.0,0.0246,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
12450888,away,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,81.0,70.0,4.0,2.0,0.0,30.0,33.0,41.0,51.0,5.0,,,,90.0,100.0,6.7,17.0,0.0771101,1,,7.0,5.0,,,,,,,3.0,2.0,1.0,1.0,0.0977,,2.0,1.0,,3.0,,,,,,2.0,,2.0,,,,3.0,1.0,,1.0,,,,
12450888,away,RC Lens,Anass Zaroury,,,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,M,21,21,False,50.0,43.0,2.0,2.0,0.0,10.0,10.0,33.0,42.0,5.0,,,,85.0,69.0,6.9,14.0,0.0766961,1,,4.0,4.0,2.0,,,,3.0,,2.0,2.0,1.0,,0.0256,,2.0,1.0,,1.0,,1.0,,,,2.0,,,,,,2.0,,zaroury,,,,,
12450888,away,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,22.0,16.0,1.0,,0.0,8.0,8.0,8.0,14.0,1.0,,,,72.0,29.0,6.6,9.0,0.0180599,0,,5.0,4.0,1.0,,,,1.0,,2.0,2.0,2.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12450888,away,RC Lens,Jeremy Agbonifo,,,agbonifo-jeremy,J. Agbonifo,F,9,178,364,M,1403575,EUR,1130112000,F,25,25,True,7.0,5.0,1.0,,0.0,,,5.0,8.0,1.0,,,,45.0,17.0,6.1,9.0,0.00837165,0,,6.0,1.0,3.0,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
12450888,away,RC Lens,M'Bala Nzola,,,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,8,8,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,16.0,5.0,5.3,2.0,0.00286122,2,,2.0,,,,,1.0,,,,,1.0,1.0,0.1775,0.0275,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
12450888,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,16.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,13.0,1.0,,,,18.0,22.0,6.5,4.0,0.020144,3,,2.0,1.0,2.0,,,,,,,,,,0.0666,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,
12450888,away,RC Lens,Tom Pouilly,Tom Pouilly,,tom-pouilly,T. Pouilly,D,2,180,77,M,1387163,EUR,1055894400,M,34,34,True,2.0,,,,0.0,,,,3.0,,,,,14.0,7.0,6.1,4.0,2.753e-05,2,,1.0,,,,1.0,1.0,,,,,1.0,,0.3427,0.5194,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,
12450888,away,RC Lens,Angelo Fulgini,,,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,14.0,8.0,6.1,1.0,0.0638183,1,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,0.1539,0.2847,,1.0,,,,,,,,,,,,,,,,,,,,,
12450888,away,RC Lens,Hervé Koffi,,,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKoffi,,,,,
12450888,away,RC Lens,Abdulay Juma Bah,,,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450888,away,RC Lens,Nidal Čelik,,,nidal-celik,N. Čelik,D,13,192,682,M,1399503,EUR,1153094400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450888,away,RC Lens,Nampalys Mendy,,,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,
