match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_accurateCross,stat_goalAssist,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches,stat_outfielderBlock
10408424,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,188,1240,M,26937,EUR,399600000,G,1,1,False,33.0,29.0,8.0,4.0,27.0,29.0,2.0,4.0,8.0,4.0,5.0,90.0,42.0,7.4,4.0,0.0,0.0,0.00097485,0,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,176,444,M,53739,EUR,665452800,D,2,2,False,54.0,49.0,,,24.0,26.0,25.0,30.0,5.0,,,76.0,69.0,6.4,9.0,0.0,0.0,0.0122277,0,,,,17,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,False,66.0,58.0,10.0,8.0,42.0,45.0,16.0,22.0,7.0,,,90.0,75.0,6.7,10.0,0.0,0.0,0.08939,0,,,,23,1.0,5.0,5.0,1.0,,,2.0,1.0,1.0,aissamandi23,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,192,4099,M,864169,EUR,853372800,D,4,4,False,82.0,71.0,11.0,6.0,28.0,30.0,43.0,52.0,4.0,,,90.0,93.0,7.1,12.0,0.1518,0.0584,0.0410069,1,,,,14,,1.0,10.0,1.0,,,3.0,1.0,,pauttorres,,7.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10408424,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,184,576,M,797290,EUR,829008000,D,24,24,False,25.0,19.0,2.0,1.0,7.0,11.0,14.0,17.0,5.0,,,59.0,42.0,6.3,11.0,0.031,0.0219,0.0970225,1,,,,24,3.0,3.0,,,2.0,1.0,,,2.0,,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,
10408424,home,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,177,15743,M,798835,EUR,829008000,M,17,17,False,61.0,52.0,8.0,8.0,11.0,12.0,43.0,54.0,4.0,,,90.0,96.0,7.6,26.0,0.0964,0.0,0.614684,2,,,,20,5.0,11.0,9.0,2.0,8.0,,2.0,2.0,6.0,locelso_giovani,,,,5.0,4.0,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,
10408424,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,180,1999,M,39182,EUR,608688000,M,10,10,False,83.0,78.0,7.0,7.0,26.0,27.0,52.0,58.0,11.0,,,90.0,101.0,6.4,14.0,0.0478,0.0,0.0663001,1,,,,10,2.0,10.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,2.0,2.0,,,,2.0,,1.0,,True,,,,,,,,
10408424,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,179,517,M,1088565,EUR,971827200,M,39,39,False,33.0,29.0,3.0,1.0,13.0,13.0,16.0,20.0,4.0,,,59.0,46.0,6.7,6.0,0.0509,0.0645,0.0231453,2,,Ramón Terrats,,14,,6.0,5.0,2.0,3.0,,2.0,2.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,
10408424,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,F,11,11,False,35.0,28.0,1.0,1.0,3.0,4.0,25.0,32.0,1.0,,,90.0,69.0,7.0,21.0,0.9461,0.0,0.179938,6,,,,19,1.0,8.0,9.0,,11.0,,,,2.0,chukwuezesamuel8,1.0,1.0,,5.0,1.0,,,,,3.0,7.0,4.0,2.0,,1.0,1.0,,,,,,
10408424,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,180,1811,M,344129,EUR,553996800,F,22,22,False,21.0,19.0,,,6.0,6.0,13.0,17.0,1.0,,,90.0,45.0,6.6,14.0,0.1455,0.278,0.201975,2,,,,11,2.0,8.0,3.0,,9.0,,1.0,1.0,2.0,,,,,3.0,,1.0,1.0,,,,2.0,,1.0,,,,1.0,1.0,,,,
10408424,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,174,9564,M,910031,EUR,995587200,F,16,16,False,22.0,16.0,1.0,,6.0,7.0,11.0,17.0,3.0,,,59.0,35.0,6.5,11.0,0.0852,0.0,0.0478941,2,,,,10,2.0,5.0,4.0,1.0,3.0,,,,,alexbaena,1.0,,,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
10408424,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,171,850,M,229740,EUR,710294400,D,18,18,True,26.0,25.0,1.0,1.0,6.0,6.0,19.0,20.0,1.0,,,31.0,34.0,6.8,3.0,0.1393,0.0694,0.0654079,3,,,,18,,2.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,
10408424,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,187,342,M,16701,EUR,584582400,M,6,6,True,21.0,20.0,,,1.0,1.0,19.0,20.0,1.0,,,31.0,26.0,7.3,2.0,0.0631,0.1863,0.0261819,1,,,,,,,4.0,,,,,,,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,1.0,,,
10408424,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,186,89434,M,1085381,EUR,992995200,F,15,15,True,7.0,5.0,1.0,1.0,,,5.0,7.0,1.0,,,31.0,15.0,6.8,5.0,0.2286,0.3338,0.00790557,1,,Nicolas Jackson,,11,,3.0,3.0,,1.0,,1.0,1.0,2.0,NJackson11,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,
10408424,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,190,1235,M,3041,EUR,494640000,D,3,3,True,14.0,11.0,,,5.0,7.0,6.0,7.0,1.0,,,14.0,15.0,6.6,3.0,0.0,0.0,0.00342426,0,,,,39,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,12,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,178,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408424,home,Villarreal,Haissem Hassan,haissem-hassan,H. Hassan,M,173,5683,M,942836,EUR,1013126400,F,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408424,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180,189,M,128600,EUR,599788800,G,1,1,False,29.0,15.0,23.0,9.0,8.0,8.0,7.0,21.0,12.0,4.0,6.0,90.0,42.0,7.5,15.0,0.0,0.0,0.00534734,0,0.0123,,,,,2.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,True,,,,,,1.0,2.0,
