match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_bigChanceMissed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,captain,stat_fouls,stat_totalContest,stat_wonContest,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_penaltyWon,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
12437647,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186.0,154,M,547246,EUR,872294400,G,1,1,False,31.0,15.0,20.0,4.0,0.0,11.0,12.0,4.0,19.0,1.0,1.0,7.0,1.0,1.0,3.0,4.0,1.0,90.0,40.0,7.4,16.0,0.00158493,0,1.3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,D,12,12,False,29.0,21.0,7.0,2.0,0.0,13.0,17.0,8.0,13.0,6.0,6.0,5.0,2.0,,,,,90.0,59.0,7.1,12.0,0.027357,0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Aritz Arambarri,aritz-arambarri,A. Arambarri,D,4,186.0,41,M,992397,EUR,886204800,D,22,22,False,35.0,27.0,6.0,1.0,0.0,26.0,27.0,1.0,8.0,2.0,4.0,2.0,,,,,,90.0,41.0,6.4,8.0,0.00052366,0,,,2.0,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186.0,271,M,377234,EUR,703728000,D,6,6,False,60.0,49.0,10.0,5.0,0.0,39.0,44.0,10.0,16.0,5.0,7.0,3.0,,,,,,90.0,73.0,6.9,11.0,0.00749669,0,,,4.0,4.0,,,,1.0,1.0,,,,,3.0,2.0,True,1.0,,,,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181.0,457,M,1031658,EUR,894067200,D,20,20,False,28.0,22.0,5.0,2.0,0.0,13.0,14.0,9.0,19.0,5.0,5.0,3.0,1.0,,,,,90.0,56.0,7.0,16.0,0.00635155,0,,5.0,2.0,4.0,1.0,,,1.0,1.0,1.0,,,,,5.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180.0,972,M,869931,EUR,852249600,M,17,17,False,30.0,27.0,3.0,3.0,1.0,14.0,14.0,13.0,16.0,7.0,2.0,5.0,3.0,,,,,90.0,46.0,7.1,7.0,0.00646564,0,,,3.0,2.0,,,,1.0,1.0,3.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12437647,home,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178.0,208,M,94539,EUR,697852800,M,14,14,False,14.0,9.0,3.0,,0.0,6.0,7.0,3.0,7.0,1.0,3.0,4.0,,,,,,62.0,24.0,6.3,7.0,0.0513423,1,,,,5.0,,1.0,,1.0,1.0,1.0,,,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,0.1572,,,,,,,,,,,,,
12437647,home,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,M,10,10,False,14.0,9.0,2.0,1.0,0.0,1.0,1.0,9.0,15.0,3.0,,1.0,,,,,,62.0,28.0,7.2,7.0,0.0761896,3,,2.0,,2.0,,1.0,,3.0,2.0,1.0,1.0,,,,2.0,,1.0,,,1.0,1.0,,,0.8629,1.0,1.0,2.0,0.7823,1.0,,,,,,,,
12437647,home,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,7,7,False,31.0,25.0,4.0,1.0,1.0,10.0,11.0,16.0,23.0,4.0,,3.0,2.0,,,,,87.0,46.0,7.8,12.0,0.11838,1,,3.0,,2.0,,,,1.0,1.0,3.0,2.0,,,1.0,1.0,,,2.0,1.0,,1.0,,,0.0363,1.0,1.0,,,,1.0,,,,,,,
12437647,home,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172.0,3843,M,906065,EUR,981763200,M,8,8,False,33.0,27.0,3.0,2.0,0.0,12.0,15.0,15.0,19.0,1.0,1.0,6.0,,,,,,82.0,46.0,7.0,9.0,0.0393574,0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,seydoubacisse32,,,,,,
