match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceMissed,stat_totalClearance,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_outfielderBlock,stat_lastManTackle
14109664,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,27.0,23.0,12.0,8.0,0.0,18.0,18.0,5.0,9.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,33.0,6.4,4.0,0.0044233,0,-0.7826,0.14,0.02,-0.05,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,D,28,28,False,55.0,51.0,2.0,1.0,0.0,21.0,22.0,30.0,33.0,3.0,8.0,2.0,,,,90.0,77.0,6.5,14.0,0.0497163,1,,0.24,0.3,-0.2,,6.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.033,1.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,4,4,False,60.0,54.0,7.0,4.0,0.0,31.0,33.0,23.0,27.0,8.0,3.0,,,,,90.0,67.0,6.7,6.0,0.0140966,1,,0.15,0.13,-0.16,,,4.0,6.0,,,,1.0,2.0,2.0,3.0,0.2193,,-0.52,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,69.0,58.0,17.0,8.0,0.0,25.0,25.0,33.0,44.0,11.0,4.0,7.0,,,,90.0,84.0,7.2,13.0,0.0346833,0,,0.34,0.17,-0.13,,,2.0,6.0,,1.0,1.0,,2.0,2.0,2.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,3,3,False,20.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,10.0,2.0,3.0,1.0,,,,60.0,35.0,6.4,9.0,0.0675991,0,,0.19,0.01,-0.19,,4.0,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,24,24,False,29.0,26.0,3.0,2.0,0.0,8.0,8.0,18.0,21.0,1.0,3.0,,,,,60.0,33.0,6.5,4.0,0.0147938,1,,0.14,0.06,-0.06,,,3.0,3.0,,,,,,,,0.0673,,-0.11,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Aaron Opoku,aaron-opoku,A. Opoku,F,17,185,375,M,930136,EUR,922579200,M,30,30,False,22.0,19.0,2.0,1.0,0.0,2.0,2.0,17.0,20.0,1.0,2.0,,,,,90.0,43.0,7.0,18.0,0.375072,2,,0.56,0.15,-0.07,,13.0,2.0,3.0,,1.0,,1.0,,,,0.0785,6.0,-0.31,1.0,,,1.0,2.0,,,1.0,,,1.0,0.1248,,,,,,,,,,,,,
14109664,home,Kayserispor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,33,33,False,40.0,35.0,4.0,3.0,0.0,14.0,15.0,21.0,25.0,5.0,5.0,2.0,,,,89.0,52.0,7.0,7.0,0.118185,1,,0.16,0.16,-0.08,,1.0,,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.0204,2.0,-0.03,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,
14109664,home,Kayserispor,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,8,8,False,43.0,36.0,9.0,7.0,0.0,8.0,9.0,28.0,34.0,2.0,4.0,,,,,90.0,63.0,7.9,15.0,0.562102,4,,0.65,0.04,-0.13,,8.0,,4.0,1.0,,1.0,1.0,1.0,1.0,3.0,0.2744,4.0,0.28,,,,3.0,3.0,,,,,,3.0,1.2123,1.0,1.0,,,,,,,,,,,
14109664,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,39.0,36.0,2.0,2.0,0.0,7.0,7.0,29.0,32.0,5.0,5.0,2.0,,,,90.0,70.0,7.1,24.0,0.233405,4,,0.43,0.32,-0.08,,17.0,3.0,6.0,,,1.0,4.0,2.0,,2.0,0.5942,2.0,-0.52,1.0,1.0,,2.0,3.0,1.0,,,,,,,,,True,1.0,,,,,,,,,
14109664,home,Kayserispor,German Onugkha,german-onugkha,G. Onugkha,F,9,190,813,M,928418,EUR,836611200,F,9,9,False,11.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,4.0,,,,,,90.0,17.0,6.5,8.0,0.0028104,2,,-0.04,0.06,-0.01,,,3.0,4.0,,1.0,,1.0,,,,0.1389,,-0.28,4.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,16.0,14.0,,,0.0,4.0,4.0,10.0,12.0,,,,,,,22.0,20.0,6.5,5.0,0.00747461,0,,-0.12,0.1,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Indrit Tuci,tuci-indrit,I. Tuci,F,22,191,423,M,985412,EUR,968889600,F,22,22,True,3.0,1.0,,,0.0,,,1.0,3.0,,2.0,,,,,30.0,13.0,6.4,7.0,0.00075831,5,,-0.15,0.08,-0.02,,,1.0,4.0,,,2.0,2.0,,,1.0,0.8162,,0.35,,1.0,,,2.0,,1.0,,,,2.0,1.298,,,,,1.0,,,,,,,,
14109664,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,1.0,,,,,,,,,,,8.0,1.0,6.6,,,1,,,,0.0,,,,,,,,1.0,,,,0.0669,1.0,-0.25,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
14109664,home,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,,1.0,6.0,,1.0,0.00459647,1,,,,,,,,,,,,1.0,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109664,home,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164,63,M,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yigit Celtik,,,,,,,,,,,,,,,,
14109664,away,Gençlerbirliği,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,18,18,False,43.0,16.0,38.0,11.0,0.0,5.0,8.0,11.0,35.0,1.0,16.0,1.0,1.0,,,90.0,62.0,7.9,30.0,0.00924961,0,1.6351,0.2,-0.01,-0.03,0.78,,1.0,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,3.0,5.0,1.0,1.1132,,
14109664,away,Gençlerbirliği,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,286,M,807291,EUR,885427200,D,13,13,False,18.0,12.0,4.0,2.0,0.0,9.0,13.0,3.0,5.0,6.0,3.0,,,,,90.0,31.0,6.5,10.0,0.00209945,0,,0.02,0.11,-0.25,,1.0,1.0,3.0,,,,,3.0,3.0,2.0,,,,3.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14109664,away,Gençlerbirliği,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189,261,M,257497,EUR,765417600,D,6,6,False,23.0,16.0,3.0,1.0,0.0,14.0,18.0,2.0,5.0,5.0,,,,,,90.0,47.0,7.1,7.0,0.00164297,0,,0.01,0.0,0.74,,,1.0,1.0,,,,,1.0,,,,,,4.0,,16.0,,,,,4.0,,,,,,,True,,,1.0,,,,,,1.0,1.0
14109664,away,Gençlerbirliği,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,19.0,16.0,3.0,2.0,0.0,15.0,16.0,1.0,3.0,3.0,,,,,,90.0,35.0,6.6,3.0,0.00043182,0,,-0.01,0.0,0.33,,,2.0,3.0,,,,,,,1.0,,,,3.0,,11.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,
14109664,away,Gençlerbirliği,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,56,M,320905,EUR,738979200,D,23,23,False,8.0,4.0,3.0,,0.0,4.0,5.0,0.0,3.0,2.0,2.0,,,,,90.0,25.0,6.5,5.0,0.150062,0,,0.24,-0.24,-0.07,,1.0,2.0,2.0,,,,,2.0,1.0,,,1.0,,,,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14109664,away,Gençlerbirliği,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,11.0,7.0,4.0,1.0,0.0,4.0,4.0,3.0,7.0,8.0,2.0,7.0,,,,89.0,28.0,7.9,9.0,0.00053305,1,,0.01,0.02,-0.08,,,2.0,8.0,2.0,1.0,2.0,,,,2.0,0.0386,,0.54,,,,,3.0,1.0,,,Ogulcan Ülgün,,1.0,0.2174,1.0,,,,1.0,,,,,,,,
14109664,away,Gençlerbirliği,Tom Dele-Bashiru,tom-dele-bashiru,T. Dele-Bashiru,M,15,185,385,M,904845,EUR,937526400,M,15,15,False,22.0,16.0,1.0,,0.0,15.0,19.0,1.0,3.0,3.0,3.0,2.0,,,,90.0,29.0,6.9,6.0,0.00221824,0,,0.05,0.23,0.24,,,,1.0,,,1.0,,,,1.0,,,,,,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14109664,away,Gençlerbirliği,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,53,53,False,6.0,4.0,,,0.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,45.0,9.0,6.5,3.0,0.00187975,1,,-0.06,0.02,-0.04,,,,1.0,,,1.0,1.0,,,1.0,0.3374,,-0.35,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
