match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_errorLeadToAShot,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_outfielderBlock,player_sofascoreId,stat_goodHighClaim,stat_ownGoals,stat_lastManTackle,stat_errorLeadToAGoal,stat_totalOffside
11368639,home,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,True,23.0,18.0,8.0,3.0,0.0,17.0,20.0,1.0,3.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,90.0,34.0,6.8,5.0,0.00065437,0,-0.1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368639,home,Almería,Marc Pubill,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,False,,37.0,29.0,1.0,,0.0,12.0,15.0,18.0,27.0,3.0,8.0,,,,,,90.0,71.0,7.6,20.0,0.413986,2,,5.0,1.0,3.0,1.0,6.0,9.0,2.0,6.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0687,0.0772,3.0,,,,,,,,,,,,,,,,,,
11368639,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,,55.0,46.0,4.0,,0.0,34.0,38.0,12.0,17.0,5.0,8.0,,,,,,90.0,63.0,6.2,11.0,0.00437377,0,,,,1.0,,3.0,1.0,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368639,home,Almería,Aleksandar Radovanović,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,16,16,False,,25.0,21.0,4.0,,0.0,14.0,14.0,7.0,11.0,2.0,2.0,,,,,,67.0,31.0,6.7,4.0,0.0015506,0,,,,,,1.0,3.0,,,,,2.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
11368639,home,Almería,Bruno Langa,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,24,24,False,,26.0,24.0,,,0.0,12.0,12.0,13.0,17.0,1.0,2.0,,,,,,90.0,44.0,7.2,6.0,0.10715,1,,3.0,1.0,,,2.0,6.0,,4.0,3.0,,3.0,3.0,1.0,,0.0475,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
11368639,home,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,,62.0,57.0,2.0,1.0,0.0,27.0,27.0,32.0,37.0,2.0,6.0,,,,,,90.0,77.0,7.1,5.0,0.0834182,1,,2.0,2.0,1.0,,5.0,3.0,,,,,2.0,1.0,,1.0,0.0188,,1.0,3.0,,1.0,,,5.0,1.0,,,,,,,,,,,
11368639,home,Almería,Edgar González,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,M,3,3,False,,27.0,22.0,4.0,3.0,0.0,9.0,12.0,13.0,15.0,,,,,,,,45.0,31.0,6.5,5.0,0.00852195,0,,,,2.0,1.0,3.0,3.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11368639,home,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,M,12,12,False,,14.0,10.0,1.0,,0.0,7.0,8.0,3.0,6.0,,2.0,,,,,,45.0,24.0,6.8,6.0,0.00403385,0,,,,1.0,1.0,2.0,5.0,,1.0,1.0,,3.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
11368639,home,Almería,Jonathan Viera,jonathan-viera,J. Viera,M,21,171,424,M,129451,EUR,624931200,M,8,8,False,,56.0,48.0,3.0,2.0,1.0,14.0,17.0,34.0,39.0,,5.0,,,,,,84.0,68.0,8.1,10.0,0.229514,3,,,,,,1.0,4.0,1.0,2.0,2.0,2.0,,,,2.0,0.3407,0.0794,4.0,,,,,,1.0,,1.0,1.0,,,,,,,,,
11368639,home,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,,25.0,24.0,1.0,1.0,1.0,6.0,6.0,18.0,20.0,,4.0,,,,,,90.0,45.0,7.8,8.0,0.0741752,4,,1.0,,,1.0,3.0,6.0,,7.0,4.0,1.0,1.0,1.0,3.0,,0.2161,0.3469,3.0,,,,,,,2.0,,1.0,1.0,,,,,,,,
