match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed,stat_bigChanceCreated
11369928,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,30.0,23.0,14.0,7.0,17.0,19.0,6.0,11.0,1.0,1.0,1.0,10.0,1.0,4.0,7.0,1.0,90.0,44.0,8.5,8.0,0.00099229,0,1.6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,70.0,63.0,7.0,3.0,41.0,42.0,22.0,28.0,3.0,12.0,4.0,7.0,,,,,90.0,98.0,8.9,8.0,0.0528518,2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,0.1286,0.2162,1.0,,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,69.0,61.0,10.0,5.0,38.0,44.0,23.0,25.0,2.0,4.0,,7.0,,,,,90.0,74.0,7.2,8.0,0.0106801,1,,1.0,1.0,1.0,,,,,2.0,2.0,,0.0313,,1.0,,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,,56.0,45.0,3.0,,23.0,25.0,22.0,32.0,4.0,6.0,4.0,7.0,,,,,90.0,73.0,7.3,15.0,0.00905189,3,,4.0,6.0,1.0,1.0,,,,1.0,,,0.0831,0.0163,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,,33.0,28.0,,,8.0,9.0,22.0,26.0,,5.0,,4.0,,,,,67.0,58.0,7.8,9.0,0.114628,3,,,2.0,1.0,,,1.0,1.0,3.0,2.0,1.0,0.0926,,3.0,2.0,,1.0,1.0,2.0,,,,2.0,2.0,2.0,,,,,,
11369928,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,,21.0,15.0,2.0,2.0,5.0,5.0,12.0,20.0,1.0,4.0,,2.0,,,,,68.0,35.0,6.9,11.0,0.0811283,1,,,6.0,,1.0,,,1.0,1.0,,1.0,0.1333,0.046,1.0,4.0,2.0,3.0,1.0,,3.0,Jean Thierry Lazare,Amani,2.0,,1.0,jtl_amani_8,,,,,
11369928,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,47.0,39.0,3.0,1.0,17.0,19.0,22.0,28.0,3.0,5.0,1.0,4.0,,,,,90.0,61.0,7.2,8.0,0.124093,1,,5.0,5.0,1.0,,,,1.0,2.0,2.0,,0.0312,,1.0,,,,,,1.0,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,,47.0,37.0,4.0,1.0,10.0,12.0,27.0,36.0,,3.0,,3.0,,,,,90.0,66.0,7.0,18.0,0.205744,2,,,7.0,,1.0,,1.0,,,,,0.0614,0.2845,2.0,1.0,2.0,5.0,3.0,1.0,2.0,,,,1.0,3.0,,,,,,
11369928,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,F,23,23,False,,40.0,32.0,3.0,2.0,8.0,8.0,29.0,44.0,,8.0,,4.0,,,,,89.0,75.0,8.2,23.0,0.538609,3,,1.0,11.0,2.0,1.0,,,1.0,3.0,1.0,2.0,0.2018,0.055,7.0,12.0,3.0,4.0,3.0,,3.0,,,5.0,3.0,3.0,,,,,,
11369928,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,,14.0,11.0,1.0,1.0,5.0,5.0,7.0,10.0,1.0,1.0,,1.0,,,,,76.0,27.0,6.7,7.0,0.108682,3,,1.0,6.0,1.0,,,,,,,,0.236,,2.0,1.0,,1.0,,2.0,3.0,,,1.0,1.0,2.0,,,,,,
11369928,home,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,False,,18.0,12.0,,,1.0,1.0,11.0,20.0,,4.0,,1.0,,,,,76.0,35.0,7.9,14.0,0.100698,3,,,3.0,1.0,2.0,,,,1.0,1.0,,0.3858,1.0083,2.0,3.0,1.0,5.0,3.0,,,Mohamed El Amine Amoura,,,,3.0,amoura9,1.0,,,,
11369928,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,,7.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,,,,,23.0,12.0,6.9,2.0,0.00079169,0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,12.0,9.0,1.0,1.0,2.0,3.0,7.0,9.0,2.0,3.0,,1.0,,,,,22.0,17.0,6.8,4.0,0.00785689,0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,14.0,9.0,6.0,6.0,0.0001883,1,,2.0,8.0,1.0,,,,,,,,0.0213,,,,,2.0,,,1.0,Kevin Rodríguez,,,3.0,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,True,,2.0,2.0,,,,,2.0,3.0,,,,,,,,,14.0,3.0,6.5,1.0,0.00092982,0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,,,1.0,6.0,,1.0,0.0124499,1,,,,,1.0,,,,,,,0.0347,0.2764,,,,,,,,,,,,,,,,,,
11369928,home,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
