match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_accurateCross,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
11407377,home,Empoli,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,False,32.0,22.0,17.0,7.0,19.0,21.0,3.0,11.0,2.0,11.0,3.0,4.0,1.0,90.0,46.0,7.3,10.0,0.0,0.0,0.00061237,0,0.1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407377,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,False,37.0,26.0,7.0,3.0,19.0,24.0,7.0,14.0,2.0,5.0,,,,90.0,59.0,6.7,14.0,0.0,0.0,0.0333417,0,,,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11407377,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,21.0,16.0,5.0,1.0,14.0,18.0,2.0,3.0,4.0,2.0,,,,51.0,33.0,7.7,6.0,0.0,0.0,0.00138346,0,,,,,,1.0,,,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
11407377,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,34.0,31.0,1.0,1.0,19.0,20.0,12.0,14.0,2.0,4.0,,,,90.0,42.0,7.1,3.0,0.0,0.0,0.00510754,0,,,,,2.0,2.0,4.0,,,,,3.0,3.0,,,1.0,1.0,,,True,1.0,,,,,,,,,,,
11407377,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,3,3,False,40.0,30.0,4.0,,14.0,16.0,19.0,29.0,4.0,5.0,,,,90.0,61.0,6.6,12.0,0.0,0.0,0.0725371,0,,,,5.0,,1.0,3.0,,,,,,,1.0,,,,,,,1.0,3.0,2.0,,,,,,,,,
11407377,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,19.0,15.0,2.0,,7.0,9.0,9.0,11.0,2.0,2.0,,,,69.0,33.0,6.3,8.0,0.0106,0.0,0.0196434,1,,,,1.0,,7.0,3.0,1.0,1.0,2.0,,2.0,1.0,3.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,
11407377,home,Empoli,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,False,28.0,26.0,1.0,,15.0,15.0,11.0,13.0,2.0,2.0,,,,69.0,44.0,7.0,5.0,0.0398,0.3838,0.0179785,1,,,,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,2.0,,1.0,,,,,,,
11407377,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,27.0,25.0,,,11.0,13.0,14.0,17.0,2.0,6.0,,,,90.0,47.0,6.8,5.0,0.0357,0.0,0.00505146,0,,,,3.0,1.0,5.0,3.0,2.0,,,,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,
11407377,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,29.0,25.0,1.0,1.0,4.0,4.0,21.0,25.0,,4.0,,,,90.0,45.0,6.7,9.0,0.0509,0.0,0.060252,1,,,,,2.0,7.0,3.0,,1.0,5.0,2.0,,,2.0,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,
11407377,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,M,28,28,False,14.0,11.0,,,5.0,5.0,6.0,10.0,,2.0,,,,79.0,30.0,6.6,11.0,0.0799,0.0,0.00670397,2,,,,1.0,2.0,5.0,5.0,,1.0,1.0,,2.0,1.0,1.0,,,,5.0,,,,,3.0,1.0,,1.0,,,,,,
11407377,home,Empoli,Stiven Shpendi,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,False,14.0,10.0,,,5.0,7.0,5.0,7.0,,1.0,,,,79.0,18.0,6.8,6.0,0.0205,0.0,0.100699,1,,,,,2.0,4.0,1.0,,,,,,,2.0,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,
11407377,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,20.0,18.0,1.0,,14.0,15.0,4.0,5.0,1.0,2.0,,,,39.0,26.0,6.7,2.0,0.0,0.0,0.00381904,0,,,,,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11407377,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,True,18.0,15.0,2.0,2.0,5.0,6.0,10.0,12.0,,2.0,,,,21.0,21.0,6.7,3.0,0.0,0.0,0.01095,0,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407377,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,True,11.0,7.0,1.0,,3.0,3.0,4.0,11.0,,1.0,,,,21.0,19.0,6.2,9.0,0.0,0.0,0.00620234,0,,,,3.0,,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11407377,home,Empoli,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,11.0,9.0,6.5,4.0,0.1087,0.0,0.00045277,1,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,
