match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside
10388453,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,15.0,12.0,1.0,1.0,,,12.0,15.0,,,,74.0,33.0,6.4,9.0,0.8062,0.2789,0.0627551,4,,,,,2.0,4.0,8.0,1.0,1.0,,3.0,1.0,,,,,,4.0,7.0,,1.0,,,,,,,,,,2.0,1.0,,,,,
10388453,home,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,8.0,6.0,1.0,,1.0,1.0,5.0,7.0,,,,23.0,17.0,6.4,8.0,0.0,0.0,0.0172579,0,,,,,1.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,3.0,,,,OMarmoush,,,,,,,1.0,,,,,,,,
10388453,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,,,16.0,10.0,6.7,2.0,0.0,0.0,0.00493745,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,16.0,6.0,7.2,1.0,0.0241,0.3946,0.00160594,1,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,3.0,3.0,,,3.0,3.0,,,,,,9.0,7.0,6.6,,0.0,0.0,0.00027853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,14,14,True,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,9.0,6.0,6.6,,0.0,0.0,0.0185003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,48.0,27.0,40.0,19.0,9.0,12.0,18.0,36.0,11.0,2.0,2.0,90.0,55.0,5.7,21.0,0.0,0.0,0.00744076,0,-2.17,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,
10388453,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,35.0,30.0,3.0,3.0,19.0,22.0,11.0,14.0,5.0,,,90.0,53.0,7.5,8.0,0.0,0.0,0.0214682,0,,,,1.0,,1.0,7.0,,,,,,,,2.0,1.0,6.0,1.0,1.0,1.0,1.0,,,1.0,4.0,,,,1.0,,,,,,,1.0,
10388453,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,23.0,13.0,6.0,,11.0,14.0,2.0,9.0,3.0,,,45.0,27.0,5.9,10.0,0.0,0.0,0.00087709,0,,,,,2.0,5.0,2.0,,,,,,,,2.0,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,False,31.0,27.0,4.0,2.0,26.0,28.0,1.0,3.0,4.0,,,90.0,43.0,6.4,4.0,0.1391,0.0,0.00222182,1,,,,,,3.0,3.0,,,,1.0,,,,7.0,1.0,1.0,,,3.0,2.0,,,2.0,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,False,49.0,39.0,3.0,2.0,25.0,30.0,14.0,19.0,8.0,,,90.0,67.0,6.7,12.0,0.0,0.0,0.0166533,0,,,,,,2.0,8.0,,,,,,,,2.0,1.0,4.0,1.0,1.0,1.0,3.0,,1.0,,4.0,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,32.0,22.0,6.0,3.0,18.0,19.0,4.0,13.0,8.0,,,90.0,41.0,6.7,10.0,0.0,0.0,0.00274677,0,,,,,2.0,7.0,7.0,,1.0,1.0,,,,,,2.0,3.0,,1.0,4.0,2.0,,1.0,,2.0,,,,1.0,True,,,,,,,1.0
10388453,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,54.0,38.0,8.0,4.0,17.0,19.0,22.0,37.0,3.0,,,90.0,69.0,6.6,20.0,0.0437,0.0,0.426556,2,,,,2.0,,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,
10388453,away,VfL Bochum 1848,Jordi Osei-Tutu,jordi-osei-tutu,J. Osei-Tutu,D,14,179,224,M,908631,EUR,907286400,M,18,18,False,9.0,6.0,1.0,1.0,2.0,2.0,4.0,7.0,3.0,,,58.0,23.0,6.7,9.0,0.0,0.0,0.00924732,0,,,,,2.0,4.0,5.0,1.0,2.0,1.0,,,,,,,3.0,3.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,
10388453,away,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,False,19.0,15.0,,,3.0,4.0,14.0,19.0,4.0,,,58.0,33.0,6.4,9.0,0.0999,0.0,0.0539483,1,,,,4.0,,4.0,4.0,2.0,1.0,,1.0,,,,,,2.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,
10388453,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,M,22,22,False,15.0,9.0,,,1.0,1.0,9.0,15.0,2.0,,,73.0,28.0,6.9,13.0,0.0661,0.0,0.0933716,1,,,,1.0,,4.0,3.0,1.0,1.0,,1.0,,,,1.0,,,2.0,2.0,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,
10388453,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,17.0,9.0,,,2.0,2.0,7.0,15.0,1.0,,,73.0,26.0,6.7,12.0,0.0427,0.5578,0.00843537,1,,,,,2.0,4.0,1.0,1.0,,,,1.0,,,3.0,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,744,M,787448,EUR,836006400,F,35,35,True,9.0,5.0,,,2.0,2.0,3.0,7.0,,,,45.0,12.0,6.5,5.0,0.0209,0.1599,0.00264414,1,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,F,9,9,True,11.0,8.0,,,3.0,3.0,5.0,9.0,1.0,,,32.0,15.0,6.6,4.0,0.0203,0.0,0.00569367,1,,,,1.0,,2.0,1.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,True,11.0,9.0,,,5.0,5.0,5.0,7.0,5.0,,,32.0,19.0,6.8,5.0,0.0417,0.0,0.0473094,1,,,,1.0,,2.0,3.0,,1.0,,,,1.0,,1.0,,,2.0,,,3.0,,1.0,,,,1.0,,1.0,,,,,,,,
10388453,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,8.0,7.0,1.0,,5.0,5.0,2.0,3.0,1.0,,,17.0,9.0,6.4,1.0,0.0,0.0,0.00054073,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,True,8.0,7.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,,,17.0,13.0,6.7,1.0,0.0234,0.0,0.00244296,1,,,,,,,2.0,,,,1.0,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Jannes Horn,jannes-horn,J. Horn,D,38,186,73,M,827688,EUR,855187200,D,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388453,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
