match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_totalContest,stat_hitWoodwork,stat_goals,captain,stat_wonContest,stat_punches,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside
14025116,home,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,25,25,False,32.0,30.0,5.0,3.0,0.0,30.0,30.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,90.0,38.0,7.1,2.0,0.00013122,65.457177488834,10.0,32.445,9.765,0.1177,0,0.0688,0.05,0.02,0.21,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,67.0,56.0,2.0,,1.0,26.0,30.0,37.0,2.0,,2.0,,,,,,90.0,85.0,7.0,13.0,0.15192,90.414483598752,12.0,42.63,14.805,,0,,0.16,0.0,-0.11,,,,30.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,False,68.0,66.0,7.0,6.0,0.0,38.0,38.0,30.0,,4.0,2.0,,,,,,90.0,77.0,7.3,2.0,0.0199187,252.49058024553,34.0,90.405,10.185,,0,,0.31,0.15,0.15,,,,28.0,,,2.0,,4.0,2.0,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,15,15,False,105.0,98.0,6.0,3.0,0.0,57.0,58.0,47.0,1.0,2.0,5.0,,,,,,90.0,115.0,7.4,8.0,0.192169,419.14844518205,52.0,218.61,16.695,,2,,0.36,0.29,0.2,,,,41.0,,,2.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,0.073,0.034,-0.25,,,,,,,,,,,,
14025116,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,D,33,33,False,70.0,61.0,2.0,,0.0,24.0,25.0,45.0,3.0,3.0,2.0,,,,,,90.0,98.0,7.4,15.0,0.0694715,166.85052558529,25.0,103.425,16.695,,1,,0.29,0.19,0.27,,Nico,O’Reilly,37.0,2.0,,1.0,2.0,3.0,5.0,,,2.0,,4.0,1.0,2.0,1.0,1.0,,1.0,0.0522,,-0.14,37.328800890436,2.0,,,,,,,,,,
14025116,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,102.0,93.0,9.0,6.0,0.0,31.0,33.0,69.0,2.0,2.0,4.0,,,,,,90.0,117.0,7.7,11.0,0.0747707,252.04266158788,35.0,95.76,14.07,,0,,0.43,0.25,0.17,,,,62.0,,,,1.0,5.0,5.0,1.0,,3.0,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,
14025116,home,Manchester City,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,42,42,False,11.0,10.0,,,0.0,,,11.0,1.0,3.0,2.0,,,,,,90.0,25.0,7.2,6.0,0.0183739,104.77600350323,8.0,13.44,19.845,,3,,-0.1,0.18,-0.1,,,,10.0,,,,2.0,7.0,2.0,2.0,,,,2.0,,3.0,,1.0,2.0,,0.2988,0.7462,0.47,58.776822539729,4.0,2.0,,1.0,1.0,,,,,,
14025116,home,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,4,4,False,19.0,16.0,,,0.0,5.0,5.0,14.0,,,2.0,,,,,,61.0,31.0,6.5,9.0,0.0257776,78.992633130435,8.0,41.265,31.605,,1,,-0.1,0.25,-0.01,,,,11.0,1.0,,,,3.0,2.0,,,,,3.0,2.0,1.0,,1.0,,,0.0364,,-0.17,44.790903259996,2.0,,2.0,,,,,,,,
14025116,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,80.0,74.0,6.0,6.0,1.0,33.0,34.0,46.0,,1.0,5.0,,,,,,90.0,93.0,7.4,7.0,0.0600621,236.304253538,29.0,129.78,18.48,,0,,0.32,0.25,0.0,,,,41.0,1.0,1.0,1.0,,6.0,3.0,2.0,,2.0,,,1.0,2.0,2.0,,,2.0,,,,35.134628636925,2.0,1.0,,,,True,,,,,
14025116,home,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,rayan_cherki,979128,EUR,1061078400,M,10,10,False,51.0,41.0,6.0,2.0,0.0,8.0,9.0,42.0,1.0,1.0,4.0,,,,,,73.0,69.0,6.4,18.0,0.0276086,260.70207610954,28.0,83.79,40.425,,2,,-0.43,0.47,0.2,,,,33.0,,,,,7.0,4.0,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,,,0.1502,,-0.55,72.004187422433,3.0,3.0,3.0,,,,,,,,
14025116,home,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,F,7,7,False,24.0,22.0,,,0.0,6.0,6.0,18.0,,,1.0,,,,,,74.0,40.0,8.0,7.0,0.0829463,143.4343751772,16.0,121.59,19.53,,2,,-0.11,0.29,-0.05,,,,16.0,1.0,,,,5.0,7.0,1.0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,0.2504,0.1831,0.48,51.302281252464,3.0,1.0,3.0,1.0,1.0,,1.0,,,,
14025116,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,10.0,9.0,2.0,1.0,0.0,4.0,4.0,6.0,,,2.0,,,,,,29.0,21.0,6.6,7.0,0.0541999,24.867920126009,5.0,14.7,5.355,,0,,0.12,0.08,-0.09,,,,5.0,3.0,1.0,,,4.0,2.0,2.0,,2.0,,3.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
14025116,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,17.0,3.0,6.4,1.0,1.054e-05,,,,,,0,,0.01,,-0.03,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,,1.0,,,,,,16.0,9.0,6.6,3.0,0.0013198,63.733123343279,4.0,60.48,33.6,,0,,0.08,0.01,,,,,3.0,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,55.50249474584,2.0,1.0,2.0,,,,1.0,,,,
14025116,home,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Max Alleyne,alleyne-max,M. Alleyne,D,68,185,10963,M,,1168513,EUR,1121904000,D,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,home,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,29,178,12530,M,,1467990,EUR,1187740800,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025116,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,18.0,13.0,8.0,3.0,0.0,11.0,14.0,4.0,1.0,,5.0,,2.0,2.0,,,90.0,27.0,6.1,6.0,0.00025998,39.963835734606,7.0,21.0,5.355,0.0569,0,-1.0366,-0.01,0.01,-0.21,-0.57,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,,,
14025116,away,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,,1014835,EUR,988761600,D,15,15,False,33.0,23.0,3.0,,0.0,20.0,25.0,8.0,5.0,,3.0,,,,,,90.0,60.0,6.1,17.0,0.00060237,57.183206016404,10.0,21.735,5.67,,5,,-0.38,-0.13,-0.31,,,,3.0,1.0,,2.0,3.0,5.0,8.0,1.0,,3.0,3.0,1.0,2.0,2.0,,1.0,1.0,,0.3532,0.0688,-0.38,,,,,1.0,,,,,1.0,3.0,
14025116,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,41.0,34.0,6.0,,0.0,32.0,35.0,6.0,4.0,,3.0,,,,,,90.0,50.0,6.5,8.0,0.0004547,62.317694303816,11.0,8.295,6.3,,0,,0.05,0.04,-0.14,,,,2.0,,,1.0,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14025116,away,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,,856250,EUR,924566400,D,37,37,False,50.0,44.0,5.0,3.0,0.0,41.0,42.0,8.0,4.0,2.0,3.0,,,,,,90.0,59.0,6.4,7.0,0.029558,50.756815644362,7.0,12.285,11.55,,0,,0.11,0.01,-0.21,,,,3.0,,,2.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025116,away,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,M,38,38,False,10.0,7.0,1.0,,0.0,6.0,7.0,3.0,1.0,1.0,,,,,,,45.0,20.0,6.2,6.0,0.00017041,82.286271703503,5.0,24.465,28.35,,0,,-0.03,0.04,-0.09,,,,1.0,,,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,,45.263672899441,2.0,,1.0,,,,,,,,
14025116,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,51.0,38.0,2.0,,0.0,31.0,38.0,13.0,,3.0,5.0,,,,,,90.0,73.0,6.3,20.0,0.022972,102.22903106614,17.0,21.315,20.16,,1,,-0.59,0.15,0.16,,,,7.0,,,,1.0,11.0,10.0,1.0,,5.0,4.0,1.0,2.0,4.0,2.0,1.0,,,0.049,,0.0,,,4.0,4.0,,,,2.0,,,,
14025116,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,45.0,41.0,,,0.0,29.0,31.0,14.0,1.0,1.0,5.0,,,,,,90.0,58.0,7.1,4.0,0.00538831,66.912438107498,12.0,26.985,8.82,,0,,0.13,0.09,-0.02,,André,,12.0,,,,,3.0,10.0,,,4.0,3.0,,5.0,3.0,,,,,,,,,,,1.0,,,,1.0,,,,
14025116,away,Wolverhampton,Jhon Arias,jhon-arias,J. Arias,M,11,170,30226,M,jhonariasa,844096,EUR,874800000,M,10,10,False,9.0,7.0,,,0.0,7.0,9.0,,,,5.0,,,,,,45.0,16.0,6.2,4.0,3.868e-05,48.304074689492,7.0,27.615,12.075,,0,,-0.05,0.14,-0.08,,,,,,,1.0,,5.0,2.0,,,2.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,
14025116,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,M,3,3,False,46.0,35.0,4.0,2.0,0.0,26.0,32.0,14.0,5.0,2.0,6.0,,,,,,90.0,82.0,6.7,21.0,0.125614,191.1714621667,19.0,128.1,43.47,,0,,0.06,0.08,-0.05,,,,9.0,5.0,1.0,2.0,,4.0,4.0,,,,,3.0,2.0,,1.0,,,,,,,61.061277576838,2.0,1.0,3.0,,,,2.0,,,,1.0
14025116,away,Wolverhampton,Mateus Mané,mateus-mane,M. Mané,F,36,175,4053,M,,1899647,EUR,1189900800,F,36,36,False,16.0,12.0,2.0,1.0,0.0,7.0,9.0,7.0,,1.0,2.0,,,,,,90.0,46.0,7.4,14.0,0.192844,131.50860240726,16.0,72.66,14.49,,4,,0.34,0.31,-0.02,,Mateus Mané,,5.0,6.0,3.0,1.0,,5.0,8.0,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,,0.1208,,-0.42,22.297383835189,2.0,1.0,6.0,,,,4.0,,,2.0,
14025116,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,False,9.0,7.0,4.0,3.0,0.0,1.0,2.0,7.0,,,2.0,,,,,,71.0,14.0,6.6,5.0,0.00687936,19.383600269294,3.0,-16.8,-3.045,,0,,0.1,-0.05,-0.01,,,,6.0,,,,,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,2.0
14025116,away,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,,1006073,EUR,1057536000,D,21,21,True,11.0,7.0,,,0.0,3.0,4.0,7.0,,,2.0,,,,,,45.0,19.0,6.7,6.0,0.0110836,75.216329073573,9.0,57.75,20.16,,0,,-0.23,0.25,0.19,,,,4.0,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,38.735305624985,2.0,,2.0,,,,,,,,
14025116,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,9,9,True,6.0,6.0,,,0.0,2.0,2.0,4.0,,,,,,,,,45.0,10.0,6.6,1.0,0.00279535,23.656310447743,1.0,16.38,16.38,,0,,0.03,0.02,0.0,,,,4.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,23.656310447743,1.0,,,,,,,,,,2.0
