match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine
12117139,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,17.0,11.0,10.0,4.0,0.0,9.0,10.0,2.0,7.0,2.0,4.0,2.0,3.0,2.0,90.0,26.0,7.0,6.0,0.00027579,0,0.2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117139,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,False,40.0,38.0,3.0,2.0,0.0,12.0,12.0,27.0,31.0,1.0,2.0,,,,79.0,67.0,7.0,7.0,0.0874656,0,,3.0,1.0,2.0,2.0,3.0,6.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12117139,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,55.0,47.0,9.0,2.0,0.0,31.0,35.0,16.0,20.0,2.0,1.0,,,,90.0,63.0,6.8,8.0,0.0062232,0,,,,2.0,3.0,3.0,4.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,
12117139,home,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,False,45.0,39.0,6.0,4.0,0.0,25.0,29.0,14.0,16.0,1.0,3.0,,,,90.0,53.0,7.6,8.0,0.0100566,2,,,,3.0,1.0,3.0,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,0.1856,,,,,,,,,,,,
12117139,home,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,,1017827,EUR,872812800,D,46,46,False,34.0,23.0,3.0,,1.0,6.0,11.0,18.0,24.0,,5.0,,,,90.0,56.0,7.5,16.0,0.0623679,1,,1.0,1.0,,1.0,2.0,8.0,1.0,3.0,5.0,1.0,,1.0,1.0,2.0,,,,,0.0183,2.0,2.0,1.0,1.0,,,,,,,,
12117139,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,M,14,14,False,37.0,30.0,5.0,3.0,0.0,15.0,16.0,15.0,22.0,1.0,2.0,,,,90.0,61.0,7.4,9.0,0.00756431,1,,1.0,,5.0,4.0,9.0,10.0,,6.0,4.0,1.0,,,2.0,1.0,1.0,1.0,,,0.0334,,,,,,,2.0,3.0,,,,
12117139,home,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,,358166,EUR,800323200,M,80,80,False,48.0,34.0,10.0,4.0,0.0,15.0,18.0,19.0,30.0,1.0,5.0,,,,90.0,61.0,6.8,16.0,0.0156812,1,,,,3.0,1.0,7.0,8.0,,1.0,6.0,3.0,,1.0,1.0,,,1.0,,,0.0178,1.0,,,,,,2.0,1.0,,,,
12117139,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,M,11,11,False,41.0,32.0,1.0,1.0,0.0,5.0,7.0,28.0,40.0,,4.0,,,,85.0,65.0,7.7,19.0,0.0593414,4,,6.0,1.0,2.0,2.0,8.0,6.0,2.0,,1.0,1.0,,1.0,,2.0,,1.0,2.0,1.0,0.3142,2.0,1.0,1.0,1.0,,,3.0,2.0,True,,,
12117139,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,10,10,False,42.0,31.0,5.0,1.0,0.0,7.0,10.0,25.0,40.0,,5.0,,,,80.0,64.0,7.1,23.0,0.290743,1,,8.0,1.0,,,2.0,6.0,1.0,1.0,2.0,1.0,,3.0,,2.0,,,1.0,,0.028,,,,,,,1.0,4.0,,,,
12117139,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,False,18.0,16.0,3.0,2.0,0.0,6.0,6.0,10.0,13.0,,5.0,,,,56.0,35.0,6.7,10.0,0.0301115,0,,1.0,,1.0,,6.0,4.0,3.0,2.0,,,,2.0,,,,,,,,4.0,2.0,,,,,,2.0,,,,
