match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_errorLeadToAGoal,player_sofascoreId
11408325,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,27.0,14.0,15.0,2.0,0.0,12.0,16.0,2.0,11.0,1.0,11.0,1.0,1.0,3.0,90.0,38.0,7.0,13.0,0.00014313,0,0.7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408325,home,Gil Vicente,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,67,67,False,34.0,27.0,3.0,2.0,0.0,18.0,20.0,10.0,17.0,7.0,3.0,,,,90.0,63.0,7.4,14.0,0.0410414,0,,,,3.0,1.0,2.0,2.0,3.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11408325,home,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,59.0,51.0,7.0,4.0,0.0,39.0,44.0,12.0,15.0,5.0,4.0,,,,90.0,68.0,7.1,10.0,0.00385531,1,,,,,,1.0,3.0,4.0,4.0,,,,,,1.0,1.0,1.0,1.0,2.0,0.0283,0.077,,,,,,,,,,,,,,
11408325,home,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,52.0,47.0,2.0,,0.0,44.0,45.0,3.0,7.0,6.0,2.0,,,,90.0,63.0,7.3,5.0,0.00165712,0,,,,,,2.0,3.0,2.0,4.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11408325,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,22.0,18.0,1.0,1.0,0.0,16.0,19.0,2.0,4.0,1.0,2.0,,,,60.0,43.0,6.6,11.0,0.00100785,1,,Zé,Carlos,1.0,,2.0,1.0,5.0,4.0,,,,2.0,1.0,2.0,,,1.0,2.0,0.0235,,,,1.0,1.0,,,,,,,,,,
11408325,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,51.0,45.0,4.0,2.0,0.0,24.0,26.0,21.0,25.0,,3.0,,,,80.0,53.0,7.4,6.0,0.144059,1,,,,,,1.0,,1.0,,,,,,,,,1.0,,,0.1703,0.8041,1.0,,,,1.0,,,,,,,,,
11408325,home,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,48.0,42.0,2.0,1.0,0.0,28.0,31.0,14.0,17.0,8.0,4.0,,,,90.0,62.0,7.0,7.0,0.0357277,1,,,,,,2.0,3.0,5.0,4.0,,,,1.0,,1.0,1.0,,,2.0,0.0221,,2.0,,,,,1.0,,,,,,,,
11408325,home,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,31.0,25.0,1.0,1.0,0.0,17.0,19.0,10.0,16.0,,2.0,,,,45.0,39.0,6.7,9.0,0.106018,0,,,,4.0,2.0,,1.0,5.0,2.0,,,,1.0,,1.0,2.0,,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,
11408325,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,False,27.0,20.0,3.0,2.0,1.0,13.0,16.0,8.0,13.0,,6.0,,,,90.0,43.0,7.2,13.0,0.112412,2,,,,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,,,3.0,1.0,,,,0.5425,,,2.0,,,,2.0,,True,1.0,1.0,1.0,,,
11408325,home,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,9,9,False,12.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,10.0,,,,,,61.0,18.0,6.9,11.0,0.613828,0,,,,,,,,3.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,3.0,,,,,,1.0,,,,,
11408325,home,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,False,29.0,26.0,1.0,1.0,0.0,13.0,13.0,13.0,16.0,2.0,4.0,,,,71.0,46.0,7.5,9.0,0.0339454,3,,,,,,1.0,,3.0,4.0,2.0,1.0,2.0,,,4.0,,2.0,3.0,,0.9722,1.4322,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,
11408325,home,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,True,21.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,12.0,,6.0,,,,45.0,27.0,6.7,9.0,0.00615139,0,,,,,,1.0,,4.0,3.0,2.0,2.0,,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,
11408325,home,Gil Vicente,Lipe,lipe,Lipe,D,44,190,177,M,1129191,EUR,1014076800,D,35,35,True,17.0,17.0,,,0.0,12.0,12.0,5.0,5.0,1.0,,,,,30.0,25.0,6.8,,0.00258755,0,,Lipe,,,,,1.0,,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11408325,home,Gil Vicente,Depú,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,True,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,,,,,29.0,17.0,6.8,6.0,0.0201064,1,,Depú,,,,,2.0,2.0,5.0,,,,,,2.0,,,3.0,,0.1322,,,2.0,2.0,,,1.0,,,,,,,,
11408325,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,19.0,14.0,6.3,5.0,0.00763101,0,,,,,,,,5.0,,3.0,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11408325,home,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,True,10.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,3.0,,2.0,,,,10.0,12.0,6.7,3.0,0.00130767,0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
