match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAShot
11369827,home,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,False,25.0,16.0,14.0,5.0,11.0,12.0,5.0,13.0,10.0,1.0,4.0,7.0,90.0,39.0,8.6,9.0,0.0,0.0,0.00193779,0,1.0653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,46.0,43.0,7.0,5.0,34.0,35.0,9.0,11.0,4.0,,,,90.0,59.0,8.2,5.0,0.1367,0.6219,0.00355272,2,,Joel Schingtienne,,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,41.0,36.0,6.0,3.0,31.0,34.0,5.0,7.0,3.0,,,,90.0,48.0,7.4,5.0,0.0,0.0,0.0016892,0,,,,2.0,4.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,65.0,55.0,11.0,5.0,34.0,34.0,21.0,31.0,4.0,,,,90.0,76.0,7.8,12.0,0.0106,0.3693,0.0102267,1,,Federico,Ricca,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,,1.0,4.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,16.0,13.0,2.0,1.0,3.0,4.0,10.0,12.0,4.0,,,,90.0,43.0,7.4,6.0,0.0,0.0,0.0191162,0,,Richie Sagrado,,1.0,9.0,,,2.0,,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,M,6,6,False,29.0,21.0,7.0,4.0,14.0,15.0,7.0,14.0,5.0,,,,90.0,37.0,6.8,9.0,0.1125,0.0,0.00726989,1,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,,,3.0,,3.0,,,1.0,,,,,,,,,,,
11369827,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,42.0,34.0,9.0,6.0,19.0,20.0,16.0,23.0,10.0,,,,89.0,57.0,7.2,9.0,0.0708,0.0677,0.0410852,1,,,,,6.0,1.0,,,3.0,5.0,,2.0,1.0,5.0,,1.0,3.0,,,2.0,1.0,,True,1.0,1.0,1.0,,,,,,,
11369827,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,M,20,20,False,26.0,22.0,5.0,3.0,11.0,13.0,11.0,16.0,1.0,,,,80.0,45.0,7.0,12.0,0.0,0.0,0.307504,0,,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,,5.0,,,1.0,,,5.0,1.0,,,3.0,,,1.0,1.0,,,,,
11369827,home,Oud-Heverlee Leuven,Youssef Maziz,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,88,88,False,20.0,15.0,1.0,,8.0,9.0,10.0,16.0,4.0,,,,63.0,38.0,7.9,12.0,1.0282,0.945,0.0909824,2,,,,,2.0,1.0,1.0,,,,3.0,3.0,,4.0,,,2.0,2.0,,1.0,,1.0,,5.0,3.0,,1.0,1.0,1.0,,,,
11369827,home,Oud-Heverlee Leuven,Jonatan Braut Brunes,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,False,16.0,12.0,,,5.0,5.0,7.0,11.0,1.0,,,,80.0,28.0,7.6,5.0,0.5345,0.0,0.0769695,4,,,,2.0,7.0,,,1.0,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,4.0,,
