match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,player_sofascoreId
14035932,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187.0,232,M,156663,EUR,760492800,G,33,33,False,True,50.0,39.0,16.0,5.0,0.0,37.0,39.0,2.0,11.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,58.0,6.9,11.0,0.00091334,0.3998,0,-0.224,0.08,0.01,0.17,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035932,home,KAA Gent,Matties Volckaert,Matties Volckaert,,matties-volckaert,M. Volckaert,D,57,189.0,48,M,2213526,EUR,1034380800,D,57,57,False,,10.0,8.0,2.0,,0.0,3.0,4.0,5.0,6.0,2.0,2.0,1.0,,,,,,84.0,29.0,6.4,5.0,0.0391939,,1,,-0.07,-0.09,-0.01,,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,0.052,1.0,-0.19,,,,,,,,,,,,,,,,,,
14035932,home,KAA Gent,Maksim Paskotsi,,,maksim-paskotsi,M. Paskotsi,D,3,183.0,399,M,954621,EUR,1042934400,D,3,3,False,,39.0,34.0,5.0,3.0,0.0,25.0,26.0,9.0,13.0,1.0,1.0,1.0,3.0,,,,,65.0,46.0,6.3,6.0,0.00312229,,1,,0.01,0.05,0.23,,1.0,,1.0,4.0,,3.0,1.0,3.0,0.0723,,-0.18,1.0,,,,,,,,,,,,,,,,,
14035932,home,KAA Gent,Samuel Kotto,,,kotto-samuel,S. Kotto,D,22,190.0,2111,M,1103229,EUR,1062547200,D,2,2,False,,65.0,59.0,6.0,2.0,0.0,44.0,46.0,15.0,19.0,3.0,5.0,,6.0,,,,,90.0,74.0,7.1,9.0,0.123338,,0,,0.28,0.03,-0.1,,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
14035932,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,False,,32.0,26.0,3.0,2.0,1.0,9.0,12.0,17.0,20.0,2.0,3.0,1.0,2.0,,,,,90.0,63.0,6.6,19.0,0.150051,,0,,0.31,0.15,-0.22,,12.0,3.0,2.0,11.0,,5.0,,4.0,,2.0,,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,
14035932,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,17,17,False,,61.0,56.0,9.0,7.0,0.0,33.0,36.0,23.0,25.0,,2.0,1.0,7.0,,,,,90.0,82.0,7.1,13.0,0.093476,,5,,0.15,0.28,0.21,,8.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.1951,1.0,-0.1,2.0,,1.0,1.0,,1.0,,,2.0,0.1951,,,,,,,,
14035932,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185.0,595,M,1034816,EUR,902793600,M,15,15,False,,36.0,31.0,1.0,,0.0,15.0,17.0,16.0,19.0,1.0,4.0,,2.0,,,,,90.0,48.0,6.8,8.0,0.278061,,2,,0.38,0.16,-0.07,,1.0,1.0,1.0,5.0,1.0,,,1.0,0.0743,1.0,-0.16,1.0,1.0,1.0,,,1.0,,3.0,,,1.0,1.0,,,,,,
14035932,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,False,,18.0,11.0,1.0,,0.0,2.0,3.0,9.0,15.0,3.0,3.0,,4.0,,,,,90.0,31.0,7.4,10.0,0.111231,,3,,0.09,0.07,-0.08,,,,2.0,6.0,2.0,1.0,,1.0,0.2486,2.0,0.55,,,,,1.0,,1.0,2.0,1.0,0.7627,,,1.0,1.0,,,,
14035932,home,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,37,37,False,,49.0,45.0,3.0,1.0,0.0,11.0,12.0,34.0,37.0,,4.0,1.0,5.0,,,,,90.0,60.0,6.6,9.0,0.0329163,,0,,0.23,0.08,-0.1,,1.0,,,5.0,,1.0,,,,,,,2.0,2.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,
14035932,home,KAA Gent,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,M,8,8,False,,24.0,21.0,,,0.0,3.0,4.0,18.0,20.0,,2.0,4.0,4.0,,,,,74.0,43.0,6.7,9.0,0.0369533,,1,,0.02,0.4,-0.06,,3.0,,,6.0,1.0,3.0,,1.0,0.0245,3.0,-0.04,,3.0,1.0,,,1.0,2.0,,,,,,,,,,,
