match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_goalAssist,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_wonTackle,stat_bigChanceMissed,stat_wasFouled,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine
11598405,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,143410,M,LuisDíaz,883537,EUR,853113600,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Jakub Stolarczyk,,,jakub-stolarczyk,J. Stolarczyk,G,1,194,1023,M,,997830,EUR,977184000,G,41,41,False,43.0,29.0,13.0,3.0,28.0,36.0,1.0,7.0,9.0,,90.0,58.0,6.7,14.0,0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,5.0,2.0,
11598405,away,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175,980,M,,221200,EUR,749865600,D,21,21,False,47.0,37.0,1.0,1.0,30.0,37.0,7.0,10.0,13.0,,90.0,77.0,6.8,13.0,0,True,,,,5.0,7.0,,2.0,2.0,,4.0,2.0,2.0,3.0,2.0,,2.0,,,1.0,,2.0,,1.0,,3.0,,,,,,,,
11598405,away,Leicester City,Harry Souttar,,,harry-souttar,H. Souttar,D,15,198,593,M,,808680,EUR,909014400,D,15,15,False,55.0,45.0,6.0,5.0,39.0,46.0,6.0,9.0,5.0,,90.0,68.0,6.7,11.0,0,,,,2.0,4.0,4.0,,,,,7.0,,2.0,1.0,2.0,,,,,2.0,,2.0,,2.0,,,,,,,,,,
11598405,away,Leicester City,Conor Coady,,,conor-coady,C. Coady,D,15,184,633,M,,98449,EUR,730598400,D,4,4,False,66.0,54.0,6.0,2.0,52.0,60.0,2.0,6.0,5.0,,90.0,81.0,8.0,13.0,0,,,,1.0,,4.0,,,,,5.0,1.0,1.0,,,,,,,,,4.0,,1.0,,2.0,,,,,,,,2.0
11598405,away,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183,1172,M,,827681,EUR,888192000,D,2,2,False,32.0,24.0,5.0,2.0,20.0,23.0,4.0,10.0,3.0,,90.0,61.0,6.7,17.0,0,,1.0,,,3.0,7.0,,3.0,2.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,1.0,,2.0,,2.0,,,,,,,,
11598405,away,Leicester City,Yunus Akgün,,,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,29,29,False,29.0,24.0,3.0,2.0,13.0,14.0,11.0,16.0,5.0,,64.0,45.0,7.4,10.0,0,,1.0,,,4.0,7.0,2.0,3.0,2.0,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,3.0,,,,,,,,
11598405,away,Leicester City,Hamza Choudhury,,,hamza-choudhury,H. Choudhury,M,17,178,85684,M,HChoudhury,833057,EUR,875664000,M,17,17,False,47.0,38.0,3.0,2.0,27.0,32.0,11.0,15.0,7.0,,90.0,54.0,6.6,10.0,0,,,,1.0,4.0,5.0,1.0,,,,,2.0,1.0,,1.0,1.0,,,,2.0,,,,1.0,,3.0,,,,,,,,
11598405,away,Leicester City,Cesare Casadei,,,cesare-casadei,C. Casadei,M,22,192,6525,M,cesarecasadei,1016788,EUR,1042156800,M,7,7,False,15.0,11.0,1.0,1.0,7.0,9.0,4.0,6.0,1.0,,57.0,21.0,6.6,6.0,1,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
11598405,away,Leicester City,Marc Albrighton,,,marc-albrighton,M. Albrighton,M,,175,230,M,,47737,EUR,627350400,F,11,11,False,12.0,7.0,1.0,,3.0,4.0,4.0,11.0,2.0,,64.0,28.0,6.7,11.0,0,,3.0,,1.0,3.0,5.0,,3.0,2.0,,1.0,,2.0,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,
11598405,away,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4854,M,kelechi72,359642,EUR,844300800,F,14,14,False,19.0,11.0,1.0,,6.0,7.0,5.0,12.0,,,64.0,23.0,6.5,10.0,0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,177,512,M,,1065134,EUR,1006387200,F,35,35,False,7.0,4.0,,,1.0,1.0,3.0,6.0,3.0,,90.0,27.0,7.3,11.0,1,,,,,9.0,5.0,4.0,,,,,1.0,3.0,3.0,,1.0,3.0,,,2.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,,,
11598405,away,Leicester City,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,,787885,EUR,850694400,M,25,25,True,9.0,5.0,1.0,1.0,3.0,7.0,2.0,2.0,,,33.0,16.0,6.4,5.0,0,,,,,2.0,1.0,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
11598405,away,Leicester City,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10585,M,kdh_8,861970,EUR,905040000,M,22,22,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,,26.0,16.0,6.3,7.0,0,,3.0,,,3.0,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
11598405,away,Leicester City,Abdul Fatawu Issahaku,,,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10601,M,issahaku10,1103589,EUR,1078704000,F,18,18,True,5.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,26.0,11.0,6.4,5.0,1,,1.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
11598405,away,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15540,M,patsondaka,865057,EUR,907891200,F,20,20,True,9.0,6.0,,,4.0,4.0,2.0,5.0,3.0,,26.0,12.0,6.6,4.0,1,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11598405,away,Leicester City,Mads Hermansen,,,mads-hermansen,M. Hermansen,G,1,187,1764,M,,856640,EUR,963273600,G,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1764,M,,361696,EUR,891561600,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Jannik Vestergaard,,,jannik-vestergaard,J. Vestergaard,D,23,199,1218,M,,120538,EUR,712800000,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Harry Winks,,,harry-winks,H. Winks,M,8,178,1217,M,,545780,EUR,823219200,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598405,away,Leicester City,Stephy Mavididi,,,stephy-mavididi,S. Mavididi,M,10,182,1542,M,,605338,EUR,896572800,F,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
