match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,captain,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_penaltyWon
11409148,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,28.0,19.0,15.0,6.0,16.0,19.0,3.0,9.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,33.0,6.7,9.0,0.00058104,0,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409148,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,35.0,29.0,5.0,3.0,13.0,13.0,17.0,27.0,4.0,,,,,,,90.0,62.0,7.3,14.0,0.137779,1,,5.0,1.0,2.0,1.0,5.0,10.0,2.0,1.0,2.0,7.0,3.0,2.0,2.0,1.0,0.0161,0.0169,1.0,,,,,,,,,,,,,,,,,
11409148,home,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,41.0,33.0,10.0,5.0,24.0,27.0,9.0,14.0,4.0,,,,,,,90.0,54.0,6.7,8.0,0.00269891,1,,,,5.0,3.0,6.0,4.0,,,7.0,,,,1.0,2.0,0.0263,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11409148,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,34.0,28.0,5.0,1.0,25.0,26.0,3.0,8.0,4.0,,,,,,,90.0,41.0,6.5,6.0,0.00148033,0,,,,2.0,1.0,7.0,3.0,3.0,,4.0,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11409148,home,Vizela,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,6,6,False,37.0,27.0,11.0,6.0,15.0,20.0,12.0,18.0,13.0,,,,,,,90.0,57.0,6.9,16.0,0.0105507,0,,1.0,,,1.0,2.0,5.0,,,1.0,,,1.0,4.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,
11409148,home,Vizela,Aleksandar Busnić,,,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600,M,22,22,False,11.0,8.0,1.0,,6.0,7.0,2.0,4.0,1.0,,,,,,,45.0,13.0,6.4,3.0,0.00607545,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11409148,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,False,19.0,14.0,,,4.0,4.0,10.0,21.0,,,,,,,,81.0,38.0,7.1,14.0,0.0137768,3,,6.0,,,,3.0,3.0,,,,1.0,1.0,,,,0.1517,,,3.0,1.0,1.0,,,5.0,2.0,1.0,,,,,,,,,
11409148,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,29.0,25.0,1.0,1.0,11.0,12.0,15.0,20.0,5.0,,,,,,,73.0,44.0,7.0,9.0,0.0466027,1,,3.0,1.0,1.0,,5.0,4.0,,,,1.0,,1.0,2.0,2.0,0.5837,,2.0,1.0,,,,2.0,1.0,1.0,,True,1.0,,,,,,,
11409148,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,False,28.0,23.0,3.0,2.0,14.0,17.0,9.0,12.0,5.0,,,,,,,73.0,40.0,6.4,11.0,0.00470598,0,,1.0,,1.0,1.0,7.0,4.0,,,2.0,,,2.0,1.0,3.0,,,1.0,,,,,1.0,4.0,2.0,,,,,,,,,,
11409148,home,Vizela,Matías Lacava,,,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000,M,17,17,False,16.0,12.0,2.0,1.0,6.0,8.0,7.0,10.0,3.0,,,,,,,81.0,32.0,6.5,7.0,0.0383007,0,,2.0,1.0,,2.0,5.0,9.0,2.0,,,4.0,1.0,2.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,
11409148,home,Vizela,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,11.0,10.0,,,5.0,5.0,5.0,6.0,5.0,,,,,,,90.0,26.0,7.0,4.0,0.0125337,1,,,,2.0,4.0,3.0,9.0,,,1.0,,,1.0,5.0,,0.0148,,,,,,,,2.0,1.0,,,,essende.s,1.0,1.0,,,,
11409148,home,Vizela,Pedro Ortiz,,,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,34,34,True,27.0,24.0,4.0,4.0,13.0,13.0,11.0,14.0,2.0,,,,,,,45.0,32.0,6.8,3.0,0.00942226,0,,,,,,2.0,3.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,
11409148,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,12.0,10.0,3.0,1.0,4.0,4.0,6.0,8.0,2.0,,,,,,,17.0,14.0,6.8,3.0,0.0476906,1,,,,,,,,,,,,,1.0,,,0.0262,,1.0,1.0,,,,,,,,,,,,,,,,
11409148,home,Vizela,Jardel,Jardel,,jardel,Jardel,F,10,184,92,M,867853,EUR,874713600,F,7,7,True,5.0,5.0,,,2.0,2.0,3.0,3.0,2.0,,,,,,,17.0,11.0,6.6,3.0,0.00586309,0,,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,
11409148,home,Vizela,Alberto Soro,,,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600,M,29,29,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,,,,,,,9.0,10.0,6.5,4.0,0.00456565,0,,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409148,home,Vizela,Dylan Saint-Louis,,,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400,F,14,14,True,4.0,3.0,1.0,,1.0,1.0,3.0,5.0,2.0,,,,,,,9.0,8.0,6.7,2.0,0.0148405,0,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,
11409148,home,Vizela,Francesco Ruberto,,,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409148,home,Vizela,Hugo Oliveira,,,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409148,home,Vizela,Rodrigo Escoval,,,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
