match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368749,home,Villarreal,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34194,M,bertrandtraore10,218160,EUR,810345600,F,25,25,True,1.0,1.0,,,1.0,1.0,,,,,,,,11.0,4.0,6.6,1.0,3.512e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
11368749,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,home,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187.0,4273,M,ericbailly,606346,EUR,766108800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178.0,191,M,,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195.0,17312,M,asorloth,309078,EUR,818121600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,,604258,EUR,733881600,G,13,13,False,37.0,14.0,35.0,12.0,2.0,5.0,12.0,32.0,,,1.0,13.0,,90.0,48.0,7.8,24.0,0.00542145,0,1.4475,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,6.0,3.0,3.0
11368749,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,,949707,EUR,899424000,D,21,21,False,19.0,14.0,3.0,,8.0,10.0,6.0,10.0,1.0,1.0,3.0,3.0,,60.0,32.0,6.1,9.0,0.0206534,0,,,,1.0,,4.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,,307702,EUR,694137600,D,2,2,False,40.0,29.0,10.0,2.0,20.0,24.0,9.0,17.0,1.0,1.0,3.0,7.0,,90.0,55.0,6.7,12.0,0.00598318,0,,,,1.0,2.0,2.0,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,,805137,EUR,851558400,D,15,15,False,53.0,24.0,19.0,2.0,16.0,22.0,8.0,31.0,4.0,5.0,2.0,7.0,,90.0,68.0,6.5,31.0,0.0114672,1,,,,,3.0,4.0,,,,2.0,,,,,,,1.0,0.0139,1.0,1.0,,1.0,,,1.0,,,,,,,,,
11368749,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,,350560,EUR,730425600,D,16,16,False,32.0,20.0,10.0,4.0,7.0,11.0,13.0,25.0,1.0,5.0,2.0,2.0,,90.0,59.0,7.3,17.0,0.00547784,1,,,,4.0,,1.0,1.0,,,2.0,3.0,1.0,,,,,,0.0163,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
11368749,away,Getafe,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,MGreenwood,942116,EUR,1001894400,M,12,12,False,24.0,14.0,,,4.0,6.0,10.0,18.0,,5.0,1.0,3.0,,90.0,43.0,7.4,15.0,0.0318688,5,,,,,1.0,4.0,,4.0,3.0,,2.0,,,,3.0,,2.0,0.308,1.0,,,1.0,1.0,,3.0,,,,,,,,,
11368749,away,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,,331449,EUR,791078400,M,20,20,False,29.0,23.0,,,15.0,15.0,8.0,14.0,2.0,6.0,5.0,4.0,,90.0,46.0,7.9,8.0,0.0144029,1,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,0.2276,1.0,3.0,3.0,,1.0,1.0,2.0,,0.391,,,,,,,
11368749,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,,811629,EUR,781488000,M,5,5,False,37.0,30.0,4.0,4.0,8.0,9.0,23.0,29.0,1.0,7.0,,7.0,,90.0,52.0,6.7,13.0,0.13668,0,,,,1.0,,10.0,3.0,1.0,,,3.0,2.0,,,,,2.0,,,3.0,,,,,1.0,,,,1.0,4.0,,,,
11368749,away,Getafe,Jordi Martín,jordi-martin,J. Martín,M,8,174.0,159,M,,1010513,EUR,978652800,M,32,32,False,8.0,2.0,,,1.0,2.0,1.0,6.0,1.0,1.0,,2.0,,31.0,14.0,6.2,9.0,0.00013183,1,,,,,,5.0,2.0,1.0,,,,,,,1.0,,1.0,0.075,,,,,,,1.0,,,,,1.0,,,,
11368749,away,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,,604954,EUR,860198400,F,19,19,False,17.0,12.0,,,3.0,4.0,9.0,14.0,2.0,3.0,,3.0,,86.0,24.0,6.6,10.0,0.0160927,0,,,,1.0,8.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,,1.0,,,,
11368749,away,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,,351140,EUR,593654400,F,7,7,False,16.0,6.0,3.0,,2.0,4.0,4.0,13.0,2.0,4.0,2.0,3.0,,60.0,25.0,6.6,12.0,0.00887063,0,,,,1.0,4.0,6.0,,,,,2.0,,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,
11368749,away,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,,794937,EUR,883958400,M,11,11,True,26.0,20.0,4.0,,4.0,6.0,19.0,24.0,1.0,2.0,,1.0,,59.0,39.0,7.0,9.0,0.281171,1,,,,4.0,3.0,6.0,1.0,,,,1.0,2.0,,1.0,,,1.0,0.0207,,1.0,1.0,1.0,,,1.0,,,,3.0,1.0,,,,
11368749,away,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,,980578,EUR,953856000,D,4,4,True,13.0,11.0,1.0,1.0,10.0,10.0,1.0,3.0,1.0,1.0,,1.0,,30.0,14.0,6.5,2.0,0.000419,1,,,,,,,,,,,,,,,,,,0.1617,,,,1.0,,,,,,1.0,,,,,,
11368749,away,Getafe,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,ilaixmk,962890,EUR,1042934400,M,24,24,True,13.0,11.0,,,2.0,3.0,9.0,10.0,1.0,5.0,,2.0,,30.0,21.0,6.9,3.0,0.0408599,0,,,,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
11368749,away,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,,966679,EUR,985305600,F,14,14,True,5.0,2.0,,,1.0,1.0,1.0,4.0,3.0,4.0,1.0,,,9.0,8.0,6.8,4.0,0.00016047,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11368749,away,Getafe,Jorge Benito,jorge-benito,J. Benito,G,35,,17,M,,1513631,EUR,1149552000,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190.0,943,M,,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,,1015240,EUR,1012262400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,,576276,EUR,794793600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Alejandro Herranz,herranz-alejandro,A. Herranz,D,,188.0,6,M,,1656914,EUR,1101427200,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,Alejandro Herranz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,,794948,EUR,898992000,M,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368749,away,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,,1211005,EUR,1085443200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
