match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_punches,stat_outfielderBlock
10388426,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,33.0,33.0,1.0,1.0,33.0,33.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,1.0,2.0,1.0,1.0,90.0,47.0,6.7,1.0,0.0,0.0,0.000212,0,-0.2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388426,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,64.0,58.0,5.0,4.0,34.0,35.0,4.0,4.0,1.0,,3.0,,,,,,,90.0,73.0,7.5,6.0,0.1803,0.578,0.0317178,1,,,,25.0,30.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10388426,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,81.0,65.0,11.0,3.0,55.0,59.0,,7.0,,1.0,4.0,1.0,,,,,,90.0,91.0,7.0,16.0,0.0,0.0,0.00354937,0,,,,10.0,22.0,,,,3.0,,,,,2.0,3.0,,2.0,,,,,,,,,,,,,,,
10388426,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,94.0,83.0,15.0,11.0,35.0,36.0,2.0,1.0,,,7.0,,,,,,,90.0,99.0,7.2,12.0,0.0885,0.0,0.328791,0,,,,48.0,58.0,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10388426,home,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,6,6,False,32.0,25.0,5.0,1.0,13.0,16.0,5.0,4.0,1.0,3.0,10.0,2.0,,,,,,90.0,70.0,6.7,25.0,0.0097,0.0868,0.219221,1,,,,13.0,26.0,10.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,
10388426,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,13.0,10.0,,,3.0,4.0,1.0,2.0,,,2.0,,,,,,,59.0,20.0,6.6,5.0,0.0343,0.0,0.00751083,1,,,,7.0,9.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,
10388426,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,54.0,46.0,7.0,6.0,18.0,18.0,4.0,2.0,1.0,,4.0,,,,,,,90.0,61.0,6.9,10.0,0.0193,0.0,0.0457368,1,,,,28.0,36.0,,,,,,,,,,2.0,3.0,,,,2.0,1.0,,,,True,1.0,,,,,,
10388426,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,19.0,16.0,1.0,1.0,4.0,4.0,5.0,3.0,1.0,,4.0,1.0,,,,,,74.0,32.0,6.8,5.0,0.1896,0.0265,0.0251427,3,,,,12.0,15.0,,,1.0,1.0,,,1.0,,,1.0,3.0,1.0,,,,,,,,,2.0,,,,,,
10388426,home,1. FC Union Berlin,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3583,M,867493,EUR,917049600,M,26,26,False,26.0,19.0,3.0,1.0,6.0,8.0,2.0,1.0,,1.0,1.0,,,,,,,59.0,45.0,6.5,20.0,0.0,0.0,0.0264949,0,,,,13.0,23.0,5.0,,1.0,,1.0,,,,,1.0,,,,,4.0,1.0,,,,,,puszka.27,,,,,
10388426,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,10.0,9.0,1.0,1.0,1.0,1.0,4.0,,,,3.0,,,,,,,74.0,16.0,6.4,4.0,0.0,0.0,0.0475924,0,,,,9.0,11.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,2.0,,,,
10388426,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,False,7.0,3.0,,,,,4.0,3.0,,,1.0,,,,,,,59.0,10.0,6.4,6.0,0.0,0.0,0.00281062,0,,,,3.0,7.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,
10388426,home,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,20.0,15.0,,,6.0,7.0,2.0,1.0,,,,,,,,,,31.0,22.0,6.7,5.0,0.0,0.0,0.0276484,0,,,,9.0,13.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10388426,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,16.0,12.0,4.0,1.0,8.0,8.0,1.0,,,,3.0,,,,,,,31.0,26.0,6.7,9.0,0.0,0.0,0.108797,0,,,,5.0,13.0,5.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,
10388426,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,10.0,8.0,1.0,1.0,2.0,2.0,3.0,4.0,,,4.0,,,,,,,31.0,18.0,7.0,5.0,0.0391,0.0,0.0289175,2,,,,7.0,10.0,2.0,1.0,2.0,3.0,,,,,,1.0,2.0,,,,2.0,1.0,,,2.0,,,,,,,,
10388426,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,6.0,4.0,,,,,,,,,,,,,,,,16.0,10.0,7.5,3.0,0.1251,0.2327,0.176823,2,,,,5.0,8.0,2.0,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,
