match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_penaltyConceded
10438023,home,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,182,29,44676,EUR,357868800,G,1,1,False,True,16.0,15.0,7.0,6.0,10.0,10.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,21.0,6.3,1.0,23.607621414355,3.0,13.329714875402,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438023,home,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,180,224,864226,EUR,897523200,D,2,2,False,,52.0,50.0,5.0,3.0,30.0,30.0,20.0,23.0,1.0,6.0,3.0,2.0,4.0,1.0,,,,90.0,67.0,6.6,5.0,75.599773052178,15.0,13.755798987555,0.0,0,4,M,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438023,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,846416,EUR,758505600,D,26,26,False,,75.0,62.0,12.0,6.0,36.0,39.0,26.0,37.0,2.0,3.0,4.0,1.0,6.0,6.0,,,,90.0,92.0,6.8,14.0,131.08498626331,22.0,51.246136805575,0.0,0,26,M,1.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438023,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,143584,EUR,654393600,D,20,20,False,,52.0,47.0,3.0,2.0,22.0,24.0,26.0,30.0,1.0,1.0,1.0,,1.0,3.0,,,,64.0,55.0,6.6,6.0,172.27644704261,23.0,119.52907755705,1.0,0,20,M,2.0,,,,,,,,Filipe,Ferreira,1.0,1.0,16.588743477061,19.32,1.0,,,,,,,,,,,,,,,,,,
10438023,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,1131249,EUR,980035200,M,79,79,False,,46.0,37.0,3.0,,17.0,19.0,21.0,32.0,2.0,8.0,8.0,,4.0,5.0,,,,90.0,75.0,7.5,13.0,89.726309854684,14.0,32.77076615262,0.0,0,79,M,5.0,3.0,,,2.0,,,1.0,,,1.0,5.0,,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,
10438023,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,158597,EUR,733363200,M,24,24,False,,77.0,69.0,16.0,11.0,33.0,35.0,36.0,42.0,1.0,1.0,2.0,1.0,,8.0,,,,90.0,82.0,7.0,10.0,197.23416416393,22.0,102.05470674649,2.0,1,42,M,,,,,,,2.0,1.0,,,,,20.34831576576,44.212500204156,,,,,,1.0,,,,,,,,,,,,,
10438023,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,847013,EUR,869788800,M,42,42,False,,48.0,43.0,2.0,1.0,16.0,16.0,27.0,35.0,2.0,8.0,11.0,,1.0,4.0,,,,90.0,80.0,7.2,16.0,173.60032492769,19.0,61.432997443262,4.0,3,42,M,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,,,,2.0,18.747866958226,66.732146757518,1.0,,6.0,5.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
10438023,home,Boavista,Yanis Hamache,yanis-hamache,Y. Hamache,M,177,467,962372,EUR,931824000,M,25,25,False,,49.0,39.0,5.0,,13.0,14.0,29.0,49.0,1.0,2.0,4.0,,5.0,4.0,,,,90.0,86.0,7.3,23.0,228.68889785757,27.0,98.647037910395,2.0,1,,M,14.0,,2.0,,1.0,1.0,,1.0,,,3.0,,21.851261865296,40.053433274915,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10438023,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,1035183,EUR,948326400,F,77,77,False,,31.0,22.0,,,6.0,7.0,16.0,26.0,3.0,6.0,3.0,2.0,,4.0,,,,89.0,44.0,6.5,15.0,70.528966366385,10.0,10.404354566787,0.0,2,17,M,2.0,,1.0,,,,1.0,,,,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
10438023,home,Boavista,Yusupha Njie,yusupha-njie,Y. Njie,F,188,325,887517,EUR,757555200,F,11,11,False,,20.0,16.0,1.0,,6.0,6.0,11.0,15.0,4.0,4.0,8.0,2.0,,2.0,,,,90.0,37.0,7.5,8.0,63.290394186906,9.0,4.3695085317793,1.0,4,9,M,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,,,1.0,,6.2903865205494,8.094475214614,2.0,,1.0,1.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,
10438023,home,Boavista,Kenji Gorré,kenji-gorre,K. Gorré,M,177,223,796142,EUR,780796800,F,7,7,False,,36.0,33.0,1.0,1.0,8.0,9.0,26.0,34.0,,10.0,2.0,1.0,,6.0,,,,89.0,71.0,6.9,23.0,238.20027777987,21.0,151.80241103723,8.0,4,11,M,7.0,,4.0,1.0,1.0,,3.0,,,,1.0,,27.091101246337,144.26552023433,3.0,,6.0,1.0,,,3.0,1.0,,,1.0,,,,,,,,
10438023,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,1136423,EUR,1068422400,F,59,59,True,,8.0,6.0,,,1.0,2.0,5.0,6.0,,3.0,,1.0,1.0,1.0,,,,26.0,15.0,7.2,3.0,27.380469047883,4.0,-9.7290632863217,0.0,1,79,M,,,,3.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,
