match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,confirmed
12421180,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421180,,2.0,2.0,,90,3.0,,1,,,goal,owngoal,191664601.0,False,ownGoal,997020.0,Léo Kokubo,,,,,,
12421180,,,,,90,0.0,,1,,,injuryTime,,,,,,,6.0,,,,,
12421180,,,,,88,,,3,,,substitution,,123355226.0,True,regular,,,,False,,,,
12421180,,,,,87,,,4,,,substitution,,123355227.0,False,regular,,,,False,,,,
12421180,,,,,84,,,7,,,substitution,,123355225.0,True,regular,,,,False,,,,
12421180,,2.0,1.0,,77,,,14,,,goal,,191663555.0,True,regular,867250.0,Adriano Bertaccini,,,,,,
12421180,,,,,76,,,15,,,substitution,,123355142.0,True,regular,,,,False,,,,
12421180,,,,,74,,,17,,,substitution,,123355134.0,False,regular,,,,False,,,,
12421180,,,,,74,,,17,,,substitution,,123355136.0,False,regular,,,,False,,,,
12421180,,,,,73,,,18,,,substitution,,123355135.0,False,regular,,,,False,,,,
12421180,,,,,73,,,18,,,card,,121763429.0,True,yellow,1002461.0,Joel Chima Fujita,,,Joel Chima Fujita,Foul,False,
12421180,,1.0,1.0,,66,,,25,,,goal,,191663000.0,True,regular,867250.0,Adriano Bertaccini,,,,,,
12421180,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421180,,,,,45,5.0,,1,,,card,,121763179.0,False,yellow,1099462.0,Jarne Steuckers,,,Jarne Steuckers,Foul,False,
12421180,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,,
12421180,,,,,32,,,14,,,card,,121763060.0,True,yellow,1018822.0,Zineddine Belaid,,,Zineddine Belaid,Foul,False,
12421180,,,,,30,,,16,,,varDecision,,29857.0,False,goalNotAwarded,987734.0,Tolu Arokodare,,,,,,False
12421180,,0.0,1.0,,26,,,20,,,goal,,191659814.0,False,regular,987734.0,Tolu Arokodare,,,,,,
