match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonTackle,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId
12421180,home,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180.0,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174.0,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,home,Sint-Truidense VV,Jay David Mbalanda,Jay David Mbalanda,,jay-david-mbalanda,J. D. Mbalanda,F,32,,57,M,1888650,EUR,1178150400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,False,39.0,31.0,23.0,15.0,0.0,24.0,25.0,7.0,14.0,,,4.0,8.0,,1.0,4.0,1.0,1.0,1.0,90.0,49.0,7.2,8.0,0.00272851,0,-0.5348,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,49.0,37.0,5.0,1.0,0.0,20.0,23.0,17.0,27.0,,2.0,2.0,5.0,,,,,,,87.0,71.0,6.5,17.0,0.0149324,3,,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.0873,,1.0,,,3.0,1.0,1.0,,2.0,,,,z.elouahdi
12421180,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,72.0,68.0,3.0,,0.0,43.0,44.0,25.0,28.0,,3.0,2.0,5.0,,,,,,,90.0,80.0,6.9,4.0,0.00691203,0,,,,,4.0,2.0,1.0,,,,,,2.0,,2.0,,,1.0,,,,1.0,,,,,,,
12421180,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,75.0,71.0,12.0,9.0,0.0,52.0,52.0,19.0,23.0,1.0,1.0,4.0,3.0,,,,,,,90.0,89.0,7.0,4.0,0.00815114,1,,,,1.0,2.0,1.0,,,,1.0,1.0,7.0,,,,0.0936,,,,,,,,,,,,1.0,
12421180,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,54.0,53.0,2.0,2.0,0.0,29.0,29.0,25.0,27.0,1.0,4.0,5.0,6.0,,,,,,,90.0,82.0,6.8,7.0,0.235558,1,,2.0,1.0,1.0,6.0,,2.0,,,1.0,,3.0,3.0,,1.0,0.016,2.0,3.0,,,,,2.0,,,,,,joriskayembe23
12421180,away,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,False,39.0,39.0,1.0,1.0,0.0,22.0,22.0,17.0,17.0,,1.0,2.0,5.0,,,,,,,74.0,44.0,6.7,1.0,0.0114068,0,,,,2.0,5.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,
12421180,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,72.0,70.0,8.0,8.0,0.0,27.0,28.0,43.0,45.0,,4.0,1.0,6.0,,,,,,,90.0,83.0,7.5,4.0,0.0577693,1,,1.0,,1.0,4.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,0.0278,2.0,2.0,,True,1.0,1.0,,,1.0,,,,
12421180,away,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,52.0,35.0,8.0,3.0,0.0,15.0,17.0,22.0,40.0,1.0,6.0,,3.0,,,,,,,74.0,67.0,6.8,23.0,0.0990863,0,,5.0,2.0,2.0,7.0,1.0,6.0,,,,,,1.0,,1.0,,3.0,,,,,4.0,1.0,,,,,,
12421180,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,False,47.0,39.0,5.0,2.0,0.0,17.0,20.0,22.0,28.0,1.0,5.0,,4.0,,,,,,,73.0,59.0,6.4,15.0,0.022509,0,,1.0,,1.0,6.0,,4.0,,,,,,2.0,2.0,,,1.0,2.0,,,,,1.0,,1.0,,,,
12421180,away,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,7,7,False,46.0,38.0,2.0,2.0,0.0,13.0,16.0,26.0,34.0,,9.0,1.0,8.0,,,,,,,90.0,77.0,7.5,20.0,0.125176,3,,4.0,1.0,,6.0,,4.0,,,1.0,,,2.0,5.0,,0.1188,2.0,2.0,,,2.0,2.0,4.0,,1.0,,,1.0,
12421180,away,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196.0,5773,M,987734,EUR,974937600,F,99,99,False,21.0,17.0,,,0.0,6.0,7.0,11.0,14.0,5.0,6.0,1.0,1.0,,,,,,,90.0,38.0,8.0,9.0,0.0390993,8,,,,,2.0,,1.0,,,4.0,,,,1.0,,0.5869,,,,,2.0,,1.0,2.0,3.0,0.8548,1.0,,
12421180,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,True,14.0,13.0,,,0.0,4.0,5.0,12.0,15.0,,2.0,,1.0,,,,,,,17.0,25.0,7.1,5.0,0.126402,1,,6.0,3.0,,1.0,,2.0,,,,,,,,1.0,0.0325,2.0,,,,1.0,2.0,,,1.0,,,,
12421180,away,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,True,17.0,17.0,3.0,3.0,0.0,3.0,3.0,14.0,14.0,,,,1.0,,,,,,,16.0,23.0,6.8,1.0,0.0141982,1,,,,,1.0,,,,,,,2.0,,,,0.0403,1.0,,,,1.0,,1.0,,,,,,
12421180,away,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174.0,386,M,985162,EUR,964396800,F,14,14,True,8.0,7.0,,,0.0,2.0,2.0,5.0,7.0,1.0,1.0,,,,,,,,,16.0,14.0,6.7,4.0,0.0123763,1,,1.0,,,1.0,,,,,1.0,,,,,,0.077,1.0,,,,,,1.0,,1.0,,,,
12421180,away,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4405,M,1010634,EUR,987033600,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,12.0,5.0,6.6,,0.00732356,2,,,,,,,,,,1.0,,,,,,0.0847,,,,,1.0,,,,,,,,
12421180,away,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199.0,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180.0,165,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421180,away,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
