match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine
10346421,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,ViniJr,868812,EUR,963360000,F,20,20,False,22.0,17.0,2.0,1.0,4.0,5.0,13.0,17.0,3.0,,,85.0,44.0,6.5,16.0,3,,8.0,4.0,5.0,1.0,3.0,3.0,,,,,,,,1.0,3.0,,,3.0,1.0,,,1.0,,,,,,,1.0,1.0,
10346421,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,704705,M,Rodrygo,910536,EUR,978998400,F,21,21,True,8.0,5.0,,,1.0,1.0,4.0,7.0,,,,23.0,12.0,6.7,3.0,0,1.0,1.0,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,190106,M,Tacklevinga,973887,EUR,1036886400,M,25,25,True,3.0,3.0,,,3.0,3.0,,,1.0,,,14.0,7.0,6.5,1.0,0,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10346421,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,191574,M,ARüdiger,142622,EUR,731116800,D,22,22,True,4.0,3.0,,,2.0,3.0,1.0,1.0,2.0,,,9.0,6.0,6.5,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67330,M,Danifuli10,547838,EUR,839376000,M,19,19,True,2.0,2.0,,,2.0,2.0,,,1.0,,,9.0,5.0,6.4,2.0,0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145314,M,ATchouaméni,859025,EUR,948931200,M,18,18,True,1.0,1.0,,,1.0,1.0,,,,,,9.0,2.0,6.6,,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79117,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,14931,M,nachofdez90,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59873,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19795,M,jesusvallejo1997,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31813,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3969,M,,175753,EUR,744163200,F,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,home,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36191,,HazardEden10,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1779,M,,38440,EUR,647395200,G,1,1,False,17.0,7.0,13.0,3.0,7.0,13.0,,4.0,6.0,3.0,4.0,90.0,27.0,6.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,275,M,,580952,EUR,830649600,D,18,18,False,27.0,24.0,3.0,,15.0,15.0,9.0,12.0,4.0,,,70.0,36.0,6.7,3.0,0,,,3.0,1.0,1.0,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1084,M,,964191,EUR,931046400,D,35,35,False,37.0,31.0,6.0,3.0,26.0,30.0,5.0,7.0,7.0,,,90.0,42.0,7.0,6.0,0,1.0,2.0,,,,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0
10346421,away,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9187,M,evanndicka,848287,EUR,935107200,D,2,2,False,70.0,63.0,9.0,4.0,42.0,45.0,21.0,26.0,6.0,,,90.0,80.0,6.7,8.0,0,1.0,4.0,2.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2080,M,,997012,EUR,1010620800,M,36,36,False,33.0,25.0,1.0,1.0,13.0,16.0,13.0,19.0,6.0,,,90.0,68.0,7.4,12.0,3,,5.0,9.0,3.0,,,1.0,2.0,,,1.0,,8.0,6.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,
10346421,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,,35194,EUR,655603200,M,17,17,False,40.0,33.0,,,19.0,22.0,14.0,18.0,1.0,,,58.0,45.0,6.7,8.0,0,1.0,3.0,2.0,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,True,,,
10346421,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1938,M,,799054,EUR,855187200,M,8,8,False,79.0,76.0,3.0,1.0,39.0,39.0,37.0,40.0,9.0,,,90.0,93.0,7.2,6.0,0,,,4.0,1.0,1.0,2.0,1.0,,,,,3.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,,168897,EUR,780192000,M,25,25,False,48.0,39.0,2.0,,23.0,27.0,17.0,23.0,1.0,,,90.0,77.0,6.5,17.0,0,,6.0,5.0,3.0,,,,2.0,3.0,,4.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,
10346421,away,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2674,M,,947929,EUR,951782400,F,29,29,False,15.0,11.0,,,10.0,10.0,1.0,5.0,6.0,,,58.0,27.0,6.1,11.0,1,,5.0,1.0,4.0,1.0,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,3.0,,
10346421,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,kamadadaichi,794338,EUR,839203200,F,15,15,False,65.0,59.0,1.0,,33.0,35.0,26.0,31.0,5.0,,,90.0,73.0,6.8,7.0,1,,2.0,3.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,
10346421,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,rafaelsantosborre,560116,EUR,811123200,F,19,19,False,28.0,22.0,2.0,2.0,12.0,14.0,10.0,15.0,4.0,,,90.0,42.0,7.2,13.0,1,1.0,5.0,6.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,,,,
10346421,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5880,M,MarioGotze,66518,EUR,707529600,M,27,27,True,22.0,20.0,1.0,,10.0,10.0,10.0,14.0,3.0,,,32.0,26.0,6.4,4.0,0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
10346421,away,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,RKM,871706,EUR,912816000,F,9,9,True,13.0,11.0,,,3.0,3.0,8.0,11.0,,,,32.0,25.0,6.4,8.0,0,2.0,7.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,,249893,EUR,718502400,F,21,21,True,6.0,5.0,,,1.0,1.0,4.0,5.0,2.0,,,20.0,12.0,6.6,5.0,0,,3.0,2.0,,,2.0,1.0,,,,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,,27214,EUR,590889600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,933,M,,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,720,M,,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2257,M,,796206,EUR,863568000,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3992,M,,838805,EUR,939686400,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10346421,away,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,308,M,,994197,EUR,995414400,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
