match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_outfielderBlock,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_fouls,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
12006146,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191.0,547,M,1199214,EUR,1045094400,F,19,19,False,26.0,15.0,,,5.0,6.0,10.0,22.0,7.0,9.0,,4.0,2.0,,,,90.0,47.0,8.3,18.0,4,2.0,,10.0,17.0,3.0,,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,,
12006146,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198.0,429,M,883327,EUR,891561600,F,9,9,True,7.0,3.0,,,2.0,2.0,1.0,5.0,3.0,4.0,,2.0,1.0,,,,22.0,13.0,6.8,5.0,0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,
12006146,home,SC Cambuur,Vito Wormgoor,Vito,Wormgoor,vito-wormgoor,V. Wormgoor,D,18,188.0,20,,32035,EUR,595641600,D,17,17,True,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,10.0,2.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Tyrique Mercera,Tyrique Mercera,,mercera-tyrique,T. Mercera,D,16,185.0,98,M,1592993,EUR,1071792000,D,42,42,True,,,,,,,,,,1.0,1.0,,,,,,1.0,3.0,,1.0,0,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12006146,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192.0,13,M,981601,EUR,1010275200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Daan Reiziger,,,daan-reiziger,D. Reiziger,G,20,184.0,64,M,916942,EUR,992822400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Chima Anyasi,Chima Anyasi,,chima-anyasi,C. Anyasi,D,24,,5,M,1579302,EUR,1012089600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Milan de Koe,Milan de Koe,,milan-de-koe,M. d. Koe,D,5,195.0,11,M,1418057,EUR,1017705600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,21,185.0,33,M,795134,EUR,854150400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Sturla Ottesen,,,sturla-ottesen,S. Ottesen,D,,181.0,20,M,1005644,EUR,990748800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Vincent Pichel,,,pichel-vincent,V. Pichel,M,,,4,M,1445599,EUR,1005523200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Matthias Nartey,Matthias Nartey,,matthias-nartey,M. Nartey,M,8,185.0,34,M,1637686,EUR,1093651200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,home,SC Cambuur,Wiebe Kooistra,Wiebe Kooistra,,wiebe-kooistra,W. Kooistra,F,27,,46,M,1508532,EUR,1153612800,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Markus Schubert,,,schubert-markus,M. Schubert,G,1,186.0,110,M,795006,EUR,897609600,G,31,31,False,41.0,23.0,26.0,9.0,17.0,21.0,6.0,20.0,,,2.0,10.0,,,2.0,1.0,90.0,52.0,6.3,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12006146,away,Vitesse,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180.0,5897,M,794373,EUR,835920000,D,2,2,False,47.0,35.0,8.0,3.0,18.0,22.0,18.0,29.0,,6.0,3.0,7.0,,,,,90.0,78.0,6.9,17.0,0,4.0,1.0,1.0,1.0,,2.0,4.0,4.0,,,2.0,,,,,,1.0,,,,,,,,,,,
12006146,away,Vitesse,Dominik Oroz,,,dominik-oroz,D. Oroz,D,5,190.0,129,M,874936,EUR,972777600,D,6,6,False,39.0,29.0,7.0,3.0,25.0,28.0,4.0,11.0,3.0,3.0,1.0,4.0,,,,,70.0,46.0,6.4,11.0,2,,,5.0,8.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,
12006146,away,Vitesse,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189.0,431,M,916943,EUR,995414400,D,15,15,False,61.0,48.0,5.0,,35.0,41.0,13.0,20.0,6.0,11.0,5.0,12.0,1.0,,,,90.0,80.0,6.4,14.0,0,,,5.0,7.0,,3.0,2.0,1.0,,,3.0,1.0,,,,,,,,,3.0,,,,,,1.0,
12006146,away,Vitesse,Mica Pinto,,,mica-pinto,Mica,D,5,176.0,158,M,785815,EUR,739152000,D,5,5,False,62.0,48.0,10.0,3.0,26.0,31.0,23.0,33.0,1.0,5.0,1.0,10.0,2.0,,,,90.0,89.0,6.4,19.0,1,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,True,,,,,,
12006146,away,Vitesse,Toni Domgjoni,,,toni-domgjoni,T. Domgjoni,M,,177.0,104,M,858226,EUR,904867200,M,22,22,False,22.0,21.0,3.0,2.0,8.0,8.0,13.0,14.0,1.0,3.0,1.0,2.0,2.0,,,,90.0,34.0,6.6,5.0,1,,,1.0,4.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,
12006146,away,Vitesse,Enzo Cornelisse,,,enzo-cornelisse,E. Cornelisse,M,6,178.0,40,M,1046725,EUR,1025308800,M,13,13,False,27.0,22.0,6.0,2.0,11.0,13.0,11.0,14.0,2.0,5.0,1.0,2.0,1.0,,,,90.0,33.0,6.5,6.0,0,,,1.0,2.0,,,3.0,,,,,,,,,,2.0,,,,1.0,,,,,,,
12006146,away,Vitesse,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22256,M,1218066,EUR,1013385600,M,28,28,False,28.0,21.0,3.0,1.0,5.0,5.0,18.0,28.0,,2.0,,3.0,3.0,,,,90.0,52.0,7.2,21.0,4,5.0,2.0,2.0,11.0,7.0,,,,1.0,3.0,,,,2.0,2.0,,3.0,1.0,,1.0,1.0,,,,,,,hadj.a20
12006146,away,Vitesse,Adrian Mazilu,Adrian Mazilu,,adrian-mazilu,A. Mazilu,F,19,186.0,591,M,1152449,EUR,1126569600,M,30,30,False,8.0,6.0,,,5.0,5.0,1.0,3.0,,1.0,,2.0,4.0,,,,45.0,17.0,6.1,10.0,0,,,,5.0,3.0,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
12006146,away,Vitesse,Mexx Meerdink,,,mexx-meerdink,M. Meerdink,F,35,182.0,932,M,1153117,EUR,1059004800,M,35,35,False,19.0,14.0,1.0,1.0,4.0,5.0,10.0,14.0,3.0,3.0,3.0,,2.0,,,,90.0,36.0,6.3,12.0,2,,,5.0,10.0,2.0,,,,1.0,1.0,,,,3.0,,,2.0,,,,,,,,3.0,,,
12006146,away,Vitesse,Kacper Kozłowski,,,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,F,17,17,False,20.0,14.0,2.0,2.0,4.0,7.0,10.0,13.0,1.0,3.0,1.0,2.0,1.0,,,,78.0,34.0,6.8,11.0,3,,,,5.0,3.0,,,,2.0,,1.0,1.0,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,
12006146,away,Vitesse,Amine Boutrah,,,amine-boutrah,A. Boutrah,M,10,173.0,301,M,975307,EUR,972518400,F,7,7,True,20.0,15.0,,,4.0,6.0,11.0,17.0,,,,,1.0,,,,45.0,32.0,6.8,10.0,3,3.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,
12006146,away,Vitesse,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,19,19,True,5.0,4.0,,,,,4.0,5.0,,,,1.0,1.0,,,,20.0,6.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,361,M,1126966,EUR,1061164800,F,25,25,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,,,12.0,4.0,6.4,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Eloy Room,,,eloy-room,E. Room,G,,188.0,179,M,40859,EUR,602726400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Tom Bramel,Tom Bramel,,bramel-tom,T. Bramel,G,26,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Giovanni van Zwam,Giovanni van Zwam,,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Nicolas Isimat-Mirin,,,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189.0,78,M,781556,EUR,690076800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Daan Huisman,,,daan-huisman,D. Huisman,M,5,189.0,48,M,1048098,EUR,1027641600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Andy Visser,Andy Visser,,visser-andy,A. Visser,F,30,193.0,79,M,1613312,EUR,1095811200,F,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006146,away,Vitesse,Joel Voelkerling Persson,,,joel-voelkerling-persson,J. V. Persson,F,34,194.0,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
