match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_shotOffTarget,stat_totalOffside,captain,stat_goodHighClaim,stat_punches,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
12499703,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,29.0,22.0,12.0,5.0,0.0,20.0,22.0,2.0,7.0,4.0,1.0,2.0,3.0,1.0,1.0,90.0,34.0,6.6,8.0,0.0259381,0,-0.2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,58.0,44.0,13.0,4.0,0.0,21.0,23.0,24.0,38.0,7.0,,,,,,90.0,71.0,6.1,21.0,0.0677581,0,,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,61.0,51.0,4.0,2.0,0.0,32.0,32.0,19.0,29.0,8.0,,,,,,90.0,73.0,6.8,11.0,0.0144871,0,,,,1.0,4.0,5.0,,,2.0,1.0,3.0,,2.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,58.0,44.0,8.0,1.0,0.0,26.0,29.0,18.0,30.0,5.0,,,,,,87.0,74.0,6.4,17.0,0.0150271,1,,1.0,,,3.0,5.0,,3.0,1.0,1.0,1.0,,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0161,,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,30.0,24.0,5.0,3.0,0.0,9.0,9.0,17.0,25.0,3.0,,,,,,87.0,48.0,6.9,9.0,0.212349,2,,4.0,2.0,3.0,7.0,3.0,3.0,,1.0,,1.0,3.0,,,,,2.0,,1.0,,,0.0544,2.0,1.0,0.1275,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,54.0,41.0,4.0,1.0,0.0,13.0,15.0,28.0,40.0,7.0,,,,,,90.0,73.0,7.1,16.0,0.0365437,1,,1.0,,5.0,8.0,7.0,3.0,4.0,2.0,,,,3.0,,2.0,,1.0,1.0,1.0,1.0,,0.0097,2.0,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,80.0,66.0,15.0,4.0,0.0,16.0,17.0,52.0,68.0,7.0,,,,,,90.0,110.0,7.2,27.0,0.597509,0,,5.0,2.0,1.0,10.0,8.0,6.0,2.0,2.0,3.0,1.0,5.0,,,,4.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,44.0,35.0,10.0,3.0,0.0,10.0,12.0,26.0,35.0,2.0,,,,,,90.0,69.0,7.3,17.0,0.141447,0,,3.0,1.0,,1.0,5.0,4.0,2.0,1.0,,,2.0,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,
12499703,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,False,12.0,8.0,1.0,,0.0,3.0,3.0,5.0,9.0,5.0,,,,,,59.0,32.0,6.0,18.0,0.0515278,4,,,,,12.0,2.0,7.0,,1.0,3.0,1.0,,,,1.0,,1.0,4.0,2.0,,,0.1844,1.0,1.0,0.0758,,,1.0,1.0,,,,,,,
12499703,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,27.0,20.0,,,0.0,9.0,10.0,11.0,19.0,3.0,,,,,,74.0,45.0,7.1,13.0,0.0241056,4,,2.0,,,3.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,0.1877,2.0,,,,,2.0,,,,,,,,
