match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_interceptionWon,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_ownGoals
10388526,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,20.0,14.0,11.0,5.0,10.0,12.0,4.0,8.0,1.0,10.0,2.0,1.0,90.0,31.0,6.9,7.0,0.0,0.0,0.00155903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388526,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,53.0,35.0,6.0,,27.0,32.0,8.0,21.0,1.0,11.0,,,90.0,60.0,6.7,20.0,0.0,0.0,0.005955,0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388526,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,6,6,False,,56.0,46.0,8.0,2.0,38.0,40.0,8.0,16.0,4.0,9.0,,,90.0,67.0,7.5,11.0,0.0,0.0,0.00378901,0,2.0,,3.0,4.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388526,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,,75.0,64.0,9.0,3.0,44.0,49.0,20.0,26.0,2.0,6.0,,,90.0,85.0,7.2,11.0,0.0653,0.0284,0.00767366,2,1.0,3.0,3.0,5.0,,,,1.0,1.0,,,,,evanndicka,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10388526,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,35.0,28.0,2.0,1.0,18.0,20.0,11.0,19.0,,10.0,,,90.0,63.0,6.8,19.0,0.1953,0.1252,0.991464,1,2.0,1.0,9.0,4.0,,3.0,,3.0,3.0,1.0,,,,,,1.0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10388526,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,False,,43.0,39.0,3.0,2.0,19.0,22.0,20.0,21.0,2.0,4.0,,,90.0,65.0,6.5,9.0,0.4665,0.0,0.0144256,1,,1.0,7.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,,,,kamadadaichi,1.0,,1.0,3.0,,,,1.0,,1.0,,,1.0,,,,,,,,
10388526,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,,59.0,54.0,1.0,1.0,37.0,37.0,17.0,22.0,,11.0,,,90.0,80.0,7.5,8.0,0.1885,0.1246,0.0290079,3,1.0,1.0,4.0,7.0,,,,3.0,2.0,1.0,,,,,,2.0,3.0,2.0,,,,1.0,,,3.0,,,1.0,,,,,,,
10388526,home,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,M,32,32,False,,28.0,22.0,5.0,1.0,11.0,13.0,13.0,19.0,1.0,3.0,,,73.0,50.0,7.5,10.0,0.0,0.0,0.674275,0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,4.0,3.0,1.0,,,,,,,1.0,1.0,,4.0,2.0,,2.0,,,3.0,,,,,,,,,
10388526,home,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,F,29,29,False,,23.0,15.0,1.0,,6.0,8.0,12.0,19.0,,3.0,,,87.0,42.0,6.6,16.0,0.1536,0.0,0.0818326,2,1.0,,6.0,1.0,1.0,3.0,1.0,,,3.0,,,,,1.0,,,1.0,,4.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,
10388526,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,,43.0,34.0,5.0,4.0,14.0,17.0,20.0,26.0,,3.0,,,87.0,53.0,7.0,13.0,0.0,0.0,0.194234,0,,,5.0,,2.0,1.0,,,,1.0,,,,MarioGotze,,,,,,,,2.0,1.0,,,3.0,,,,,,,,,
