match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
14429563,away,Al-Shabab,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,43,188.0,626,M,,39427,EUR,537494400.0,G,43,43,False,,28.0,14.0,18.0,4.0,0.0,11.0,13.0,3.0,15.0,6.0,3.0,4.0,90.0,36.0,6.9,0.00025231,0.4518,0,1.1235,-0.01,0.0,-0.09,0.39,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,1.0,
14429563,away,Al-Shabab,Nawaf Al Ghulaimish,Nawaf Al Ghulaimish,,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,,1630170,EUR,1114992000.0,D,66,66,False,,19.0,15.0,3.0,1.0,0.0,5.0,6.0,10.0,13.0,2.0,,,90.0,34.0,6.6,0.129865,,1,,0.26,0.23,-0.23,,3.0,,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,,6.0,0.123,2.0,-0.47,,1.0,2.0,,,,,1.0,,1.0,,,,
14429563,away,Al-Shabab,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,,1429814,EUR,1059696000.0,D,94,94,False,,33.0,24.0,8.0,2.0,0.0,19.0,25.0,5.0,8.0,2.0,,,90.0,39.0,6.4,0.00323658,,0,,-0.09,0.03,-0.18,,,,,2.0,2.0,,,1.0,2.0,,,,,,,9.0,,,,,,,2.0,,,,,,,,,,
14429563,away,Al-Shabab,Mohammed Al Shwirekh,Mohammed Al Shwirekh,,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,,1519331,EUR,883612800.0,D,2,2,False,,27.0,23.0,3.0,,0.0,21.0,21.0,2.0,6.0,,,,77.0,38.0,6.9,0.00086371,,2,,0.03,0.03,0.73,,,2.0,3.0,3.0,,,1.0,6.0,,,,,1.0,1.0,,4.0,0.2549,,0.13,1.0,2.0,,,1.0,,0.6698,,,1.0,,,,
14429563,away,Al-Shabab,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,,336813,EUR,762912000.0,D,4,4,False,,28.0,22.0,8.0,5.0,0.0,18.0,19.0,4.0,9.0,2.0,,,90.0,36.0,6.5,0.0011801,,2,,-0.04,0.01,-0.1,,,1.0,1.0,2.0,,,1.0,4.0,,1.0,1.0,,,,1.0,6.0,0.1533,,-0.41,,1.0,,,,1.0,,,,,,,,
14429563,away,Al-Shabab,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200.0,D,31,31,False,,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,2.0,,,90.0,38.0,5.8,0.00617625,,1,,-0.06,0.06,-0.47,,,,8.0,6.0,,,,2.0,3.0,1.0,,2.0,5.0,4.0,,7.0,0.0712,,0.01,,3.0,,,,1.0,,,1.0,,,,,1.0
14429563,away,Al-Shabab,Josh Brownhill,,,josh-brownhill,J. Brownhill,M,8,179.0,822,M,,358394,EUR,819331200.0,M,8,8,False,,17.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,13.0,4.0,,,90.0,29.0,7.4,0.0139119,,4,,0.05,0.12,-0.02,,,1.0,5.0,4.0,1.0,,3.0,,3.0,2.0,1.0,1.0,,1.0,,5.0,0.5784,,0.43,,4.0,,1.0,1.0,,0.7631,,,,1.0,,,
14429563,away,Al-Shabab,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187.0,3775,M,adliyacine,859024,EUR,964828800.0,M,29,29,False,,31.0,26.0,4.0,3.0,0.0,8.0,10.0,18.0,21.0,6.0,,,89.0,40.0,6.9,0.119896,,1,,0.1,0.27,-0.06,,1.0,,2.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,8.0,0.0519,2.0,0.01,,1.0,,2.0,,,,,1.0,,,,,
14429563,away,Al-Shabab,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184.0,459,M,,794412,EUR,813110400.0,M,14,14,False,,28.0,27.0,3.0,3.0,0.0,15.0,15.0,12.0,13.0,1.0,,,90.0,45.0,7.0,0.0197005,,0,,0.15,0.02,0.31,,,1.0,3.0,3.0,2.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,
14429563,away,Al-Shabab,Unai Hernández,Unai Hernandez,,unai-hernandez,U. Hernández,M,7,171.0,2275,M,,1170547,EUR,1102982400.0,M,7,7,False,,11.0,7.0,,,0.0,3.0,5.0,4.0,6.0,1.0,,,82.0,17.0,6.2,0.00501927,,0,,-0.04,0.06,-0.06,,,,4.0,1.0,,,,2.0,,,,1.0,1.0,1.0,,6.0,,,,,2.0,,,,,,,1.0,,,,,
14429563,away,Al-Shabab,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,yannickferreiracarrasco,182001,EUR,747100800.0,F,10,10,False,True,8.0,7.0,1.0,,1.0,3.0,3.0,4.0,5.0,2.0,,,90.0,33.0,7.3,0.783312,,0,,0.44,0.08,0.0,,7.0,,5.0,5.0,5.0,2.0,,,,,,2.0,3.0,,1.0,10.0,,6.0,,,,,2.0,,,,6.0,2.0,,,,,
14429563,away,Al-Shabab,Hammam Al-Hammami,Hammam Al-Hammami,,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,,1836904,EUR,1075420800.0,F,22,22,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,8.0,8.0,6.5,0.00011948,,0,,0.04,,0.19,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14429563,away,Al-Shabab,Faisal Al-Sibyani,,,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,,1217924,EUR,1057536000.0,M,6,6,True,,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Abdulaziz Rahma,Abdulaziz Rahma,,abdulaziz-rahma,A. Rahma,G,23,,20,M,,1429802,EUR,1017964800.0,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Mohammed Essa Harbush,Mohammed Essa Harbush,,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,,1201501,EUR,1051142400.0,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Sultan Al Anzi,Sultan,,sultan,Sultan,D,34,,11,M,,2234431,EUR,1060214400.0,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Amjad Haraj,Amjad Haraj,,amjad-haraj,A. Haraj,D,26,,9,M,,1977375,EUR,1168905600.0,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Abdullah Matuq,Abdullah Matuq,,abdullah-matuq,A. Matuq,M,37,172.0,40,M,,2031044,EUR,1049241600.0,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Majed Abdullah,,,majed-abdullah,M. Abdullah,F,19,186.0,45,M,,1847479,EUR,1139788800.0,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429563,away,Al-Shabab,Majed Madani,Majed Madani,,majed-madani,M. Madani,F,19,,5,M,,2317029,EUR,,F,64,64,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
