match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_punches
14131859,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,,1201395,EUR,1138665600,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Gianluca Prestianni,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,Cezary Miszta,cezary-miszta,C. Miszta,G,1,192,662,M,,938292,EUR,1004400000,G,1,1,False,30.0,16.0,22.0,0.0,11.0,13.0,17.0,11.0,5.0,6.0,,,90.0,44.0,8.2,17.0,0.00063699,1.1692,0,1.2746,0.07,-0.06,-0.05,0.72,8.0,5.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0
14131859,away,Rio Ave,Francisco Petrasso,petrasso-francisco,F. Petrasso,D,23,191,153,M,,1467139,EUR,1014854400,D,23,23,False,20.0,14.0,5.0,0.0,10.0,12.0,8.0,,,,,,90.0,39.0,7.3,6.0,0.00086375,,0,,0.0,,0.57,,2.0,4.0,,1.0,4.0,,,,,,2.0,2.0,,,1.0,,Francisco Petrasso,,,,2.0,14.0,1.0,,,,,,,,,,,,
14131859,away,Rio Ave,Jakub Brabec,jakub-brabec,J. Brabec,D,32,186,152,M,,72020,EUR,713059200,D,32,32,False,21.0,16.0,5.0,0.0,16.0,20.0,1.0,,,,,,90.0,42.0,6.9,6.0,9.144e-05,,0,,-0.1,0.07,0.5,,1.0,,,4.0,5.0,,,,,,2.0,,1.0,,1.0,,,,,3.0,3.0,14.0,3.0,,,,,,,,,,,,
14131859,away,Rio Ave,Jonathan Panzo,jonathan-panzo,J. Panzo,D,37,186,230,M,,867438,EUR,971568000,D,4,4,False,25.0,23.0,1.0,0.0,22.0,23.0,2.0,2.0,,,,,90.0,48.0,7.3,2.0,0.00033144,,0,,0.01,0.01,0.52,,1.0,1.0,,1.0,5.0,,,,,3.0,3.0,2.0,,,1.0,,,,,,2.0,14.0,1.0,,,,,,,,,,,,
14131859,away,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,17,183,243,M,,848521,EUR,899337600,M,17,17,False,20.0,16.0,1.0,0.0,12.0,14.0,6.0,3.0,,,,,73.0,51.0,7.0,7.0,0.00991294,,0,,-0.06,0.09,0.23,,1.0,4.0,,9.0,7.0,4.0,1.0,1.0,,2.0,5.0,4.0,,2.0,1.0,,,,,2.0,,6.0,,True,,,,,,,,,,,
14131859,away,Rio Ave,Andreas Ndoj,andreas-ndoj,A. Ndoj,D,5,190,426,M,,1005992,EUR,1044144000,M,5,5,False,20.0,16.0,,0.0,9.0,9.0,11.0,4.0,,,,,90.0,35.0,6.9,9.0,0.00525432,,0,,0.0,-0.03,0.44,,,7.0,,5.0,4.0,1.0,1.0,2.0,1.0,,,,2.0,2.0,,,,,,2.0,1.0,4.0,1.0,,,,,,,,,,,,
14131859,away,Rio Ave,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,10,180,927,M,,1020203,EUR,1056758400,M,10,10,False,25.0,21.0,3.0,0.0,13.0,14.0,11.0,6.0,,,,,90.0,44.0,6.8,10.0,0.0178811,,0,,0.1,0.04,-0.07,,2.0,8.0,1.0,8.0,6.0,3.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,,,,1.0,,1.0,4.0,,,,,,,,,,,,,
14131859,away,Rio Ave,Omar Richards,omar-richards,O. Richards,D,77,174,528,M,,892483,EUR,887500800,M,77,77,False,25.0,16.0,6.0,0.0,10.0,16.0,9.0,3.0,,,,,73.0,39.0,7.1,10.0,0.0626149,,0,,0.06,0.12,0.23,,1.0,6.0,2.0,1.0,6.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,
14131859,away,Rio Ave,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,80,184,239,M,,930273,EUR,986428800,F,80,80,False,18.0,13.0,,0.0,11.0,12.0,6.0,5.0,,,,,68.0,34.0,7.5,9.0,0.0218683,,0,,-0.05,0.11,0.2,,,2.0,2.0,3.0,9.0,1.0,,3.0,2.0,,4.0,3.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
14131859,away,Rio Ave,Marc Gual,marc-gual,M. Gual,F,28,184,483,M,,860683,EUR,826675200,F,28,28,False,12.0,10.0,2.0,0.0,4.0,5.0,7.0,1.0,,,,,58.0,23.0,6.3,7.0,0.00296044,,2,,-0.01,0.28,0.19,,,6.0,1.0,6.0,2.0,,,3.0,1.0,,,,2.0,,1.0,,,,,3.0,1.0,1.0,,,,1.0,,0.0898,,-0.36,,1.0,,,
14131859,away,Rio Ave,Dario Špikić,dario-spikic,D. Špikić,M,18,183,790,M,,826024,EUR,922060800,F,18,18,False,12.0,10.0,,0.0,6.0,7.0,5.0,3.0,,,,,58.0,27.0,6.1,9.0,0.0066876,,1,,-0.02,0.16,-0.07,,,4.0,,11.0,4.0,1.0,2.0,4.0,1.0,,1.0,,2.0,2.0,4.0,,,,,1.0,,1.0,,,,,1.0,0.0363,0.2668,-0.06,,,,,
14131859,away,Rio Ave,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,,1133282,EUR,1014422400,F,11,11,True,8.0,3.0,,0.0,,2.0,6.0,3.0,,,,,32.0,22.0,7.7,13.0,0.0453386,,1,,-0.06,0.24,0.14,,,3.0,,5.0,6.0,,,6.0,2.0,,1.0,1.0,3.0,,,,André Luiz,,,1.0,3.0,,,,,,1.0,0.0343,0.622,0.53,,,1.0,,
14131859,away,Rio Ave,Clayton,clayton,Clayton,F,19,184,1602,M,,1017023,EUR,916012800,F,9,9,True,4.0,2.0,,0.0,,,4.0,2.0,,,,,32.0,13.0,5.9,8.0,0.00692209,,0,,0.08,-0.55,-0.04,,,2.0,,9.0,1.0,,2.0,2.0,,,,,2.0,1.0,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14131859,away,Rio Ave,Nikolaos Athanasiou,athanasiou-nikolaos,N. Athanasiou,D,3,177,212,M,,1100204,EUR,984614400,D,3,3,True,6.0,4.0,5.0,0.0,1.0,2.0,4.0,,,,,,22.0,14.0,6.7,3.0,0.00811758,,0,,0.05,0.0,-0.12,,3.0,3.0,,,3.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,Georgios Liavas,georgios-liavas,G. Liavas,M,54,175,143,M,,946909,EUR,981849600,M,54,54,True,7.0,2.0,2.0,0.0,1.0,4.0,3.0,2.0,,,,,17.0,17.0,6.7,6.0,0.00028481,,0,,-0.08,-0.05,0.22,,,1.0,,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,
14131859,away,Rio Ave,Tamás Nikitscher,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,,1393242,EUR,941587200,M,44,44,True,6.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,,17.0,7.0,6.7,1.0,0.00044665,,0,,-0.01,0.03,-0.02,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,Eric da Silva Moreira,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,,1418646,EUR,1146614400,F,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Eric da Silva Moreira,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,Nelson Abbey,nelson-abbey,N. Abbey,D,6,187,247,M,,1064359,EUR,1062028800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Nelson Abbey,,,,,,,,,,,,,,,,,,
14131859,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
