match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,from,player_id,player_name
12450908,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
12450908,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,
12450908,,,,,86,,,5,,,substitution,,123356805.0,False,True,regular,,,
12450908,,,,,86,,,5,,,substitution,,123356804.0,False,True,regular,,,
12450908,,,,,85,,,6,,,substitution,,123356803.0,False,True,regular,,,
12450908,,,,,81,,,10,,,substitution,,123356753.0,False,True,regular,,,
12450908,,,,,80,,,11,,,substitution,,123356754.0,False,False,regular,,,
12450908,,,,,72,,,19,,,substitution,,123356633.0,True,True,injury,,,
12450908,,,,,64,,,27,,,substitution,,123356560.0,False,False,regular,,,
12450908,,,,,64,,,27,,,substitution,,123356559.0,False,False,regular,,,
12450908,,,,,46,,,45,,,substitution,,123356418.0,False,False,regular,,,
12450908,,,,,46,,,45,,,substitution,,123356397.0,False,False,regular,,,
12450908,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
12450908,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,
12450908,,2.0,0.0,,39,,,7,,,goal,,191724894.0,,True,penalty,penalty,794412.0,Vincent Sierro
12450908,,1.0,0.0,,32,,,14,,,goal,,191719949.0,,True,regular,,100621.0,Joshua King
