match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_challengeLost,stat_keyPass,captain,stat_bigChanceCreated,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
14035921,home,KRC Genk,Robin Mirisola,,,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,False,13.0,8.0,1.0,,0.0,2.0,2.0,6.0,11.0,5.0,,,58.0,23.0,6.7,10.0,0.00701906,,1,,-0.04,-0.17,-0.01,,1.0,,3.0,1.0,3.0,,,,,,,,,,,0.096,0.04,1.0,1.0,1.0,,,4.0,,,,,,,,0.148,,,
14035921,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,True,35.0,33.0,3.0,2.0,0.0,11.0,11.0,22.0,24.0,3.0,,,32.0,41.0,7.0,3.0,0.0207222,,2,,0.21,0.03,0.17,,1.0,,,,2.0,,,,1.0,1.0,,,2.0,1.0,,0.0688,-0.13,,,1.0,,,,,,,,,,,0.3214,,,
14035921,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,1.0,,,32.0,11.0,6.3,4.0,0.00516457,,1,,0.01,0.0,-0.01,,,,,3.0,1.0,,,,,,,,,,1.0,0.1236,-0.17,3.0,1.0,1.0,,1.0,4.0,,,,1.0,,1.0,,0.3489,,,
14035921,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,2.0,,,19.0,24.0,6.7,7.0,0.0821537,,0,,0.09,0.08,0.13,,6.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,
14035921,home,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,11.0,2.0,6.4,,0.0022293,,0,,-0.06,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,home,KRC Genk,Brent Stevens,Brent Stevens,,brent-stevens,B. Stevens,G,71,187,134,M,1138934,EUR,1060560000,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,home,KRC Genk,Lucca Brughmans,Lucca Kiaba Mounganga,,lucca-kiaba-mounganga,L. Brughmans,G,28,197,393,M,1529975,EUR,1214524800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,home,KRC Genk,Adrian Palacios,,,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,home,KRC Genk,Ayumu Yokoyama,,,yokoyama-ayumu,A. Yokoyama,M,30,170,384,M,1105106,EUR,1046736000,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Marcos Hernán Peano,,,marcos-hernan-peano,M. H. Peano,G,21,185,124,M,789394,EUR,908409600,G,21,21,False,34.0,11.0,33.0,10.0,0.0,3.0,4.0,8.0,30.0,10.0,3.0,4.0,90.0,44.0,7.0,23.0,0.00201025,0.5109,0,0.6007,0.13,-0.01,-0.22,0.36,,,2.0,1.0,2.0,,,,,4.0,,,,,,,,1.0,,,,,,,,,,True,,,,3.0,,
14035921,away,RAAL La Louvière,Jordi Liongola,,,jordi-liongola,J. Liongola,D,11,182,155,M,1009413,EUR,958521600,D,11,11,False,14.0,7.0,2.0,,0.0,3.0,5.0,4.0,9.0,3.0,,,90.0,53.0,7.8,18.0,0.0543552,,3,,0.13,0.09,0.2,,2.0,1.0,2.0,9.0,5.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,,,1.0,0.8335,0.29,3.0,,1.0,1.0,,2.0,2.0,,2.0,1.0,,,1.0,0.9849,,1.0,
14035921,away,RAAL La Louvière,Wagane Faye,,,wagane-faye,W. Faye,D,4,180,71,M,957913,EUR,753753600,D,4,4,False,14.0,9.0,5.0,1.0,0.0,5.0,6.0,4.0,8.0,1.0,,,90.0,26.0,6.2,6.0,0.00362531,,1,,0.08,-0.04,-0.16,,,,3.0,3.0,4.0,,,,1.0,6.0,,1.0,1.0,1.0,,0.3171,-0.24,,1.0,,,,,3.0,,,,,,,,,,1.0
14035921,away,RAAL La Louvière,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189,112,M,1167514,EUR,1040601600,D,99,99,False,17.0,14.0,5.0,3.0,0.0,5.0,6.0,9.0,11.0,2.0,,,90.0,43.0,7.6,5.0,0.00607337,,0,,0.17,0.06,0.41,,,,3.0,2.0,3.0,,,,,17.0,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,
14035921,away,RAAL La Louvière,Djibril Lamego,Djibril Lamego,,djibril-lamego,D. Lamego,D,25,183,48,M,1170564,EUR,1046131200,D,25,25,False,12.0,7.0,3.0,1.0,0.0,4.0,6.0,3.0,6.0,2.0,,,90.0,32.0,6.9,8.0,0.00225827,,0,,0.05,0.02,0.15,,,,,,3.0,,1.0,1.0,,5.0,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
14035921,away,RAAL La Louvière,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,2.0,,,71.0,23.0,6.9,4.0,0.0273434,,1,,-0.03,0.06,-0.21,,,,,5.0,8.0,,1.0,,,1.0,,,5.0,2.0,3.0,0.0562,-0.27,,,,1.0,,2.0,1.0,,3.0,1.0,,,,,,,
14035921,away,RAAL La Louvière,Owen Maes,Owen Maes,,owen-maes,O. Maes,M,98,173,28,M,1165701,EUR,906595200,M,98,98,False,10.0,6.0,3.0,,0.0,1.0,1.0,5.0,9.0,6.0,,,88.0,37.0,6.8,14.0,0.260284,,0,,0.39,0.1,-0.15,,8.0,4.0,,10.0,8.0,,6.0,2.0,,,,,3.0,1.0,3.0,,,1.0,,,,,2.0,3.0,,2.0,4.0,,1.0,,,,,
14035921,away,RAAL La Louvière,Samuel Gueulette,Samuel Gueulette,,samuel-gueulette,S. Gueulette,M,8,180,99,M,1137885,EUR,958694400,M,8,8,False,9.0,4.0,1.0,,0.0,2.0,3.0,2.0,6.0,2.0,,,90.0,21.0,6.4,8.0,0.00119836,,1,,-0.11,0.01,-0.01,,,,2.0,5.0,5.0,,,,1.0,1.0,,,2.0,1.0,1.0,0.0555,-0.24,5.0,,,,,3.0,,,,1.0,,,,,,,
14035921,away,RAAL La Louvière,Joël Ito,Joël Ito,,joel-ito,J. Ito,M,23,166,37,M,1593830,EUR,890956800,M,23,23,False,17.0,12.0,1.0,,0.0,4.0,5.0,8.0,12.0,6.0,,,88.0,35.0,6.4,9.0,0.0418105,,0,,0.14,0.07,-0.01,,,,,7.0,2.0,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,3.0,1.0,,,,,,,
14035921,away,RAAL La Louvière,Jerry Afriyie,,,jerry-afriyie,J. Afriyie,F,22,180,1734,M,1836721,EUR,1165708800,F,22,22,False,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,5.0,,,71.0,23.0,6.2,11.0,0.00798038,,3,,-0.15,0.32,-0.02,,,,,6.0,2.0,1.0,4.0,1.0,1.0,,,,1.0,,,0.1942,-0.52,1.0,,1.0,1.0,,2.0,1.0,,,,,,,0.0578,,,
14035921,away,RAAL La Louvière,Oucasse Mendy,Oucasse Mendy,,oucasse-mendy,O. Mendy,F,29,176,63,M,1101178,EUR,991353600,F,29,29,False,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,,,65.0,18.0,6.4,4.0,0.0190584,,0,,0.11,-0.1,-0.03,,,,2.0,7.0,4.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,2.0,,1.0,1.0,,,,,,,
14035921,away,RAAL La Louvière,Mohamed Guindo,,,mohamed-guindo,M. Guindo,F,19,182,156,M,1401875,EUR,1059696000,F,9,9,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,,25.0,12.0,6.1,9.0,1.449e-05,,1,,-0.17,0.06,0.0,,,,1.0,5.0,2.0,1.0,2.0,,1.0,,,,,,1.0,0.1205,-0.37,1.0,,,,,4.0,1.0,,,,,,,,,,
14035921,away,RAAL La Louvière,Darío Benavides,,,dario-benavides,D. Benavides,D,19,178,46,M,1142092,EUR,1042329600,D,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,19.0,8.0,7.0,,0.00010166,,0,,0.01,0.01,0.28,,,,,,2.0,,,,,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Pape Moussa Fall,,,pape-moussa-fall,P. M. Fall,F,7,203,370,M,1890424,EUR,1088899200,F,7,7,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,,,19.0,6.0,6.6,,0.00806716,,0,,0.07,0.02,0.27,,,,,2.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Maxence Maisonneuve,,,maxence-maisonneuve,M. Maisonneuve,D,13,191,38,M,1396487,EUR,918691200,D,13,13,True,,,,,0.0,,,,,,,,10.0,2.0,6.6,,,,0,,,,0.15,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14035921,away,RAAL La Louvière,Maxime Pau,,,maxime-pau,M. Pau,M,28,170,45,M,859032,EUR,954460800,M,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,10.0,2.0,6.6,,0.00045668,,0,,0.03,0.0,0.13,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
14035921,away,RAAL La Louvière,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Nolan Gillot,,,gillot-nolan,N. Gillot,D,3,176,16,M,2425212,EUR,1036022400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Lucas Bretelle,,,lucas-bretelle,L. Bretelle,M,29,165,49,M,1389913,EUR,1019001600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035921,away,RAAL La Louvière,Sekou Sidibe,,,sekou-sidibe,S. Sidibe,M,51,172,71,M,909961,EUR,989020800,F,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
