match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_dispossessed,stat_wonTackle,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_wasFouled,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_errorLeadToAShot
12764012,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189.0,1779,M,38440,EUR,647395200,G,1,1,False,True,32.0,28.0,6.0,2.0,0.0,28.0,30.0,2.0,5.0,1.0,90.0,33.0,6.7,4.0,8.507e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186.0,1612,M,921789,EUR,868579200,D,13,13,False,,49.0,41.0,1.0,1.0,0.0,6.0,7.0,45.0,5.0,,74.0,68.0,7.5,14.0,0.11687,1,35.0,3.0,1.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0633,0.4758,,,,,,,,,,,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184.0,1084,M,964191,EUR,931046400,D,35,35,False,,71.0,65.0,7.0,4.0,0.0,34.0,35.0,37.0,8.0,,80.0,82.0,6.7,8.0,0.0698605,1,32.0,1.0,4.0,1.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,0.0705,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190.0,1834,M,581302,EUR,837561600,D,4,4,False,,93.0,87.0,6.0,3.0,0.0,56.0,57.0,36.0,6.0,,90.0,109.0,7.3,10.0,0.0337056,0,31.0,,2.0,2.0,3.0,4.0,,,,2.0,1.0,1.0,,,,,,,6.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186.0,2200,M,965778,EUR,959212800,D,3,3,False,,77.0,68.0,1.0,1.0,0.0,39.0,41.0,36.0,4.0,,90.0,102.0,7.1,15.0,0.0427742,2,29.0,,2.0,1.0,8.0,1.0,,,1.0,,2.0,1.0,,0.0308,0.1281,,1.0,,4.0,3.0,4.0,,1.0,1.0,,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187.0,2771,M,1142211,EUR,1088294400,M,16,16,False,,100.0,91.0,4.0,2.0,0.0,40.0,41.0,59.0,6.0,,90.0,111.0,7.6,9.0,0.0974297,1,51.0,,,1.0,2.0,4.0,,,,3.0,,,,0.0272,,,2.0,1.0,2.0,1.0,,3.0,,2.0,Hugo Larsson,,,,,,,,,,,
12764012,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185.0,4737,M,591706,EUR,800064000,M,15,15,False,,100.0,94.0,8.0,6.0,0.0,43.0,45.0,55.0,1.0,,90.0,109.0,7.3,7.0,0.169022,0,51.0,,2.0,,5.0,1.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,2.0,,,ellyes_skhiri,1.0,,,,,,,,
12764012,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176.0,5880,M,66518,EUR,707529600,M,27,27,False,,58.0,50.0,1.0,1.0,0.0,15.0,15.0,49.0,6.0,,74.0,71.0,7.2,15.0,0.181832,0,37.0,6.0,,,2.0,1.0,,,,1.0,2.0,,1.0,,,2.0,1.0,,,,1.0,1.0,,2.0,,,MarioGotze,,,,,,,,,
12764012,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186.0,10661,M,1440948,EUR,1131667200,M,20,20,False,,55.0,44.0,2.0,1.0,0.0,12.0,12.0,46.0,5.0,,85.0,72.0,7.8,17.0,0.0749633,2,32.0,3.0,2.0,,7.0,5.0,3.0,2.0,1.0,1.0,,2.0,,0.0769,0.4221,,1.0,,,1.0,2.0,,1.0,1.0,Can Uzun,,can.uzun10,,1.0,2.0,,,,,,
12764012,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180.0,2080,M,997012,EUR,1010620800,M,36,36,False,,30.0,23.0,1.0,,0.0,6.0,8.0,22.0,3.0,,90.0,45.0,6.9,12.0,0.032377,2,17.0,,2.0,1.0,3.0,1.0,,,1.0,,4.0,,,0.1195,0.0349,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
