match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_dispossessed,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_penaltyWon,stat_goals,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_outfielderBlock,stat_penaltyMiss
11453234,home,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188,830,M,925920,EUR,843177600,G,36,36,False,29.0,25.0,7.0,3.0,0.0,23.0,25.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,34.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453234,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,12,12,False,51.0,39.0,7.0,2.0,0.0,24.0,25.0,15.0,27.0,8.0,2.0,,,,,,,90.0,68.0,6.6,17.0,1,1.0,2.0,5.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11453234,home,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,881831,EUR,853286400,D,5,5,False,63.0,54.0,12.0,7.0,0.0,42.0,45.0,12.0,18.0,9.0,,,,,,,,90.0,73.0,6.9,9.0,2,,1.0,4.0,4.0,2.0,,,1.0,,3.0,2.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,
11453234,home,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,328829,EUR,694483200,D,4,4,False,51.0,42.0,8.0,4.0,1.0,32.0,36.0,10.0,15.0,12.0,1.0,,,,,,,70.0,59.0,7.5,11.0,0,,2.0,1.0,5.0,,,,,1.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11453234,home,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176,146,M,540426,EUR,790473600,D,24,24,False,47.0,39.0,3.0,1.0,0.0,22.0,24.0,18.0,27.0,5.0,1.0,,,,,,,90.0,68.0,6.8,12.0,0,4.0,,2.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11453234,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,False,55.0,51.0,6.0,4.0,0.0,31.0,32.0,20.0,24.0,8.0,,,,,,,,64.0,64.0,7.6,6.0,0,1.0,,2.0,3.0,,,,,3.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
11453234,home,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175,169227,M,217704,EUR,702864000,M,10,10,False,11.0,7.0,,,0.0,2.0,3.0,5.0,9.0,2.0,4.0,,,,,,,45.0,24.0,6.9,11.0,1,1.0,1.0,3.0,4.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,SadioMané,1.0,,,,,,,,
11453234,home,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,False,40.0,37.0,1.0,,0.0,23.0,24.0,14.0,16.0,3.0,2.0,,,,,,,64.0,46.0,6.5,6.0,0,,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11453234,home,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,14,181,886,M,832312,EUR,855273600,M,14,14,False,52.0,42.0,4.0,3.0,0.0,16.0,16.0,26.0,36.0,7.0,3.0,,,,,,,90.0,68.0,7.3,16.0,0,,2.0,4.0,7.0,1.0,3.0,1.0,,,3.0,3.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,
11453234,home,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,M,29,29,False,54.0,46.0,4.0,1.0,0.0,19.0,20.0,30.0,40.0,2.0,1.0,,,,,,,90.0,70.0,7.3,14.0,1,6.0,,4.0,3.0,2.0,3.0,2.0,1.0,,,,1.0,,,,,,3.0,3.0,1.0,,,,2.0,,1.0,,,,,,
11453234,home,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,14.0,9.0,,,0.0,3.0,5.0,6.0,9.0,,,,,,,,,74.0,26.0,8.5,7.0,6,,1.0,3.0,4.0,,1.0,,3.0,,,,3.0,,2.0,2.0,,,,,,,,CR7,3.0,,2.0,True,1.0,1.0,,,
11453234,home,Al-Nassr,Otávio,otavio,Otávio,M,25,171,6951,M,244801,EUR,792288000,M,25,25,True,39.0,32.0,5.0,3.0,0.0,19.0,19.0,13.0,20.0,7.0,,,,,,,,45.0,47.0,6.8,9.0,1,,,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,otavio,,,,,,1.0,,,
11453234,home,Al-Nassr,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,1067777,EUR,1076457600,M,46,46,True,8.0,8.0,,,1.0,2.0,2.0,7.0,8.0,1.0,1.0,,,,,,,26.0,12.0,6.9,2.0,0,2.0,,3.0,,1.0,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
11453234,home,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181,13081,M,108800,EUR,721872000,M,77,77,True,43.0,41.0,4.0,3.0,1.0,23.0,23.0,19.0,21.0,1.0,,,,,,,,26.0,45.0,7.2,2.0,1,1.0,,1.0,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,marcelo_brozovic,,,,,,,,,
11453234,home,Al-Nassr,Awad Aman,awad-aman,A. Aman,D,70,170,549,M,1653551,EUR,1105833600,D,49,49,True,20.0,19.0,1.0,,0.0,16.0,17.0,3.0,3.0,3.0,,,,,,,,20.0,22.0,5.1,1.0,0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,Awad Aman,,,,,,,,,1.0,,
11453234,home,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180,439,M,1474690,EUR,1060041600,F,30,30,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,16.0,9.0,7.4,2.0,1,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,
