match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_crossNotClaimed,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated
14064516,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,False,27.0,23.0,1.0,1.0,0.0,6.0,6.0,17.0,21.0,,,6.0,,,,90.0,50.0,6.5,18.0,0.0567693,,4,,0.09,0.34,-0.07,,,3.0,3.0,11.0,5.0,1.0,1.0,3.0,,,1.0,,,0.7047,0.0379,1.0,-0.35,2.0,3.0,,1.0,2.0,2.0,2.0,,,2.0,1.0,,,,
14064516,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,True,8.0,6.0,2.0,,0.0,4.0,5.0,2.0,3.0,1.0,3.0,,,,,25.0,18.0,6.6,3.0,0.00152654,,0,,0.07,0.01,-0.07,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
14064516,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,True,7.0,7.0,,,1.0,5.0,5.0,2.0,2.0,,1.0,2.0,,,,25.0,14.0,6.6,2.0,0.0748021,,0,,0.11,-0.02,-0.05,,Yanis Zouaoui,4.0,,5.0,,,,,,,,,,,,2.0,,1.0,,,,,,3.0,1.0,,,,,,,
14064516,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,,,,,18.0,10.0,6.3,6.0,3.1e-07,,0,,-0.01,0.02,-0.08,,,2.0,,5.0,1.0,1.0,1.0,3.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,
14064516,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,14,14,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,,2.0,,,,18.0,9.0,6.9,1.0,0.0512726,,0,,0.25,-0.02,0.14,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2.0,,,,,,14.0,3.0,6.7,,7.1e-07,,0,,0.0,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,home,Le Havre,Lionel M'Pasi,lionel-mpasi,L. M'Pasi,G,77,182,5824,M,599192,EUR,775699200,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpasil16,,,
14064516,home,Le Havre,Younes Namli,younes-namli,Y. Namli,M,9,180,233,M,235538,EUR,772070400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,home,Le Havre,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,home,Le Havre,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170,315,M,910076,EUR,979776000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,32.0,26.0,14.0,8.0,0.0,22.0,24.0,4.0,8.0,,,10.0,,2.0,,90.0,40.0,7.1,6.0,0.00106751,0.283,0,-0.3273,0.08,-0.01,0.18,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,77,77,False,43.0,38.0,13.0,8.0,0.0,28.0,28.0,10.0,15.0,1.0,,5.0,,,,90.0,65.0,7.3,13.0,0.0723053,,0,,0.34,0.13,-0.1,,,,,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,5.0,1.0,,,1.0,,,,
14064516,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,69.0,57.0,15.0,9.0,0.0,40.0,44.0,17.0,25.0,9.0,1.0,4.0,,,,90.0,92.0,8.2,13.0,0.0216384,,0,,0.3,0.06,0.88,,,,3.0,2.0,6.0,1.0,1.0,,,True,,,6.0,,,,,,1.0,,,1.0,,,,,,3.0,,,,
14064516,away,Stade Brestois,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1100,M,1001858,EUR,1066089600,D,44,44,False,73.0,64.0,12.0,7.0,0.0,50.0,52.0,14.0,21.0,11.0,1.0,8.0,,,,90.0,96.0,7.6,10.0,0.0208693,,0,,0.22,0.13,0.28,,,3.0,3.0,4.0,9.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,
14064516,away,Stade Brestois,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183,703,M,1135887,EUR,1034553600,D,27,27,False,36.0,30.0,6.0,4.0,0.0,17.0,18.0,13.0,18.0,3.0,,1.0,,,,74.0,53.0,6.4,10.0,0.00821789,,0,,-0.05,0.03,-0.15,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,
14064516,away,Stade Brestois,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,45.0,35.0,7.0,3.0,0.0,16.0,17.0,19.0,28.0,1.0,1.0,7.0,,,,90.0,49.0,6.6,10.0,0.00818073,,0,,-0.03,0.14,-0.03,,,,2.0,2.0,3.0,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,
14064516,away,Stade Brestois,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,452,M,787889,EUR,862272000,M,24,24,False,44.0,40.0,2.0,2.0,0.0,27.0,30.0,13.0,14.0,3.0,2.0,5.0,,,,74.0,60.0,6.7,6.0,0.00397681,,2,,-0.05,0.08,0.18,,,1.0,1.0,5.0,4.0,2.0,1.0,,,,2.0,,,0.037,0.2084,,0.01,,1.0,1.0,,2.0,2.0,,,,,,,,,
14064516,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,47.0,42.0,5.0,3.0,0.0,23.0,25.0,19.0,22.0,1.0,2.0,5.0,,,,90.0,59.0,6.9,10.0,0.0100671,,1,,0.06,-0.14,0.17,,,,,,3.0,2.0,2.0,4.0,,,,,,0.0241,,,-0.02,,1.0,1.0,,,,,,,1.0,,,,,
14064516,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,32.0,23.0,2.0,1.0,0.0,10.0,10.0,13.0,22.0,,,4.0,,,,90.0,53.0,6.3,20.0,0.329268,,0,,0.14,0.11,-0.11,,,1.0,1.0,10.0,3.0,1.0,1.0,,,,,,,,,4.0,,2.0,4.0,1.0,,1.0,3.0,6.0,2.0,1.0,,,,,,
14064516,away,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,29.0,21.0,3.0,2.0,0.0,10.0,11.0,11.0,18.0,,2.0,1.0,,,,90.0,38.0,6.9,8.0,0.0132473,,2,,-0.35,0.01,0.13,,,4.0,7.0,4.0,10.0,,,,,,,,,0.084,,,-0.4,,2.0,2.0,2.0,,,,,,,1.0,,1.0,,
14064516,away,Stade Brestois,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2068,M,904994,EUR,974764800,F,7,7,False,11.0,8.0,,,0.0,4.0,5.0,4.0,6.0,,,2.0,,,,57.0,18.0,6.4,7.0,0.00192096,,0,,-0.21,0.15,0.14,,,2.0,1.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,
14064516,away,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,17,17,True,10.0,8.0,1.0,,0.0,2.0,2.0,6.0,8.0,1.0,,1.0,,,,33.0,18.0,6.5,4.0,0.0062329,,3,,-0.17,0.04,0.18,,,,2.0,2.0,3.0,1.0,,,,,,,,0.407,,,-0.54,,,,,1.0,1.0,1.0,,,3.0,,,,1.0,
14064516,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,True,20.0,16.0,2.0,2.0,0.0,3.0,3.0,13.0,17.0,,1.0,3.0,,,,16.0,35.0,7.3,8.0,0.12542,,0,,0.25,0.04,0.14,,,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,1.0,,,3.0,3.0,,,,3.0,1.0,,,,,,,1.0
14064516,away,Stade Brestois,Pathé Mboup,pathe-mboup,P. Mboup,M,99,175,1976,M,1410231,EUR,1066521600,F,99,99,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,,,,,,,16.0,14.0,6.5,7.0,0.00516217,,0,,-0.06,0.01,0.0,,Pathé Mboup,,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,
14064516,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Justin Bourgault,justin-bourgault,J. Bourgault,D,3,185,97,M,1891025,EUR,1126656000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Michel Diaz,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Michel Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064516,away,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hamdiou,,,,,,,,Makalou,,,,,,,,,,,,,,,,,,,,,,,
