match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
10408390,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Unai,García,,,,,,,,,,
10408390,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,home,Osasuna,Diego Moreno,moreno-diego,D. Moreno,D,,177,31,M,1086347,EUR,993081600,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,False,30.0,27.0,16.0,13.0,15.0,15.0,12.0,15.0,8.0,1.0,1.0,90.0,41.0,8.1,3.0,0.0,0.0,0.00199325,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,3.0,5.0,1.5511
10408390,away,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,D,2,2,False,21.0,11.0,7.0,2.0,9.0,13.0,2.0,9.0,1.0,,,90.0,45.0,6.8,15.0,0.0,0.0,0.00064008,0,1.0,,1.0,2.0,4.0,4.0,1.0,,2.0,,,2.0,,,,7.0,3.0,True,,,1.0,,,,,,,,,,,,
10408390,away,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,23.0,17.0,2.0,,14.0,15.0,3.0,8.0,3.0,,,90.0,37.0,7.2,6.0,0.0,0.0,0.00163318,0,,,1.0,3.0,2.0,5.0,1.0,,2.0,2.0,1.0,,,,,9.0,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,51.0,39.0,12.0,6.0,31.0,37.0,8.0,14.0,10.0,,,90.0,61.0,7.4,12.0,0.0,0.0,0.00164196,0,,,1.0,3.0,1.0,3.0,,2.0,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,35.0,21.0,5.0,,12.0,20.0,10.0,17.0,7.0,,,90.0,76.0,7.2,24.0,0.0,0.0,0.0375459,0,2.0,1.0,,1.0,7.0,11.0,,,2.0,1.0,1.0,4.0,2.0,1.0,,4.0,2.0,,9.0,5.0,2.0,,,,,,,,,,,,
10408390,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,20.0,14.0,2.0,,8.0,11.0,6.0,9.0,5.0,,,78.0,33.0,6.1,12.0,0.0,0.0,0.00679581,0,,,,,10.0,5.0,8.0,,,2.0,2.0,1.0,,,,,1.0,,3.0,2.0,5.0,,,,,,,,,,,,
10408390,away,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,24,24,False,15.0,12.0,1.0,,8.0,8.0,4.0,7.0,5.0,,,78.0,27.0,6.4,5.0,0.8216,0.0,0.00365249,2,,,,,4.0,3.0,3.0,,,3.0,2.0,,,,2.0,,1.0,,,,2.0,,,1.0,,,,,,,,,
10408390,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,30.0,22.0,1.0,1.0,11.0,15.0,11.0,17.0,6.0,,,90.0,44.0,6.7,11.0,0.0,0.0,0.012188,0,2.0,,3.0,,5.0,,2.0,,6.0,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,
10408390,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,False,15.0,12.0,,,7.0,8.0,5.0,7.0,3.0,,,57.0,24.0,6.3,7.0,0.0464,0.0,0.00316663,1,,,2.0,1.0,5.0,2.0,,,1.0,,,1.0,,,,1.0,2.0,,1.0,,2.0,,,,,1.0,,,,,,,
10408390,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,15.0,8.0,,,2.0,4.0,6.0,11.0,1.0,,,57.0,24.0,6.3,11.0,0.0647,0.0,0.00353161,1,,,4.0,,10.0,1.0,3.0,,,1.0,,,,2.0,1.0,,1.0,,,,2.0,,,,,,1.0,,,,,,
10408390,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,27.0,18.0,1.0,,9.0,12.0,9.0,16.0,,,,89.0,44.0,6.9,16.0,0.1366,0.0,0.0261413,2,1.0,,3.0,2.0,5.0,4.0,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,,,,4.0,,,,,,,i.aspas10,,,,,
10408390,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,16.0,11.0,1.0,1.0,5.0,5.0,6.0,13.0,3.0,,,33.0,28.0,7.1,9.0,0.0,0.0,0.390302,0,2.0,,,1.0,2.0,6.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,1.0,,3.0,2.0,1.0,,,,,,,,1.0,,,,
10408390,away,Celta Vigo,Haris Seferović,haris-seferovic,H. Seferović,F,9,189,1003,M,50899,EUR,698716800,F,22,22,True,8.0,4.0,,,3.0,5.0,1.0,5.0,1.0,,,33.0,18.0,6.7,7.0,0.0,0.0,0.00053823,0,2.0,,,,1.0,4.0,,,1.0,2.0,1.0,,,,,,,,3.0,2.0,,,,,,,1.0,,,,,,
10408390,away,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,5,5,True,9.0,6.0,1.0,,4.0,5.0,2.0,4.0,1.0,,,12.0,11.0,6.2,5.0,0.0,0.0,0.00182835,0,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
10408390,away,Celta Vigo,Augusto Solari,augusto-solari,A. Solari,M,23,176,135,M,291279,EUR,694396800,M,21,21,True,7.0,2.0,,,2.0,6.0,,1.0,3.0,,,12.0,8.0,6.3,5.0,0.0,0.0,8.461e-05,0,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Diego Alves,diego-alves,D. Alves,G,,187,633,,27828,EUR,488419200,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Javi Domínguez,javi-dominguez,J. Domínguez,D,5,195,27,M,1084772,EUR,985564800,D,39,39,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408390,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,
10408390,away,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1137,M,138890,EUR,775699200,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
