match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_onTargetScoringAttempt,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_clearanceOffLine
10385420,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,4.0,2.0,,,1.0,2.0,2.0,3.0,2.0,,,,,66.0,13.0,6.2,7.0,0.0,0.0,0.00175602,0,,,1.0,,,3.0,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,
10385420,home,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,21.0,18.0,1.0,1.0,6.0,6.0,16.0,,1.0,,,,,45.0,32.0,6.2,10.0,0.0,0.0,0.0123996,0,,,12.0,1.0,,8.0,2.0,1.0,,,,2.0,,2.0,2.0,,,,,,,,,,1.0,2.0,3.0,,,,,,
10385420,home,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,True,2.0,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,,24.0,9.0,8.0,3.0,0.5409,0.4144,0.151199,1,,,1.0,1.0,,,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,
10385420,home,Aston Villa,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,,138546,EUR,766886400,D,17,17,True,14.0,11.0,2.0,,4.0,4.0,14.0,,3.0,,,,,23.0,23.0,7.0,7.0,0.0837,0.3704,0.00787121,2,,,7.0,4.0,,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
10385420,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,12.0,11.0,2.0,1.0,3.0,3.0,9.0,,,,,,,23.0,13.0,6.9,1.0,0.0,0.0,0.0267564,0,,,8.0,,,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,1.0,,,,,,,,
10385420,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,home,Aston Villa,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,home,Aston Villa,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,home,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176,315,M,,1167065,EUR,1137628800,M,72,72,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,28.0,20.0,11.0,3.0,19.0,22.0,6.0,,8.0,1.0,2.0,,,90.0,39.0,6.6,9.0,0.0,0.0,0.0001175,0,0.0527,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,
10385420,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,False,31.0,25.0,4.0,2.0,16.0,18.0,15.0,3.0,3.0,,,,,90.0,53.0,6.6,13.0,0.0,0.0,0.11675,0,,,10.0,2.0,1.0,6.0,5.0,,,,,1.0,,3.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,
10385420,away,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,4,4,False,51.0,48.0,9.0,6.0,38.0,38.0,13.0,5.0,2.0,,,,,90.0,61.0,7.1,4.0,0.0,0.0,0.00972872,0,,,10.0,,,,3.0,,,,,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,
10385420,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,55.0,46.0,11.0,4.0,38.0,41.0,14.0,11.0,3.0,,,,,90.0,74.0,7.5,9.0,0.0395,0.0,0.00254629,1,,,8.0,,,4.0,4.0,,,,,2.0,,3.0,,,1.0,,,,,1.0,1.0,2.0,3.0,1.0,,,,,,,1.0
10385420,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,64,64,False,34.0,28.0,,,17.0,21.0,16.0,3.0,4.0,,,,,79.0,56.0,7.1,13.0,0.0,0.0,0.00609621,0,,,11.0,3.0,,1.0,5.0,1.0,,,,,,5.0,1.0,,,,2.0,,,,,,2.0,,,,,,,,
10385420,away,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,rubenneves,280955,EUR,858211200,M,8,8,False,56.0,42.0,7.0,3.0,27.0,36.0,21.0,5.0,9.0,,,,,90.0,68.0,7.0,15.0,0.0,0.0,0.0155851,0,,True,15.0,1.0,,2.0,4.0,,,,,,,3.0,,,1.0,,1.0,2.0,,1.0,,,3.0,1.0,,,,,,,
10385420,away,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,32.0,29.0,9.0,7.0,18.0,19.0,15.0,,8.0,,,,,90.0,46.0,6.9,8.0,0.4973,0.2308,0.18179,3,,,12.0,2.0,1.0,5.0,5.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,2.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,,,,
10385420,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,M,11,11,False,11.0,11.0,1.0,1.0,3.0,3.0,9.0,1.0,3.0,,,,,59.0,25.0,6.4,4.0,0.0,0.0,0.00372196,0,,,8.0,1.0,,6.0,4.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,2.0,,,,,,
10385420,away,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,,6562,EUR,526521600,M,28,28,False,24.0,20.0,2.0,2.0,7.0,8.0,20.0,,4.0,,,,,59.0,33.0,7.1,10.0,0.0,0.0,0.03861,0,,,14.0,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,
10385420,away,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,,308764,EUR,814233600,M,10,10,False,15.0,12.0,3.0,2.0,6.0,6.0,15.0,,3.0,,,,,45.0,26.0,7.7,7.0,0.0389,0.3263,0.0202575,1,,,8.0,6.0,2.0,1.0,4.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,,2.0,1.0,,,,,1.0,,
10385420,away,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,diego.costa,21212,EUR,592185600,F,29,29,False,12.0,11.0,,,8.0,8.0,6.0,1.0,4.0,,,,,66.0,20.0,6.6,4.0,0.175,0.0,0.0169617,2,,,3.0,2.0,,3.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,3.0,,1.0,,1.0,,,
10385420,away,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,F,37,37,True,7.0,6.0,,,3.0,3.0,5.0,,1.0,,,,,45.0,12.0,6.7,4.0,0.0589,0.0,0.00989589,1,,,3.0,1.0,,,4.0,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,1.0,,2.0,,,
10385420,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,D,3,3,True,10.0,8.0,1.0,,2.0,3.0,7.0,2.0,,,,,,31.0,24.0,6.7,4.0,0.0572,0.0418,0.0195218,1,,,6.0,,,4.0,5.0,2.0,,,,1.0,2.0,3.0,1.0,,,,2.0,,1.0,2.0,,,2.0,,1.0,,,,,,
10385420,away,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,,988882,EUR,1031961600,M,59,59,True,10.0,9.0,2.0,2.0,1.0,1.0,10.0,1.0,,,,,,31.0,16.0,6.6,3.0,0.0,0.0,0.0104795,0,,,8.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385420,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,12,12,True,4.0,3.0,,,2.0,2.0,2.0,2.0,1.0,,,,,24.0,19.0,6.8,5.0,0.1401,0.0,0.00040271,1,,,1.0,,,4.0,4.0,1.0,1.0,,,2.0,,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,
10385420,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,True,3.0,3.0,1.0,1.0,3.0,3.0,,1.0,2.0,,,,,11.0,6.0,7.0,,0.0,0.0,5.11e-06,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
10385420,away,Wolverhampton,Matija Šarkić,matija-sarkic,M. Šarkić,G,,192,167,M,,862812,EUR,869616000,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,away,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,,235648,EUR,762652800,D,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385420,away,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
