match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,captain,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_goals
12114515,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,9.0,6.0,2.0,,5.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,,33.0,29.0,6.4,6.0,0.00096942,1,,,,,1.0,4.0,5.0,2.0,1.0,,1.0,,,1.0,1.0,0.1671,,,,,,1.0,2.0,,,,,,,,,,
12114515,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,True,10.0,9.0,1.0,1.0,4.0,4.0,5.0,6.0,4.0,,2.0,2.0,,,,,33.0,18.0,7.3,3.0,0.0349215,1,,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,0.0378,,1.0,,,,,1.0,1.0,,0.3136,,,,,,,1.0
12114515,away,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,21.0,7.0,6.5,2.0,0.00015961,0,,,,,1.0,2.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,990232,EUR,994809600,F,22,22,True,2.0,,,,,,,2.0,,,,,,,,,9.0,3.0,6.5,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,selim_amallah,,,,,,,,,,,,,
12114515,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114515,away,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
