match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_goals,player_sofascoreId,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437714,home,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,16.0,12.0,7.0,3.0,0.0,10.0,10.0,2.0,6.0,1.0,3.0,13.0,1.0,2.0,1.0,1.0,90.0,33.0,6.7,5.0,0.00014063,0,-0.4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437714,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,61.0,50.0,4.0,1.0,0.0,22.0,28.0,28.0,33.0,1.0,4.0,2.0,1.0,,,,89.0,69.0,6.6,12.0,0.0271977,0,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12437714,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,62.0,59.0,7.0,5.0,0.0,43.0,43.0,16.0,19.0,3.0,5.0,1.0,1.0,2.0,,,90.0,72.0,7.1,4.0,0.00404723,0,,2.0,2.0,,,,4.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
12437714,home,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,D,16,16,False,52.0,51.0,3.0,2.0,0.0,34.0,34.0,17.0,18.0,2.0,4.0,7.0,,1.0,,,75.0,61.0,6.9,3.0,0.00716171,1,,1.0,3.0,,1.0,,,3.0,1.0,1.0,,,,,1.0,1.0,0.0371,0.0379,,,,,,,,,,,,,,
12437714,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,43.0,34.0,5.0,3.0,0.0,11.0,15.0,23.0,31.0,1.0,4.0,3.0,,1.0,,,90.0,69.0,6.7,16.0,0.142672,0,,,4.0,2.0,1.0,,,,2.0,2.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,
12437714,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,33,33,False,50.0,42.0,7.0,2.0,0.0,21.0,24.0,23.0,29.0,,2.0,6.0,,,,,69.0,57.0,6.7,9.0,0.122935,0,,1.0,4.0,1.0,,,,,2.0,2.0,2.0,,Hugo Sotelo,,,,,,3.0,2.0,1.0,2.0,,,,,,,,,,
12437714,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,44.0,39.0,3.0,2.0,0.0,17.0,18.0,22.0,26.0,1.0,3.0,6.0,1.0,,,,90.0,54.0,6.4,11.0,0.0164167,0,,,6.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,
12437714,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,30,30,False,45.0,43.0,1.0,,0.0,20.0,20.0,24.0,26.0,,5.0,3.0,1.0,1.0,,,90.0,77.0,7.8,11.0,0.170681,2,,,8.0,1.0,8.0,4.0,,1.0,,,2.0,,Hugo Álvarez,,1.0,2.0,0.2487,0.3062,1.0,1.0,,3.0,1.0,1.0,,,,,,,,
12437714,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,41.0,28.0,6.0,4.0,1.0,6.0,8.0,22.0,34.0,,5.0,5.0,1.0,3.0,,,90.0,54.0,8.1,16.0,0.259864,3,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,0.1231,0.0889,1.0,,,3.0,1.0,,i.aspas10,True,1.0,1.0,,,,
12437714,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,,1.0,2.0,2.0,1.0,,,69.0,21.0,7.1,7.0,0.0077848,3,,,4.0,,1.0,,,,,,3.0,,,,,1.0,0.5988,0.9098,,,,,,1.0,,,,2.0,,,,
