match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_clearanceOffLine,stat_lastManTackle,stat_totalContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_goals,stat_hitWoodwork
14083145,home,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,13,13,False,36.0,23.0,24.0,11.0,0.0,17.0,20.0,6.0,16.0,1.0,1.0,2.0,15.0,3.0,1.0,2.0,2.0,90.0,49.0,6.4,13.0,0.00154502,84.262544343896,12.0,32.55,14.175,0.0005,0,-0.2383,0.03,0.02,-0.11,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083145,home,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,26.0,18.0,5.0,2.0,0.0,14.0,17.0,4.0,9.0,,7.0,5.0,1.0,,,,,73.0,55.0,6.7,10.0,0.0717649,43.902169182682,6.0,18.585,16.695,,0,,0.06,0.01,-0.29,,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083145,home,Levante UD,Unai Elgezabal,unai-elguezabal,U. Elguezabal,D,5,185,200,M,813574,EUR,735696000,D,5,5,False,33.0,29.0,5.0,3.0,0.0,22.0,24.0,7.0,9.0,3.0,3.0,3.0,1.0,,,,,45.0,39.0,6.4,5.0,0.00225599,80.172348271144,13.0,32.34,7.875,,1,,0.09,0.03,-0.28,,,,2.0,,,,,,,,,True,1.0,1.0,1.0,1.0,0.0739,-0.25,,,,,,,,,,,,,,,,
14083145,home,Levante UD,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,3,3,False,36.0,27.0,6.0,,0.0,25.0,28.0,2.0,8.0,,3.0,3.0,1.0,,,,,58.0,47.0,6.8,11.0,0.00101944,93.621023307426,15.0,2.73,6.615,,0,,-0.04,0.02,0.33,,,,3.0,,3.0,2.0,,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
14083145,home,Levante UD,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,33.0,27.0,1.0,,0.0,16.0,19.0,11.0,14.0,,1.0,2.0,5.0,,,,,90.0,57.0,5.9,13.0,0.0108605,161.94380961729,16.0,60.795,17.955,,0,,0.03,0.06,-0.3,,2.0,,5.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,
14083145,home,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168,2186,M,1010656,EUR,1060128000,M,24,24,False,37.0,28.0,2.0,2.0,0.0,12.0,14.0,16.0,23.0,,3.0,,6.0,,,,,90.0,57.0,6.6,20.0,0.344404,134.38436942826,15.0,1.05,19.11,,1,,0.27,0.01,-0.16,,4.0,2.0,4.0,1.0,,,3.0,1.0,3.0,,,,,,,,0.0285,0.01,1.0,,,2.0,5.0,1.0,,,,,,,,,,
14083145,home,Levante UD,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191,2306,M,1083832,EUR,883958400,M,16,16,False,27.0,23.0,1.0,,0.0,14.0,17.0,9.0,10.0,1.0,3.0,1.0,3.0,,,,,45.0,36.0,6.0,7.0,0.0048731,131.54361131131,16.0,13.23,8.505,,0,,-0.07,0.03,-0.26,,,,7.0,1.0,1.0,1.0,1.0,2.0,,Kervin Arriaga,,,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,
14083145,home,Levante UD,Oriol Rey,rey-oriol,O. Rey,M,20,175,383,M,859769,EUR,888364800,M,20,20,False,45.0,37.0,7.0,4.0,0.0,21.0,23.0,16.0,22.0,2.0,3.0,1.0,5.0,,,,,90.0,53.0,6.7,8.0,0.0158272,79.791672323157,8.0,43.89,15.96,,0,,0.2,0.08,-0.1,,,,2.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14083145,home,Levante UD,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,8,8,False,47.0,34.0,7.0,2.0,0.0,15.0,17.0,19.0,30.0,2.0,8.0,2.0,8.0,,,,,90.0,68.0,7.4,17.0,0.176007,50.634867874068,10.0,13.335,8.085,,0,,0.27,0.02,0.27,,3.0,,2.0,3.0,4.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14083145,home,Levante UD,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183,1187,M,891505,EUR,950572800,F,15,15,False,8.0,4.0,,,0.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,,,,,,45.0,20.0,6.3,10.0,0.00132531,8.6163103972113,2.0,3.15,3.465,,2,,-0.06,0.01,0.0,,,,6.0,,,,,,,,,,1.0,,,,0.1258,0.01,4.0,,,1.0,1.0,1.0,,1.0,0.1667,,,,,,,
