match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,player_sofascoreId,stat_blockedScoringAttempt,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside
11406740,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,False,37.0,26.0,19.0,9.0,22.0,23.0,4.0,14.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,1.0,90.0,46.0,7.8,12.0,0.00058037,0,1.4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406740,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,62.0,55.0,5.0,1.0,33.0,36.0,22.0,28.0,,,1.0,3.0,,,,,90.0,73.0,7.8,10.0,0.00826572,1,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8779,0.9592,1.0,,,,,,,,,,,,,,,,
11406740,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,59.0,55.0,1.0,,44.0,47.0,11.0,12.0,3.0,5.0,4.0,3.0,,,,,90.0,74.0,7.3,4.0,0.00331582,0,,,,,3.0,6.0,1.0,,,,5.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11406740,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,False,60.0,49.0,11.0,4.0,35.0,39.0,14.0,21.0,,2.0,,3.0,,,,,90.0,66.0,6.9,11.0,0.00922468,0,,,,,1.0,3.0,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11406740,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,False,28.0,24.0,2.0,1.0,10.0,10.0,15.0,22.0,1.0,1.0,4.0,4.0,,,,,90.0,59.0,6.5,11.0,0.0256914,0,,,,4.0,2.0,7.0,1.0,,,,,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
11406740,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,44.0,36.0,1.0,1.0,15.0,17.0,21.0,29.0,1.0,4.0,,3.0,,,,,65.0,56.0,6.9,13.0,0.0145624,1,,,,2.0,1.0,3.0,1.0,,,,,2.0,0.0257,,,1.0,1.0,2.0,,,1.0,,MatteoGuendouzi,1.0,,,,,,,
11406740,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,False,55.0,51.0,4.0,3.0,27.0,28.0,24.0,27.0,,7.0,,5.0,,,,,88.0,71.0,7.9,4.0,0.114788,1,,,,,,3.0,1.0,1.0,,1.0,1.0,,0.0879,0.0593,2.0,5.0,4.0,,2.0,,,2.0,kamadadaichi,,2.0,,,,,,
11406740,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,M,77,77,False,25.0,18.0,3.0,1.0,9.0,10.0,9.0,15.0,3.0,5.0,2.0,3.0,,,,,90.0,38.0,7.1,8.0,0.0136544,0,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,
11406740,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,42.0,35.0,3.0,2.0,8.0,9.0,27.0,34.0,,5.0,,2.0,,,,,65.0,56.0,7.4,12.0,0.0764962,3,,,,1.0,,4.0,,1.0,,,,3.0,0.2146,0.0782,1.0,3.0,2.0,1.0,3.0,,1.0,1.0,F_Andersoon,2.0,1.0,,,,,,
11406740,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,25.0,19.0,3.0,2.0,7.0,10.0,13.0,22.0,,7.0,1.0,1.0,,,,,76.0,47.0,7.5,17.0,0.592771,1,,,,7.0,,2.0,1.0,,,,,4.0,0.0464,,1.0,1.0,,6.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,
11406740,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,9.0,9.0,,,4.0,4.0,5.0,5.0,,3.0,,,,,,,65.0,24.0,6.8,7.0,0.00787691,2,,,,,4.0,5.0,,1.0,,,,6.0,0.1511,0.114,,,,3.0,1.0,,,,ciroimmobile17,1.0,,,,True,,,
11406740,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,True,14.0,14.0,,,9.0,9.0,5.0,6.0,,3.0,1.0,2.0,,,,,25.0,21.0,6.6,2.0,0.00279329,0,,,,1.0,,5.0,,,,1.0,,,,,,2.0,,,4.0,,1.0,1.0,,,1.0,,,,,,
11406740,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,10.0,7.0,1.0,,2.0,2.0,5.0,8.0,,4.0,,2.0,,,,,25.0,19.0,7.5,4.0,0.00150287,2,,,,,1.0,3.0,,1.0,1.0,,,,0.316,0.4582,,4.0,2.0,,1.0,,,1.0,,,,,,,1.0,,
11406740,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,9.0,8.0,,,1.0,1.0,7.0,8.0,3.0,3.0,5.0,2.0,,,,,25.0,16.0,6.7,3.0,0.0204393,0,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,tatycastellanos11,,,,,,,,
11406740,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,1.0,,1.0,,,,,14.0,8.0,7.0,3.0,0.0307515,0,,,,,,4.0,1.0,,,1.0,,,,,1.0,,,,,,2.0,2.0,Pedro,,1.0,1.0,1.0,,,,
11406740,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,8.0,1.0,6.5,,0.0002521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406740,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406740,home,Lazio,Davide Renzetti,renzetti-davide,D. Renzetti,G,22,194,158,M,1472205,EUR,1149811200,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406740,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
