match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_onTargetScoringAttempt,stat_lastManTackle,stat_aerialLost,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_wonContest,captain,stat_blockedScoringAttempt,stat_punches,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock
10411668,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182,251,,,80406,EUR,665971200,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,home,Bologna,Niklas Pyyhtiä,niklas-pyyhtia,N. Pyyhtiä,M,18,186,252,M,,1000018,EUR,1064448000,M,25,25,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,36.0,22.0,26.0,13.0,13.0,17.0,9.0,19.0,,7.0,,3.0,4.0,90.0,48.0,7.7,0.0,0.0,0.00245573,38.059469431495,8.0,-1.995,2.73,0,0.5731,,,,,,,,3.0,,,,,,14.0,,,,,,,,,,,,1.0,,,,,
10411668,away,Monza,Marlon,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,False,26.0,25.0,,,19.0,20.0,6.0,6.0,7.0,3.0,7.0,,,80.0,37.0,7.0,0.0,0.0,0.00425046,63.24229710378,8.0,-23.94,6.51,0,,,,,4.0,2.0,,,1.0,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
10411668,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,29.0,22.0,8.0,2.0,19.0,23.0,3.0,6.0,3.0,3.0,1.0,,,90.0,46.0,6.7,0.0,0.0,0.00210189,59.123096437804,12.0,-17.535,3.15,0,,,,,5.0,,1.0,1.0,10.0,,1.0,1.0,1.0,1.0,11.0,1.0,,,2.0,,,,,,,,,,,,,
10411668,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,31.0,20.0,9.0,3.0,15.0,18.0,5.0,13.0,9.0,5.0,4.0,,,90.0,46.0,7.2,0.0,0.0,0.00134055,47.648647991196,7.0,-26.565,7.035,0,,,,,5.0,,,2.0,5.0,1.0,4.0,,2.0,3.0,12.0,2.0,,,1.0,,,,,1.0,,,,,,,,
10411668,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,M,2,2,False,17.0,13.0,1.0,1.0,6.0,9.0,7.0,9.0,2.0,1.0,,,,57.0,28.0,7.1,0.3874,0.8127,0.00305406,19.366444477003,3.0,-17.22,-1.89,1,,,,1.0,4.0,1.0,,,2.0,,,,2.0,1.0,5.0,,1.0,,2.0,,,,,,,,,1.0,,,,
10411668,away,Monza,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,32.0,24.0,5.0,1.0,18.0,24.0,6.0,8.0,6.0,9.0,5.0,,,90.0,53.0,6.8,0.0125,0.1011,0.00134089,44.928162682304,8.0,-14.595,2.31,1,,,,,8.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,14.0,,1.0,,2.0,,,,,,,,,,,,,
10411668,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,False,31.0,24.0,3.0,1.0,15.0,18.0,9.0,13.0,3.0,12.0,1.0,,,58.0,36.0,6.7,0.0,0.0,0.0113486,106.88659229192,15.0,-3.255,8.82,0,,,,,,,,,,,,1.0,2.0,,8.0,,,,,,,,,,,,,,,,,
10411668,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,21.0,13.0,1.0,1.0,10.0,15.0,3.0,10.0,7.0,6.0,2.0,,,90.0,54.0,6.6,0.0,0.0,0.00162722,67.471375204815,13.0,35.805,8.4,0,,,,4.0,8.0,1.0,,2.0,5.0,,2.0,1.0,3.0,3.0,16.0,2.0,,,2.0,,,,,,,,,,,,,
10411668,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,F,32,32,False,28.0,18.0,,,11.0,17.0,7.0,11.0,7.0,6.0,1.0,,,80.0,46.0,6.7,0.0,0.0,0.00356962,120.84988793904,15.0,-63.105,4.2,0,,,,,3.0,,,4.0,1.0,1.0,1.0,6.0,,1.0,19.0,4.0,,,,,,,,2.0,True,,,,,,,
10411668,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,False,26.0,19.0,3.0,2.0,5.0,7.0,14.0,19.0,2.0,7.0,,,,90.0,53.0,6.4,0.0578,0.1398,0.00729249,193.14168073522,15.0,-95.97,9.555,2,,,,,11.0,,3.0,4.0,1.0,2.0,,5.0,1.0,2.0,20.0,,1.0,,3.0,,1.0,,,1.0,,,,,1.0,,,
10411668,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,False,15.0,13.0,,,4.0,4.0,9.0,11.0,7.0,4.0,,,,68.0,34.0,7.0,0.0,0.0,0.00672544,69.18795380034,9.0,-28.035,6.72,0,,,,,10.0,1.0,6.0,4.0,,,,4.0,2.0,,12.0,1.0,,,3.0,,,,1.0,4.0,,,,,1.0,1.0,1.0,
10411668,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,1.0,,,,,,,1.0,2.0,,1.0,,,33.0,6.0,6.8,0.0,0.0,9.96e-06,,,,,0,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0
10411668,away,Monza,José Machín,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,6.0,2.0,1.0,,,,2.0,7.0,2.0,1.0,1.0,,,32.0,13.0,6.6,0.0,0.0,0.00079694,4.8558764399437,1.0,-1.68,-1.68,0,,,,1.0,2.0,,,,3.0,,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,,,,,,,,
10411668,away,Monza,Dany Mota,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,,22.0,5.0,6.5,0.0,0.0,0.0012568,16.774312675366,3.0,8.4,8.19,0,,,,,2.0,,,1.0,,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,
10411668,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,10.0,1.0,6.5,0.0,0.0,0.0,,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,5.0,1.0,1.0,,1.0,3.0,,2.0,1.0,1.0,1.0,,,10.0,9.0,6.6,0.1119,0.5773,6.85e-06,29.206965876905,3.0,-19.425,3.255,1,,,,,2.0,1.0,,,1.0,,,1.0,,1.0,5.0,,1.0,,,,,,,,,,,,,,,
10411668,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Andrea Barberis,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Marco D'Alessandro,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411668,away,Monza,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
