match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
12421201,home,Standard Liège,Laurent Henkinet,,,laurent-henkinet,L. Henkinet,G,189,54,M,127405,EUR,716428800,G,30,30,False,35.0,10.0,32.0,8.0,0.0,5.0,13.0,5.0,22.0,2.0,2.0,3.0,8.0,3.0,1.0,3.0,2.0,1.0,1.0,90.0,46.0,7.3,25.0,0.00074157,0,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421201,home,Standard Liège,Daan Dierckx,,,dierckx-daan,D. Dierckx,D,192,200,M,1099368,EUR,1045958400,D,29,29,False,15.0,10.0,4.0,1.0,0.0,7.0,8.0,3.0,7.0,4.0,6.0,12.0,4.0,,,,,,,90.0,38.0,7.7,6.0,0.00040553,0,,29,5.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421201,home,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,188,153,M,964757,EUR,1018656000,D,25,25,False,36.0,33.0,3.0,1.0,0.0,30.0,32.0,3.0,4.0,5.0,8.0,18.0,2.0,,,,,,,90.0,58.0,7.5,3.0,0.00162897,0,,25,4.0,4.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421201,home,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,171,129,M,976265,EUR,1001030400,D,88,88,False,47.0,38.0,12.0,5.0,0.0,26.0,28.0,12.0,19.0,3.0,9.0,6.0,7.0,,,,,,,90.0,67.0,7.9,10.0,0.00305283,0,,18,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12421201,home,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,180,286,M,880762,EUR,905299200,M,13,13,False,22.0,14.0,2.0,1.0,0.0,4.0,7.0,10.0,16.0,3.0,8.0,2.0,3.0,,,,,,,90.0,53.0,7.6,16.0,0.0217567,0,,13,3.0,5.0,1.0,5.0,2.0,2.0,,1.0,3.0,3.0,1.0,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12421201,home,Standard Liège,Marko Bulat,,,marko-bulat,M. Bulat,M,178,837,M,905063,EUR,1001462400,M,7,7,False,20.0,15.0,2.0,1.0,0.0,5.0,5.0,13.0,22.0,,3.0,2.0,1.0,,,,,,,69.0,35.0,7.1,11.0,0.271985,1,,5,1.0,3.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,7.0,,1.0,,3.0,1.0,1.0,0.0475,,,,,,,,,,,
12421201,home,Standard Liège,Ibrahim Karamoko,,,karamoko-ibrahim,I. Karamoko,M,187,135,M,966263,EUR,995846400,M,20,20,False,29.0,22.0,3.0,1.0,0.0,13.0,16.0,9.0,13.0,5.0,10.0,5.0,7.0,,,,,,,90.0,44.0,7.1,8.0,0.00224225,1,,20,4.0,5.0,,2.0,,,4.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,0.082,,,,,,,,,,,
12421201,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,180,165,M,1198065,EUR,1085961600,M,14,14,False,31.0,21.0,5.0,,0.0,7.0,9.0,15.0,23.0,,2.0,2.0,2.0,,,,,,,90.0,43.0,6.7,12.0,0.106152,0,,14,1.0,4.0,,3.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12421201,home,Standard Liège,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,174,4171,M,1397747,EUR,1042848000,M,17,17,False,31.0,22.0,4.0,2.0,0.0,8.0,10.0,14.0,23.0,,6.0,2.0,1.0,,,,,,,89.0,59.0,7.4,19.0,0.0455577,2,,7,2.0,6.0,,,,,4.0,1.0,4.0,2.0,,,2.0,1.0,3.0,,,,,0.0782,2.0,1.0,0.0958,,,,,,,,
12421201,home,Standard Liège,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,184,672,M,796067,EUR,930009600,F,9,9,False,9.0,8.0,1.0,1.0,0.0,,,8.0,9.0,1.0,3.0,1.0,3.0,,,,,,,69.0,17.0,6.9,3.0,0.00764731,2,,9,1.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,0.869,2.0,,1.339,1.0,1.0,,,,,,
