match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_hitWoodwork,stat_bigChanceMissed,captain,stat_goals,stat_totalOffside
10411431,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,59.0,41.0,29.0,12.0,36.0,39.0,5.0,20.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,90.0,71.0,7.4,19.0,0.0,0.0,0.00663735,1.0,0,0.1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411431,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,25.0,22.0,1.0,,14.0,14.0,8.0,12.0,,3.0,,,,,,76.0,42.0,6.8,4.0,0.0739,0.0,0.0235784,,1,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411431,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,47.0,43.0,2.0,1.0,34.0,35.0,9.0,12.0,1.0,8.0,,,,,,90.0,57.0,7.3,4.0,0.0,0.0,0.00246476,,0,,,2.0,5.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411431,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,66.0,53.0,13.0,4.0,50.0,55.0,3.0,11.0,2.0,6.0,,,,,,90.0,72.0,6.7,13.0,0.0,0.0,0.00113493,,0,,,1.0,2.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
10411431,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,40.0,37.0,3.0,2.0,23.0,25.0,14.0,16.0,,2.0,,,,,,90.0,50.0,7.0,5.0,0.019,0.0,0.0821427,,1,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
10411431,home,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,59.0,43.0,5.0,3.0,17.0,17.0,27.0,43.0,1.0,8.0,,,,,,90.0,91.0,7.7,25.0,0.1001,0.0296,0.220249,2.0,3,,1.0,5.0,14.0,2.0,1.0,1.0,2.0,8.0,,,3.0,,,1.0,,,2.0,1.0,sms,1.0,1.0,2.0,1.0,1.0,6.0,,,,,
10411431,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,False,52.0,46.0,1.0,1.0,21.0,24.0,25.0,28.0,4.0,4.0,,,,,,65.0,63.0,7.0,6.0,0.0,0.0,0.0157694,,0,,,,3.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
10411431,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,False,28.0,24.0,1.0,,12.0,14.0,13.0,17.0,2.0,3.0,,,,,,55.0,41.0,7.1,8.0,0.0428,0.3106,0.150278,1.0,1,,3.0,2.0,3.0,1.0,,,,1.0,,,2.0,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,
10411431,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,31.0,24.0,1.0,1.0,7.0,12.0,17.0,19.0,,5.0,,,,,,65.0,52.0,6.5,17.0,0.246,0.0,0.0548867,1.0,3,,,5.0,4.0,4.0,2.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,F_Andersoon,,,2.0,,,5.0,,1.0,,,
10411431,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,31.0,21.0,1.0,1.0,2.0,4.0,19.0,27.0,,2.0,,,,,,90.0,46.0,7.1,19.0,0.3314,0.7155,0.105474,2.0,2,,,6.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,ciroimmobile17,,,3.0,,2.0,3.0,,,True,1.0,2.0
