match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,player_lastName,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim
11453103,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,home,Al-Hazem,Azzam Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400,F,18,18,True,,,,,,,,,,,,,,,,,,0,Azzam,,,,,,,,,,,,,,,,,,Al Salman,,,,,,,,,
11453103,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177.0,7,M,1854090,EUR,791769600,M,16,16,True,,,,,,,,,,,,,,,,,,0,Ahmed Al Juwayd,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,28.0,19.0,12.0,3.0,17.0,19.0,2.0,9.0,1.0,6.0,1.0,1.0,1.0,90.0,36.0,7.0,9.0,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0
11453103,away,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,D,51,51,False,37.0,29.0,3.0,1.0,14.0,16.0,15.0,21.0,1.0,10.0,,,,89.0,62.0,8.0,11.0,0,,,,7.0,9.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,
11453103,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,64.0,56.0,17.0,12.0,44.0,47.0,12.0,17.0,3.0,4.0,,,,90.0,71.0,7.3,8.0,0,,,,4.0,2.0,1.0,,,3.0,1.0,,1.0,,True,2.0,,,1.0,,,,,,,,,,
11453103,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,65.0,51.0,12.0,8.0,37.0,43.0,14.0,22.0,4.0,7.0,,,,90.0,80.0,7.6,16.0,1,,,,3.0,12.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,9.0,,,,,,1.0,,,1.0,
11453103,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,42.0,33.0,2.0,,10.0,13.0,23.0,30.0,2.0,4.0,,,,90.0,75.0,6.9,18.0,1,Dhari Al-Enezi,1.0,,9.0,4.0,1.0,3.0,,,,,3.0,,,3.0,5.0,1.0,1.0,,1.0,2.0,,,,,1.0,,
11453103,away,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,False,43.0,37.0,6.0,4.0,24.0,26.0,13.0,17.0,,3.0,,,,90.0,52.0,6.9,8.0,1,Bader Munshi,,,4.0,3.0,1.0,,,,3.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,
11453103,away,Damac FC,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,M,11,11,False,38.0,25.0,3.0,1.0,6.0,10.0,19.0,31.0,,9.0,,,,89.0,56.0,7.4,20.0,2,,3.0,,5.0,8.0,2.0,2.0,,,3.0,3.0,,1.0,,1.0,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,,
11453103,away,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,False,30.0,24.0,3.0,2.0,10.0,12.0,14.0,20.0,,2.0,,,,69.0,38.0,6.7,10.0,1,,2.0,,3.0,,,,,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,1.0,,
11453103,away,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,31,31,False,39.0,30.0,6.0,3.0,7.0,10.0,24.0,34.0,1.0,5.0,,,,89.0,57.0,7.3,20.0,2,,5.0,1.0,5.0,1.0,1.0,1.0,,,,,,4.0,,,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,
11453103,away,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,44.0,39.0,7.0,7.0,11.0,11.0,28.0,36.0,,3.0,,,,90.0,61.0,7.6,12.0,3,,3.0,,2.0,4.0,,3.0,,,,,,,,,1.0,2.0,,,1.0,2.0,,,2.0,,1.0,,
11453103,away,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800,F,49,49,False,29.0,22.0,1.0,1.0,2.0,3.0,20.0,28.0,1.0,3.0,,,,69.0,42.0,6.8,13.0,0,,2.0,,5.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,
11453103,away,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800,D,12,12,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,1.0,,,,21.0,17.0,6.3,7.0,1,Abdulaziz Makin,,,3.0,,,1.0,,,,,1.0,,,,3.0,,,,1.0,,,,,1.0,,1.0,
11453103,away,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,M,14,14,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,21.0,2.0,6.7,,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11453103,away,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,5.0,,1.0,,,4.0,,1.0,,1.0,,,,1.0,9.0,,5.0,1,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,
11453103,away,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,1.0,,,,0,Noor Al-Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,away,Damac FC,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,True,,,,,,,,,,,,,,1.0,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
11453103,away,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,away,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,19,19,True,,,,,,,,,,,,,,,,,,0,Abdullah Al-Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,away,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453103,away,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,0,Ahmed Harisi,,,,,,,,,,,,,,,,,,,,,,,,,,,
