match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goals,stat_punches,stat_totalOffside,stat_hitWoodwork,stat_clearanceOffLine
12499632,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,38.0,28.0,19.0,9.0,0.0,23.0,28.0,5.0,10.0,11.0,3.0,6.0,90.0,51.0,8.3,10.0,0.00205322,0,2.0422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499632,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,50.0,43.0,5.0,2.0,0.0,20.0,22.0,25.0,33.0,8.0,,,90.0,74.0,7.9,12.0,0.283965,1,,,,5.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0388,3.0,,,,,,,,,,,,,,,,,
12499632,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,88.0,80.0,6.0,3.0,0.0,43.0,46.0,37.0,42.0,9.0,,,90.0,108.0,8.1,10.0,0.0386553,1,,,,,,1.0,8.0,,,,,3.0,6.0,2.0,2.0,1.0,1.0,0.0553,,True,1.0,1.0,2.0,2.0,0.4214,,,,,,,,,,,
12499632,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,62.0,58.0,10.0,6.0,0.0,39.0,40.0,19.0,22.0,4.0,,,72.0,69.0,6.9,4.0,0.0365469,0,,,,,,8.0,4.0,,,,,,3.0,1.0,,1.0,2.0,,,,,,2.0,,,5.0,1.0,,,,,,,,,
12499632,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,62.0,53.0,5.0,3.0,0.0,26.0,28.0,29.0,40.0,7.0,,,90.0,90.0,7.2,19.0,0.218603,1,,,,6.0,2.0,3.0,4.0,2.0,,,,1.0,3.0,3.0,1.0,,,0.0263,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,
12499632,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,72.0,64.0,7.0,5.0,0.0,31.0,32.0,33.0,40.0,5.0,,,90.0,89.0,7.0,13.0,0.0917567,3,,,,,,9.0,5.0,,,,2.0,2.0,1.0,1.0,3.0,,,0.2343,,,4.0,1.0,3.0,,0.141,2.0,5.0,2.0,,1.0,,,,,,
12499632,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,48.0,39.0,4.0,3.0,0.0,15.0,18.0,25.0,32.0,3.0,,,85.0,57.0,6.7,12.0,0.214438,0,,,,2.0,1.0,3.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,
12499632,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,False,6.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,,28.0,13.0,7.2,3.0,0.0913982,0,,,,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,2.0,,,,1.0,,,,2.0,,,,,,,,,
12499632,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,False,34.0,26.0,3.0,3.0,0.0,10.0,10.0,16.0,25.0,2.0,,,73.0,42.0,6.8,12.0,0.0232036,2,,,,1.0,,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,0.0892,,,,,,,,2.0,,1.0,1.0,,,,,,,
12499632,home,1. FC Heidenheim,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,M,13,13,False,27.0,24.0,1.0,1.0,0.0,13.0,13.0,12.0,15.0,1.0,,,73.0,35.0,7.5,5.0,0.179235,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,1.0,0.2076,1.0,,,1.0,,,0.7911,,,,,,,1.0,,,,
