match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_accurateCross,stat_interceptionWon,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_challengeLost,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_clearanceOffLine,stat_errorLeadToAShot
10385363,home,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,11,11,False,29.0,22.0,5.0,2.0,8.0,9.0,14.0,20.0,,4.0,,,,87.0,47.0,7.5,13.0,1.406,1.2342,0.0772578,6,,,1.0,4.0,5.0,1.0,4.0,1.0,,,,4.0,1.0,,1.0,,,,,,2.0,2.0,,,2.0,2.0,1.0,,,1.0,,,,,
10385363,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,,,25.0,14.0,6.9,6.0,0.3497,0.1565,0.0012888,4,,,,5.0,3.0,,3.0,,,1.0,,2.0,3.0,,1.0,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,
10385363,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,5.0,3.0,1.0,,3.0,5.0,,1.0,,3.0,,,,17.0,9.0,6.3,6.0,0.0,0.0,2.831e-05,0,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10385363,home,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,jeremysarm7ento,983816,EUR,1024185600,F,19,19,True,,,,,,,,,,1.0,,,,9.0,3.0,6.6,1.0,0.0429,0.0,0.0,1,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,,1014429,EUR,1034899200,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,Andrew Moran,moran-andrew,A. Moran,M,23,177,504,M,,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,James Furlong,james-furlong,J. Furlong,M,29,178,114,M,,981689,EUR,1023408000,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,home,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,away,Chelsea,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,16.0,14.0,8.0,6.0,10.0,10.0,4.0,6.0,3.0,2.0,,1.0,1.0,45.0,20.0,5.8,2.0,0.0,0.0,0.00118781,0,-1.9523,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,
10385363,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,62.0,59.0,5.0,4.0,38.0,39.0,21.0,23.0,,7.0,,,,90.0,70.0,5.9,4.0,0.0,0.0,0.0194582,0,,,1.0,5.0,4.0,,,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,3.0,,,,1.0,,
10385363,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,62.0,56.0,4.0,3.0,34.0,38.0,22.0,24.0,3.0,8.0,,,,90.0,75.0,7.9,6.0,0.0,0.0,0.00707206,0,,,1.0,1.0,3.0,,,,5.0,1.0,1.0,,,,2.0,True,,1.0,,,,,,,,,,,,,,,,2.0,1.0
10385363,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,False,31.0,24.0,3.0,,14.0,16.0,10.0,15.0,1.0,5.0,,,,64.0,48.0,6.0,8.0,0.0,0.0,0.00529311,0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
10385363,away,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,False,20.0,16.0,1.0,,3.0,5.0,13.0,16.0,1.0,,,,,79.0,39.0,6.8,11.0,0.2056,0.0,0.0852109,2,,1.0,1.0,2.0,7.0,1.0,,,,2.0,1.0,5.0,,2.0,3.0,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,
10385363,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,False,52.0,49.0,1.0,1.0,19.0,21.0,30.0,32.0,1.0,10.0,,,,90.0,72.0,6.6,9.0,0.0319,0.0,0.0991074,1,,1.0,,2.0,8.0,,,,,1.0,1.0,3.0,,2.0,1.0,,,,,,2.0,1.0,,,5.0,,1.0,,1.0,,,,1.0,,
10385363,away,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,64.0,51.0,3.0,,23.0,25.0,28.0,39.0,2.0,5.0,,,,90.0,78.0,6.2,17.0,0.0516,0.0,0.0302231,1,,,,2.0,4.0,,,,,1.0,,3.0,1.0,,1.0,,,2.0,,,1.0,,,,2.0,,1.0,,,,,,,,
10385363,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,17,17,False,24.0,13.0,,,4.0,4.0,11.0,24.0,,2.0,,,,63.0,36.0,6.5,17.0,0.0,0.0,0.235799,0,,4.0,,2.0,1.0,,,,,,,2.0,,2.0,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,
10385363,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,F,23,23,False,29.0,26.0,,,8.0,9.0,19.0,23.0,3.0,4.0,,,,79.0,45.0,7.6,7.0,0.2467,0.4125,0.212972,2,,3.0,3.0,6.0,3.0,,2.0,,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,2.0,2.0,,1.0,,,,,,,
10385363,away,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,19,19,False,52.0,46.0,1.0,1.0,16.0,17.0,32.0,40.0,,1.0,,,,90.0,71.0,7.1,14.0,0.0801,0.1472,0.0653455,3,,5.0,1.0,6.0,1.0,1.0,2.0,,,,,2.0,3.0,1.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,
10385363,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,40.0,35.0,1.0,,12.0,12.0,23.0,28.0,2.0,2.0,,,,90.0,60.0,7.2,12.0,0.7045,0.5646,0.0370098,4,,,2.0,8.0,2.0,2.0,2.0,1.0,,,,1.0,,2.0,1.0,,,,,,4.0,,,,1.0,2.0,,,,,,,,,
10385363,away,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,22.0,18.0,6.0,3.0,17.0,20.0,1.0,2.0,,6.0,,2.0,4.0,45.0,31.0,6.7,4.0,0.0,0.0,7.971e-05,0,0.2789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10385363,away,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,9,9,True,6.0,6.0,,,3.0,3.0,4.0,4.0,,1.0,,,,27.0,14.0,6.5,3.0,0.035,0.3369,0.0302743,1,,1.0,,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,
10385363,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,18.0,17.0,2.0,1.0,5.0,6.0,12.0,14.0,,,,,,26.0,27.0,6.5,3.0,0.0377,0.0,0.00719485,1,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10385363,away,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,,,,,,11.0,13.0,6.4,4.0,0.0,0.0,0.00837515,0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10385363,away,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,,,11.0,8.0,6.6,2.0,0.0,0.0,0.00070344,0,,,1.0,1.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385363,away,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,away,Chelsea,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,,770677,EUR,848448000,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,away,Chelsea,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,M,56,56,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385363,away,Chelsea,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
