match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_wonContest,stat_totalTackle,stat_wonTackle,player_firstName,stat_aerialLost,stat_interceptionWon,stat_fouls,player_lastName,stat_dispossessed,stat_outfielderBlock,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goals,stat_totalOffside
15237905,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,24.0,20.0,5.0,2.0,0.0,19.0,21.0,1.0,3.0,3.0,9.0,1.0,2.0,1.0,90.0,33.0,6.5,4.0,0.00017135,20.336829229559,4.0,9.5487705994099,0.0,-0.0002,0,-0.5657,-0.04,0.0,-0.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237905,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,,877591,EUR,858297600,D,2,2,False,35.0,28.0,1.0,1.0,0.0,18.0,20.0,10.0,15.0,4.0,4.0,,,,90.0,66.0,6.4,15.0,0.169902,107.05181308407,13.0,32.331758665561,1.0,,4,,0.19,-0.55,-0.16,,7.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1946,0.1172,33.646083065077,38.882241717782,1.0,-0.43,,,,,,,,,,,,,,,,
15237905,home,Vasco da Gama,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4436,M,,839095,EUR,920937600,D,46,46,False,58.0,55.0,1.0,1.0,0.0,21.0,23.0,34.0,35.0,5.0,4.0,,,,90.0,74.0,7.2,5.0,0.0441262,139.24399926586,23.0,46.146475414278,1.0,,1,,0.33,0.1,-0.15,,3.0,1.0,2.0,1.0,6.0,1.0,1.0,,,,,0.0468,,18.598122524021,19.460627019703,,-0.08,1.0,1.0,3.0,1.0,,,,,,,,,,,,
15237905,home,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,,1191278,EUR,1065830400,D,30,30,False,54.0,48.0,3.0,2.0,0.0,28.0,29.0,20.0,25.0,3.0,1.0,,,,90.0,72.0,6.4,9.0,0.0283129,239.89123942296,24.0,163.53297091844,3.0,,1,,0.16,0.11,-0.14,,2.0,,2.0,6.0,3.0,,1.0,,,1.0,,0.0252,,25.576396068243,70.696427138813,1.0,-0.21,,,1.0,,Robert Renan,3.0,2.0,3.0,,,,,,,,
15237905,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176.0,3645,M,,982174,EUR,971049600,D,6,6,False,30.0,20.0,4.0,1.0,0.0,9.0,15.0,11.0,15.0,2.0,1.0,,,,63.0,45.0,6.3,15.0,0.106801,13.00228993763,2.0,5.194541542952,0.0,,0,,0.11,0.0,-0.18,,4.0,2.0,,2.0,1.0,1.0,,,,,,,,,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,
15237905,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183.0,2254,M,,1444694,EUR,1083801600,M,88,88,False,70.0,61.0,4.0,2.0,0.0,21.0,24.0,40.0,46.0,2.0,5.0,,,,90.0,93.0,7.4,12.0,0.061576,198.81623778106,19.0,127.45164109095,2.0,,2,,0.05,0.11,0.22,,,,3.0,8.0,13.0,2.0,2.0,,,1.0,6.0,0.0567,,23.897909844403,77.611508133396,,-0.2,3.0,1.0,3.0,3.0,,1.0,2.0,2.0,,1.0,1.0,,,,,
15237905,home,Vasco da Gama,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176.0,1656,M,,329303,EUR,700617600,M,23,23,False,54.0,47.0,1.0,,0.0,18.0,20.0,29.0,34.0,,6.0,,,,77.0,58.0,6.6,7.0,0.0439547,134.46178153714,18.0,63.815495159116,2.0,,0,,0.24,0.25,-0.06,,,,1.0,2.0,3.0,,,,,,2.0,,,12.456414804219,25.81241165672,2.0,,,,,,,,2.0,2.0,,,,,,,,
15237905,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173.0,4340,M,,851285,EUR,929491200,M,17,17,False,28.0,24.0,3.0,1.0,0.0,10.0,10.0,14.0,18.0,,5.0,,,,64.0,41.0,6.6,9.0,0.283284,93.707758039317,14.0,65.562034186184,1.0,,3,,0.26,0.14,-0.09,,6.0,3.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,0.1942,,21.279792064253,24.832207795522,4.0,-0.3,1.0,,,,,,,,,,1.0,,,,,
15237905,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172.0,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,17.0,15.0,,,0.0,5.0,5.0,10.0,12.0,,1.0,,,,83.0,29.0,6.3,7.0,0.0403879,84.63793570052,11.0,22.701960074706,0.0,,4,,-0.07,0.24,-0.11,,4.0,,,3.0,1.0,,1.0,1.0,2.0,,1.0,0.465,0.4946,,,1.0,0.09,1.0,,,,,1.0,,,,1.0,,True,,,,
15237905,home,Vasco da Gama,Andrés Gómez,andres-gomez,A. Gómez,M,11,172.0,4196,M,,1160386,EUR,1031788800,M,11,11,False,24.0,16.0,1.0,,0.0,4.0,7.0,12.0,17.0,,9.0,,,,90.0,64.0,6.5,28.0,0.446253,225.78275216043,22.0,84.851738883161,4.0,,6,,0.45,0.45,-0.14,,12.0,2.0,,14.0,7.0,13.0,2.0,2.0,2.0,2.0,1.0,0.3014,1.316,19.022477610848,81.05456200716,3.0,-0.41,1.0,5.0,1.0,1.0,,2.0,,3.0,,,,,,,,
