match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalCross,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
11369929,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,10.0,5.0,,,,1.0,10.0,,,,27.0,18.0,6.6,6.0,0.011578,1,,Noah Ohio,,,6.0,1.0,1.0,2.0,3.0,1.0,,,1.0,0.019,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
11369929,home,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,6.0,5.0,1.0,,3.0,3.0,4.0,2.0,,,26.0,16.0,6.8,5.0,0.00111479,0,,Cihan Canak,,,2.0,1.0,,3.0,3.0,,,,2.0,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,
11369929,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,True,11.0,5.0,2.0,,3.0,3.0,8.0,1.0,,,12.0,13.0,6.6,6.0,0.00186859,0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369929,home,Standard Liège,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,18,18,True,4.0,2.0,1.0,,,1.0,5.0,,,,12.0,6.0,6.4,4.0,0.00194804,0,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,
11369929,home,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,0,,Matthieu Epolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369929,home,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,867299,EUR,845424000,G,16,16,False,19.0,6.0,16.0,3.0,3.0,6.0,13.0,10.0,1.0,1.0,90.0,29.0,6.8,13.0,0.00033613,0,0.0736,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,HKoffi,1.0,,
11369929,away,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,87,M,541350,EUR,837648000,D,2,2,False,24.0,20.0,4.0,3.0,11.0,14.0,10.0,5.0,,,90.0,35.0,6.9,5.0,0.0139995,0,,,,,9.0,3.0,,10.0,2.0,,4.0,3.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,51622,EUR,597542400,D,25,25,False,24.0,22.0,3.0,2.0,17.0,19.0,5.0,5.0,,,90.0,38.0,7.4,4.0,0.00103658,0,,,,,5.0,1.0,1.0,1.0,2.0,,4.0,2.0,,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,842160,EUR,846633600,D,3,3,False,18.0,11.0,5.0,,7.0,10.0,8.0,1.0,,,42.0,26.0,6.8,7.0,0.00212853,0,,,,,4.0,,1.0,,2.0,,3.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175,87,M,888605,EUR,943488000,M,29,29,False,21.0,11.0,3.0,,5.0,7.0,16.0,3.0,,,71.0,45.0,7.0,19.0,0.0078668,0,,,,,6.0,,,2.0,6.0,,,,,,,,,6.0,1.0,5.0,2.0,1.0,,2.0,,,1.0,,,,,,,,
11369929,away,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,26,26,False,44.0,31.0,3.0,1.0,15.0,18.0,26.0,6.0,,,54.0,58.0,6.7,17.0,0.0115001,2,,,,True,16.0,,,5.0,3.0,,,,1.0,0.052,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,2.0,,,2.0,,,,,,,
11369929,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,6,6,False,78.0,63.0,9.0,3.0,18.0,22.0,59.0,13.0,,,90.0,102.0,7.6,22.0,0.394845,0,,,,,46.0,,,7.0,6.0,,3.0,3.0,2.0,,1.0,,,4.0,2.0,2.0,2.0,2.0,,3.0,2.0,,2.0,,,,1.0,AdemZorgane,,1.0,
11369929,away,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,M,15,15,False,21.0,12.0,2.0,,3.0,6.0,17.0,2.0,,,90.0,50.0,6.7,16.0,0.00872719,0,,,,,9.0,2.0,1.0,5.0,3.0,,3.0,1.0,,,1.0,,,2.0,,,2.0,,,2.0,2.0,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,F,8,8,False,38.0,32.0,,,10.0,11.0,27.0,4.0,,,71.0,55.0,6.8,12.0,0.0418013,1,,,,,22.0,2.0,,7.0,7.0,,,1.0,2.0,0.0194,4.0,3.0,,2.0,,2.0,3.0,2.0,,,2.0,,,1.0,,,,,,,
11369929,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,776,M,1177807,EUR,955929600,F,13,13,False,22.0,16.0,,,6.0,7.0,15.0,,,,71.0,38.0,6.4,14.0,0.147623,0,,Ahmed Nadhir Benbouali,,,10.0,5.0,4.0,13.0,6.0,,,,1.0,,3.0,,,1.0,1.0,1.0,3.0,3.0,1.0,,2.0,,1.0,,,,,,,,
11369929,away,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,920458,EUR,912643200,F,9,9,False,32.0,23.0,1.0,,6.0,9.0,24.0,1.0,,,90.0,45.0,6.6,17.0,0.0374083,1,,,,,17.0,3.0,3.0,9.0,5.0,,1.0,,1.0,0.1274,2.0,,,1.0,2.0,1.0,3.0,,,1.0,2.0,,,,1.0,0.086,,,,,
11369929,away,RC Sporting Charleroi,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,4,4,True,16.0,12.0,4.0,2.0,5.0,6.0,10.0,2.0,,,48.0,28.0,6.9,4.0,0.010968,0,,,,,7.0,1.0,2.0,3.0,3.0,,3.0,5.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,109376,EUR,671414400,M,44,44,True,28.0,24.0,3.0,1.0,8.0,9.0,19.0,5.0,,,36.0,40.0,7.0,5.0,0.0496424,1,,,,,16.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,,0.038,1.0,1.0,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,F,28,28,True,7.0,5.0,,,2.0,4.0,5.0,3.0,,,19.0,19.0,6.6,7.0,0.010291,0,,,,,3.0,,,4.0,2.0,,3.0,,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,True,7.0,5.0,,,1.0,1.0,6.0,2.0,,,19.0,13.0,6.5,2.0,0.0184189,1,,,,,4.0,1.0,,2.0,1.0,,1.0,,1.0,0.2764,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0
11369929,away,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,6.0,5.0,1.0,1.0,,,7.0,1.0,,,19.0,9.0,6.9,1.0,0.0467403,1,,,,,6.0,,,,1.0,,,,,0.0741,1.0,1.0,,,,,,,,1.0,,,,,1.0,0.1481,1.0,,,,1.0
11369929,away,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369929,away,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,80,80,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
