match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside
12514001,home,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,False,23.0,16.0,13.0,6.0,0.0,11.0,15.0,5.0,8.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,90.0,31.0,7.3,7.0,0.00112994,0,0.2418,,,,,,,,,,,,,,,,,,,,,,,,,,
12514001,home,Famalicão,Calegari,calegari,Calegari,D,2,171,471,M,988906,EUR,1014768000,D,2,2,False,52.0,43.0,3.0,1.0,0.0,37.0,42.0,6.0,12.0,2.0,11.0,5.0,6.0,,,,,90.0,83.0,7.5,12.0,0.0119042,1,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0729,,,,,,,,,,,,,
12514001,home,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,76.0,63.0,15.0,7.0,0.0,52.0,59.0,11.0,17.0,2.0,6.0,4.0,8.0,,,,,90.0,93.0,7.4,14.0,0.011192,0,,,,,,4.0,,1.0,,,2.0,1.0,2.0,,1.0,4.0,3.0,,,,,,,,,,
12514001,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,47.0,42.0,4.0,2.0,0.0,37.0,39.0,5.0,8.0,4.0,6.0,2.0,1.0,,,,,90.0,56.0,7.2,6.0,0.00371351,2,,,,,2.0,2.0,,,,2.0,1.0,1.0,1.0,0.2236,1.0,1.0,1.0,1.0,,,,,,,,,
12514001,home,Famalicão,Francisco Moura,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,29.0,21.0,3.0,,1.0,12.0,16.0,11.0,18.0,1.0,3.0,2.0,1.0,,,,,90.0,58.0,7.0,15.0,0.0926251,0,,,,5.0,3.0,6.0,,3.0,1.0,,1.0,,,,,,1.0,2.0,True,2.0,3.0,,,,,,
12514001,home,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,61.0,56.0,11.0,9.0,0.0,39.0,42.0,17.0,19.0,1.0,1.0,3.0,4.0,,,,,90.0,73.0,6.9,10.0,0.01322,1,,,,,2.0,5.0,,1.0,,,,,,0.0109,,2.0,1.0,3.0,,,1.0,1.0,1.0,,,,
12514001,home,Famalicão,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,63.0,55.0,12.0,8.0,0.0,36.0,38.0,20.0,26.0,,4.0,,4.0,,,,,89.0,76.0,7.2,11.0,0.275621,1,,,,1.0,,8.0,2.0,2.0,2.0,,,,2.0,0.0394,,1.0,4.0,1.0,,1.0,1.0,2.0,,1.0,0.2147,,
12514001,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,27.0,14.0,4.0,2.0,0.0,8.0,15.0,7.0,13.0,3.0,7.0,2.0,5.0,,,,,90.0,45.0,6.6,19.0,0.0455515,1,,Sorriso,,1.0,1.0,8.0,,2.0,1.0,,2.0,1.0,1.0,0.0245,,1.0,3.0,1.0,,1.0,,3.0,1.0,,,,
12514001,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,20.0,14.0,,,0.0,9.0,9.0,5.0,12.0,4.0,7.0,,2.0,,,,,65.0,31.0,7.2,10.0,0.00405545,1,,,,1.0,4.0,8.0,1.0,1.0,,,1.0,1.0,2.0,0.2017,,1.0,2.0,1.0,,,,,,1.0,0.9453,1.0,
12514001,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,M,10,10,False,14.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,14.0,2.0,5.0,,7.0,,,,,65.0,33.0,6.5,16.0,0.00210961,0,,,,7.0,,4.0,,4.0,1.0,,,,2.0,,,1.0,,2.0,,,,1.0,,,,,
