match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_wonTackle,stat_ownGoals,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
11399402,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,44.0,25.0,31.0,12.0,17.0,22.0,8.0,22.0,9.0,1.0,4.0,90.0,53.0,6.4,19.0,0.00259901,0,-1.3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,16.0,13.0,2.0,1.0,11.0,12.0,3.0,6.0,3.0,,,45.0,32.0,6.4,11.0,0.034583,0,,2.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,14.0,13.0,1.0,,11.0,11.0,2.0,3.0,,,,25.0,19.0,4.2,2.0,0.00046297,2,,,,2.0,,3.0,,,,2.0,,,1.0,1.0,,meeshilgerss,2.0,0.0307,,,,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,38.0,30.0,10.0,6.0,18.0,19.0,12.0,19.0,8.0,,,90.0,55.0,6.3,10.0,0.0223936,2,,,,,1.0,4.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,0.0204,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,28.0,17.0,4.0,,7.0,16.0,10.0,15.0,10.0,,,90.0,49.0,6.3,16.0,0.0255825,4,,3.0,,,1.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,,,1.0,,3.0,0.0756,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11399402,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,45.0,36.0,3.0,1.0,20.0,26.0,16.0,19.0,10.0,,,90.0,55.0,6.8,9.0,0.109309,1,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,0.0544,,1.0,1.0,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,39.0,32.0,4.0,1.0,18.0,20.0,14.0,22.0,5.0,,,76.0,52.0,6.6,10.0,0.0796504,0,,3.0,,2.0,,4.0,3.0,2.0,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,
11399402,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,21.0,14.0,,,3.0,4.0,11.0,17.0,2.0,,,60.0,32.0,6.4,12.0,0.124882,0,,,,4.0,2.0,12.0,6.0,3.0,,,1.0,3.0,1.0,2.0,1.0,,,,,,3.0,,1.0,,,3.0,,,,,,,,,,,,
11399402,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,10.0,8.0,1.0,,3.0,3.0,5.0,7.0,1.0,,,28.0,13.0,6.3,4.0,0.00779528,0,,,,,,3.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,False,18.0,13.0,1.0,,4.0,6.0,9.0,13.0,3.0,,,76.0,29.0,6.5,9.0,0.0212094,0,,1.0,,1.0,1.0,4.0,5.0,1.0,2.0,1.0,,4.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11399402,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,19.0,15.0,1.0,,5.0,6.0,10.0,13.0,3.0,,,90.0,40.0,7.0,12.0,0.0149039,1,,,,3.0,,8.0,9.0,2.0,3.0,1.0,,1.0,5.0,,,,,0.0169,,,1.0,,4.0,,,4.0,4.0,1.0,0.219,,,,,,,,,
11399402,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,17.0,12.0,3.0,1.0,9.0,10.0,3.0,7.0,1.0,,,62.0,24.0,7.1,5.0,0.00135034,1,,,,1.0,2.0,2.0,4.0,1.0,,1.0,1.0,2.0,,,,,,0.0674,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,
11399402,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,9.0,6.0,1.0,,4.0,4.0,2.0,7.0,1.0,,,45.0,25.0,6.5,7.0,0.00387131,1,,2.0,,,,1.0,2.0,,1.0,1.0,,2.0,,,,,1.0,0.0689,,,1.0,,,,,,,,,,1.0,,,,,,,
11399402,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,12.0,6.0,,,3.0,4.0,3.0,8.0,1.0,,,30.0,17.0,6.7,8.0,0.00243759,0,,,,1.0,2.0,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11399402,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,14.0,4.0,6.5,1.0,0.00141335,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,Younes Taha,,,,,,,,,,,,,,
