match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_bigChanceMissed
12450215,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,True,26.0,20.0,8.0,2.0,0.0,20.0,20.0,6.0,2.0,2.0,4.0,10.0,1.0,3.0,5.0,1.0,2.0,2.0,90.0,43.0,8.2,6.0,5.494e-05,0,1.1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450215,home,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,,37.0,32.0,4.0,2.0,0.0,15.0,16.0,22.0,,3.0,1.0,2.0,2.0,,,,,,83.0,54.0,7.1,7.0,0.231803,0,,17.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12450215,home,Stade de Reims,Hiroki Sekine,Hiroki Sekine,,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,False,,90.0,84.0,7.0,3.0,0.0,59.0,61.0,29.0,1.0,1.0,6.0,1.0,,,,,,,90.0,102.0,6.9,8.0,0.00759608,0,,25.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12450215,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,,84.0,80.0,6.0,2.0,0.0,59.0,62.0,22.0,3.0,7.0,10.0,1.0,1.0,,,,,,90.0,105.0,8.4,6.0,0.0153451,0,,21.0,,2.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
12450215,home,Stade de Reims,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,18,18,False,,60.0,56.0,2.0,,1.0,31.0,32.0,32.0,1.0,3.0,7.0,2.0,1.0,,,,,,90.0,79.0,7.7,8.0,0.299504,0,,26.0,4.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
12450215,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,False,,22.0,19.0,2.0,,0.0,11.0,13.0,12.0,,2.0,3.0,4.0,,,,,,,62.0,38.0,6.9,8.0,0.0174544,0,,9.0,3.0,,2.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,
12450215,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,,33.0,23.0,4.0,2.0,0.0,8.0,9.0,25.0,,10.0,1.0,7.0,3.0,,,,,,90.0,56.0,7.2,20.0,0.0391419,1,,15.0,1.0,3.0,7.0,5.0,5.0,,,,4.0,,,2.0,,1.0,,ItouJky,1.0,3.0,1.0,1.0,1.0,0.0375,,,,,,
12450215,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,,49.0,45.0,,,0.0,33.0,34.0,15.0,1.0,6.0,3.0,3.0,2.0,,,,,,90.0,65.0,7.2,4.0,0.00519483,1,,12.0,,1.0,4.0,,,,3.0,,,,3.0,3.0,1.0,,,,,,,,,0.1663,1.0,,,,,
12450215,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,,51.0,41.0,3.0,1.0,0.0,23.0,26.0,25.0,5.0,9.0,4.0,4.0,2.0,,,,,,79.0,62.0,7.2,12.0,0.00703077,0,,18.0,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
12450215,home,Stade de Reims,Keito Nakamura,,,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,,28.0,23.0,1.0,,0.0,10.0,11.0,18.0,,,3.0,3.0,,,,,,,79.0,40.0,6.7,10.0,0.293681,1,,14.0,1.0,1.0,5.0,3.0,,,1.0,,2.0,,,,,2.0,1.0,,,,,,1.0,0.0687,,1.0,0.0931,,,
