match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_interceptionWon,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_errorLeadToAGoal
12437826,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,16.0,16.0,3.0,3.0,0.0,15.0,15.0,1.0,1.0,3.0,90.0,19.0,6.4,0.00023898,0,-0.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,27,27,False,62.0,54.0,2.0,1.0,0.0,16.0,19.0,40.0,49.0,5.0,90.0,101.0,7.6,0.262458,1,,Jon Aramburu,ElBufalo,6.0,2.0,2.0,3.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,18.0,0.02,0.0397,3.0,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,95.0,87.0,3.0,1.0,0.0,26.0,29.0,61.0,66.0,5.0,90.0,104.0,7.3,0.0703069,1,,,,,,3.0,5.0,4.0,,,1.0,4.0,1.0,1.0,,1.0,8.0,0.0112,0.0196,1.0,5.0,1.0,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,21,21,False,105.0,95.0,8.0,5.0,0.0,37.0,41.0,58.0,64.0,6.0,90.0,118.0,7.7,0.0358927,1,,,nayefaguard,,,3.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,,,11.0,0.0769,0.1324,1.0,2.0,2.0,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,401,M,945404,EUR,1009843200,D,12,12,False,31.0,26.0,4.0,3.0,0.0,10.0,12.0,16.0,20.0,4.0,45.0,43.0,6.6,0.012762,1,,,,1.0,,1.0,5.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,8.0,0.0135,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
12437826,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,79.0,72.0,6.0,3.0,0.0,17.0,17.0,56.0,64.0,4.0,90.0,93.0,7.7,0.220282,1,,,martin_zubimendi,2.0,1.0,,1.0,5.0,1.0,1.0,1.0,,3.0,1.0,4.0,,12.0,0.1171,0.4859,3.0,1.0,,,,,1.0,,,,,,,,,,,
12437826,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,39.0,33.0,,,0.0,4.0,4.0,31.0,39.0,6.0,90.0,71.0,8.3,0.187338,3,,,KuboTake,4.0,2.0,,4.0,11.0,7.0,6.0,1.0,,2.0,1.0,7.0,2.0,18.0,0.1643,0.0862,1.0,1.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,
12437826,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,False,45.0,42.0,1.0,1.0,0.0,5.0,5.0,37.0,41.0,4.0,90.0,62.0,7.8,0.33582,2,,,luka_sucic,1.0,,1.0,6.0,5.0,3.0,2.0,1.0,,,,1.0,1.0,8.0,0.0298,0.048,1.0,3.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,
12437826,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,17,17,False,86.0,80.0,5.0,3.0,0.0,22.0,24.0,60.0,74.0,10.0,90.0,112.0,7.6,0.191589,0,,,sergiogm_10,12.0,2.0,,3.0,5.0,2.0,2.0,,,3.0,2.0,1.0,,17.0,,,3.0,1.0,,,2.0,,,,,,,,,,,,,
12437826,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,M,11,11,False,27.0,23.0,3.0,2.0,0.0,5.0,6.0,18.0,27.0,1.0,61.0,37.0,6.6,0.0274822,0,,,,6.0,,,2.0,,,,,,,,,1.0,11.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,
12437826,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,18.0,14.0,,,1.0,2.0,4.0,12.0,14.0,3.0,90.0,26.0,7.1,0.0395847,3,,,mikel10oyar,,,,6.0,,,,1.0,,,,2.0,,8.0,0.1893,0.2093,1.0,4.0,,,,2.0,,,2.0,,,True,,,,,,
12437826,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,30.0,27.0,2.0,1.0,0.0,6.0,6.0,21.0,25.0,,45.0,38.0,6.4,0.0680042,2,,,,1.0,,,4.0,1.0,1.0,,,,,,,2.0,7.0,0.2584,,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,
12437826,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,15.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,15.0,1.0,29.0,25.0,7.0,0.021728,1,,,,1.0,,1.0,2.0,5.0,3.0,1.0,,1.0,2.0,1.0,,,6.0,0.1259,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12437826,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,353250,EUR,818899200,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,True,,,,,,,,,,,,,,,0,,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,M,25,25,True,,,,,,,,,,,,,,,0,,Jon Magunacelaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437826,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,True,,,,,,,,,,,,,,,0,,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
