match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,captain,stat_totalContest,stat_hitWoodwork,stat_bigChanceCreated,stat_outfielderBlock,stat_wonContest,stat_goals,stat_blockedScoringAttempt
11407427,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,15.0,10.0,,,5.0,8.0,5.0,7.0,4.0,,,,31.0,16.0,6.4,5.0,0.00246881,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11407427,home,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,,,,31.0,19.0,6.8,2.0,0.00325865,1,,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,0.0443,,,,,,,,,,,1.0,,,,,,,,,,,1.0
11407427,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,7.198e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1069,M,386230,EUR,851904000,M,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Seydou,Fini,,,,,,,,,,,,,,,,,,,
11407427,home,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1439,M,190319,EUR,828921600,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,21.0,8.0,16.0,3.0,7.0,10.0,1.0,11.0,7.0,1.0,3.0,3.0,90.0,30.0,6.8,13.0,0.0018317,0,0.0979,GuiOchoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,66,66,False,17.0,13.0,1.0,,4.0,5.0,9.0,12.0,4.0,,,,64.0,27.0,6.8,5.0,0.00243158,0,,,1.0,1.0,3.0,,,2.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11407427,away,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189,301,M,224456,EUR,710121600,D,23,23,False,46.0,38.0,7.0,4.0,24.0,28.0,14.0,18.0,6.0,,,,90.0,55.0,6.8,9.0,0.0099197,0,,,2.0,2.0,3.0,,,3.0,2.0,1.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11407427,away,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185,996,M,965014,EUR,1014163200,D,98,98,False,60.0,49.0,7.0,2.0,31.0,36.0,18.0,24.0,6.0,,,,90.0,74.0,6.9,12.0,0.00851245,0,,,1.0,5.0,3.0,1.0,,4.0,2.0,2.0,1.0,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,1.0,,,
11407427,away,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,M,30,30,False,38.0,28.0,,,14.0,19.0,14.0,19.0,5.0,,,,90.0,61.0,6.4,19.0,0.0205742,1,,,,9.0,4.0,1.0,,,,2.0,2.0,1.0,0.1627,,,,2.0,1.0,2.0,,,,2.0,1.0,,,,,4.0,,,,1.0,,
11407427,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184,222,M,848185,EUR,889660800,M,25,25,False,22.0,15.0,4.0,1.0,6.0,8.0,9.0,14.0,6.0,,,,64.0,32.0,6.5,11.0,0.00283376,0,,,,6.0,2.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,,3.0,1.0,,,,,1.0,,,,,,
11407427,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,18,18,False,33.0,28.0,,,6.0,9.0,22.0,25.0,6.0,,,,90.0,50.0,6.8,11.0,0.0843549,1,,,1.0,10.0,7.0,1.0,,,1.0,2.0,2.0,2.0,0.0308,,,,4.0,,1.0,1.0,1.0,,4.0,,,,,,4.0,,,,2.0,,1.0
11407427,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,3,3,False,12.0,9.0,1.0,,3.0,6.0,6.0,6.0,2.0,,,,45.0,24.0,6.2,6.0,0.00157168,0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,
11407427,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180,936,M,27982,EUR,541468800,F,87,87,False,14.0,9.0,2.0,,3.0,6.0,7.0,11.0,1.0,,,,45.0,19.0,6.6,7.0,0.027737,0,,,,,2.0,,,,,,,2.0,,,,,,,,,3.0,1.0,,,,1.0,,True,,,,,,,
11407427,away,Salernitana,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,21,21,False,30.0,25.0,2.0,1.0,9.0,11.0,16.0,20.0,3.0,,,,77.0,46.0,7.0,11.0,0.0433607,0,,,,5.0,7.0,,,,,2.0,,3.0,,,,,2.0,,4.0,1.0,1.0,,2.0,,,2.0,,,3.0,,,,2.0,,
11407427,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,F,10,10,False,13.0,11.0,1.0,1.0,5.0,5.0,6.0,8.0,3.0,,,,90.0,30.0,6.2,12.0,0.0185351,3,,boulaye_dia,,8.0,1.0,1.0,1.0,1.0,,,,1.0,0.3975,0.179,,,1.0,2.0,4.0,1.0,,,3.0,,1.0,,,,3.0,,,,,,
11407427,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,M,6,6,True,28.0,21.0,4.0,2.0,10.0,12.0,12.0,18.0,1.0,,,,45.0,41.0,6.7,11.0,0.0508671,2,,,,4.0,,1.0,1.0,,,,,,0.0589,0.064,,,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0
11407427,away,Salernitana,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,8,8,True,42.0,35.0,3.0,1.0,22.0,27.0,13.0,15.0,5.0,,,,45.0,50.0,6.5,10.0,0.00800087,0,,,,3.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,
11407427,away,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,20,181,801,M,1064080,EUR,1043798400,M,99,99,True,11.0,10.0,,,3.0,3.0,7.0,10.0,,,,,26.0,17.0,6.8,3.0,0.00751966,0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
11407427,away,Salernitana,Chukwubuikem Ikwuemesi,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195,414,M,1143547,EUR,996969600,F,22,22,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,,26.0,6.0,6.4,3.0,0.0189203,0,,,1.0,5.0,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,
11407427,away,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,1004505,EUR,1062979200,F,33,33,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,13.0,7.0,6.7,2.0,0.00724869,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,25,186,1740,M,845271,EUR,803520000,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Agustín Martegani,agustin-martegani,A. Martegani,M,19,183,565,M,984926,EUR,958780800,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,20,187,1101,M,844292,EUR,947462400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407427,away,Salernitana,Trivante Stewart,stewart-trivante,T. Stewart,F,9,183,455,M,1431516,EUR,953683200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Trivante Stewart,,,,,,,,,,,,,,,,,,,,
