match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11352428,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,33.0,21.0,12.0,1.0,21.0,23.0,10.0,15.0,2.0,2.0,4.0,90.0,52.0,6.8,12.0,0.0,0.0,8.835e-05,0,-0.6529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352428,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,43.0,36.0,7.0,1.0,22.0,25.0,20.0,7.0,,,,90.0,63.0,6.2,10.0,0.0249,0.0,0.0151347,1,,nelsonsemedo50,14.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352428,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,37.0,33.0,2.0,,27.0,30.0,7.0,3.0,,,,71.0,47.0,6.4,4.0,0.0748,0.5156,0.00238767,2,,,6.0,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352428,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,64.0,57.0,8.0,4.0,42.0,44.0,20.0,9.0,,,,90.0,73.0,6.2,9.0,0.0,0.0,0.00911767,0,,,15.0,,6.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,3.0,1.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11352428,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,38.0,32.0,5.0,3.0,20.0,22.0,16.0,2.0,,,,86.0,61.0,6.3,12.0,0.318,0.0,0.0708738,1,,r_aitnouri,12.0,,6.0,10.0,1.0,4.0,2.0,1.0,,5.0,4.0,,1.0,,2.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,
11352428,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,31.0,27.0,1.0,1.0,6.0,6.0,29.0,4.0,,,,90.0,55.0,6.8,19.0,0.1376,0.0,0.0384888,2,,pedroneto_30,21.0,4.0,6.0,5.0,,5.0,3.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,
11352428,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,17.0,15.0,,,9.0,10.0,8.0,4.0,,,,56.0,26.0,6.0,5.0,0.0419,0.0,0.0353195,1,,joaogomes.01,7.0,1.0,5.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
11352428,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,43.0,38.0,1.0,,27.0,28.0,16.0,7.0,,,,90.0,63.0,6.5,12.0,0.6837,0.0,0.00995316,2,,,11.0,1.0,6.0,6.0,1.0,3.0,2.0,1.0,,3.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
11352428,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,58.0,51.0,1.0,,24.0,25.0,35.0,5.0,,,,90.0,74.0,6.9,11.0,0.0803,0.0,0.166938,1,,matheusnunes,28.0,2.0,4.0,7.0,1.0,5.0,5.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,
11352428,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,False,25.0,20.0,1.0,,8.0,8.0,17.0,5.0,,,,90.0,48.0,7.5,16.0,0.4456,0.7871,0.324024,1,,Cunha,12.0,,5.0,7.0,,6.0,5.0,,1.0,1.0,1.0,7.0,1.0,,,1.0,,,1.0,3.0,,3.0,1.0,,,1.0,,,,1.0,,,,,
