match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_keyPass,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goals
11452960,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,28.0,24.0,9.0,6.0,0.0,22.0,24.0,2.0,4.0,5.0,2.0,2.0,90.0,34.0,6.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,False,14.0,5.0,5.0,1.0,0.0,2.0,6.0,3.0,8.0,2.0,,,45.0,25.0,6.0,12.0,0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,24.0,19.0,3.0,1.0,0.0,17.0,21.0,2.0,3.0,3.0,,,90.0,32.0,6.1,6.0,0,4.0,1.0,2.0,,3.0,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,19.0,18.0,,,0.0,17.0,18.0,1.0,1.0,,,,45.0,30.0,6.5,1.0,0,1.0,3.0,1.0,,6.0,2.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,23,23,False,37.0,29.0,4.0,,0.0,16.0,18.0,13.0,19.0,3.0,,,90.0,58.0,6.3,12.0,0,3.0,3.0,,,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,21.0,19.0,1.0,,0.0,14.0,14.0,6.0,8.0,2.0,,,60.0,27.0,6.4,2.0,0,2.0,,,,2.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,30.0,27.0,1.0,1.0,0.0,18.0,21.0,9.0,9.0,7.0,,,60.0,45.0,7.1,3.0,0,2.0,5.0,1.0,,2.0,2.0,4.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,13.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,13.0,1.0,,,85.0,33.0,6.7,13.0,3,4.0,4.0,,,1.0,1.0,1.0,5.0,2.0,1.0,,1.0,1.0,1.0,3.0,,True,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11452960,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,28.0,24.0,2.0,,0.0,9.0,9.0,15.0,24.0,8.0,,,90.0,59.0,7.3,15.0,3,4.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,4.0,1.0,,5.0,,,8.0,6.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,
11452960,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,33.0,26.0,2.0,2.0,0.0,8.0,11.0,18.0,22.0,5.0,,,90.0,43.0,6.8,11.0,0,6.0,5.0,2.0,1.0,,,,,,,,1.0,,,,,,7.0,4.0,,,,1.0,1.0,,,3.0,,,,,
11452960,home,Al-Fateh,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,15.0,14.0,,,0.0,8.0,8.0,6.0,7.0,1.0,,,90.0,23.0,6.4,3.0,2,5.0,2.0,1.0,,1.0,,,,3.0,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,,,
11452960,home,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,True,20.0,14.0,7.0,1.0,0.0,9.0,10.0,5.0,10.0,2.0,,,45.0,27.0,6.1,6.0,1,1.0,2.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
11452960,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,True,21.0,16.0,3.0,1.0,0.0,10.0,13.0,6.0,8.0,3.0,,,45.0,28.0,6.4,6.0,0,,3.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,12.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,7.0,1.0,,,30.0,17.0,6.7,1.0,0,2.0,4.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,
11452960,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,10.0,9.0,1.0,,0.0,5.0,6.0,4.0,4.0,2.0,,,30.0,13.0,6.2,2.0,0,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,13.0,4.0,6.5,1.0,0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452960,home,Al-Fateh,Hassan Al Salis,Hassan Al Salis,,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452960,away,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,44,44,False,35.0,31.0,4.0,1.0,0.0,31.0,33.0,,2.0,4.0,,1.0,90.0,40.0,7.1,4.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,
11452960,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,False,54.0,47.0,3.0,2.0,1.0,21.0,24.0,31.0,38.0,8.0,,,86.0,75.0,7.8,11.0,0,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,,1.0,,8.0,5.0,,,,,,,,1.0,,,4.0,,,,,
11452960,away,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,False,61.0,59.0,3.0,3.0,0.0,49.0,51.0,10.0,10.0,4.0,,,90.0,69.0,7.1,3.0,1,5.0,3.0,2.0,1.0,3.0,,1.0,,1.0,,,,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,
11452960,away,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191.0,10350,M,149734,EUR,769996800,D,27,27,False,66.0,60.0,7.0,4.0,0.0,38.0,41.0,22.0,25.0,4.0,,,90.0,69.0,6.9,7.0,0,2.0,3.0,,,1.0,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,laporte27,
11452960,away,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,D,13,13,False,64.0,61.0,1.0,,0.0,33.0,35.0,29.0,32.0,4.0,,,90.0,86.0,7.2,7.0,0,3.0,7.0,1.0,2.0,1.0,3.0,3.0,,,2.0,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,
11452960,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,79.0,75.0,5.0,5.0,0.0,44.0,45.0,31.0,35.0,4.0,,,90.0,95.0,7.4,9.0,1,3.0,7.0,,1.0,1.0,,3.0,2.0,,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
11452960,away,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,77,77,False,96.0,92.0,7.0,7.0,0.0,30.0,31.0,63.0,73.0,3.0,,,75.0,113.0,7.9,13.0,1,3.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,2.0,8.0,1.0,,2.0,1.0,1.0,,,,,,,4.0,,,,marcelo_brozovic,
11452960,away,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,36.0,29.0,,,0.0,10.0,10.0,19.0,27.0,,,,86.0,51.0,8.6,15.0,2,8.0,1.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,,,2.0,,,2.0,,,,,,2.0,,,,SadioMané,2.0
11452960,away,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000,M,25,25,False,64.0,54.0,7.0,4.0,0.0,18.0,19.0,38.0,47.0,5.0,,,89.0,83.0,8.2,14.0,4,9.0,6.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,3.0,,1.0,,1.0,,,4.0,,,,otavio,
11452960,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,64.0,55.0,1.0,1.0,2.0,17.0,17.0,40.0,49.0,6.0,,,86.0,80.0,8.5,13.0,3,4.0,5.0,2.0,1.0,,,1.0,3.0,,,,,1.0,1.0,2.0,2.0,,4.0,4.0,1.0,1.0,1.0,,2.0,1.0,,4.0,,,,,
11452960,away,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,32.0,30.0,,,1.0,4.0,4.0,26.0,28.0,2.0,,,90.0,56.0,10.0,6.0,11,3.0,5.0,,1.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,,True,3.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,,3.0,,,,CR7,3.0
11452960,away,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,832312,EUR,855273600,M,14,14,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,15.0,7.0,6.7,1.0,0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
11452960,away,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,10.0,10.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,,,,12.0,10.0,7.3,,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
11452960,away,Al-Nassr,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,11,11,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,,,12.0,9.0,6.6,2.0,0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
